,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
350.0,0.559,0.1267,0.5499,0.902,0.0875,350.0,260,440,0.5499
360.0,0.559,0.1267,0.5719,0.902,0.0875,360.0,270,450,0.5719
370.0,0.559,0.1267,0.5506,0.902,0.0875,370.0,280,460,0.5506
380.0,0.559,0.1267,0.5685,0.902,0.0875,380.0,290,470,0.5685
390.0,0.559,0.1267,0.5482,0.902,0.0875,390.0,300,480,0.5482
400.0,0.559,0.1267,0.5415,0.902,0.0875,400.0,310,490,0.5415
410.0,0.559,0.1267,0.5465,0.902,0.0875,410.0,320,500,0.5465
420.0,0.559,0.1267,0.5517,0.902,0.0875,420.0,330,510,0.5517
430.0,0.559,0.1267,0.5356,0.902,0.0875,430.0,340,520,0.5356
440.0,0.559,0.1267,0.5412,0.902,0.0875,440.0,350,530,0.5412
450.0,0.559,0.1267,0.5414,0.902,0.0875,450.0,360,540,0.5414
460.0,0.559,0.1267,0.521,0.902,0.0875,460.0,370,550,0.521
470.0,0.559,0.1267,0.5174,0.902,0.0875,470.0,380,560,0.5174
480.0,0.559,0.1267,0.518,0.902,0.0875,480.0,390,570,0.518
490.0,0.559,0.1267,0.5066,0.902,0.0875,490.0,400,580,0.5066
500.0,0.559,0.1267,0.5014,0.902,0.0875,500.0,410,590,0.5014
510.0,0.559,0.1267,0.5281,0.902,0.0875,510.0,420,600,0.5281
520.0,0.559,0.1267,0.516,0.902,0.0875,520.0,430,610,0.516
530.0,0.559,0.1267,0.5177,0.902,0.0875,530.0,440,620,0.5177
540.0,0.559,0.1267,0.5153,0.902,0.0875,540.0,450,630,0.5153
550.0,0.559,0.1267,0.5281,0.902,0.0875,550.0,460,640,0.5281
560.0,0.559,0.1267,0.5312,0.902,0.0875,560.0,470,650,0.5312
570.0,0.559,0.1267,0.5396,0.902,0.0875,570.0,480,660,0.5396
580.0,0.559,0.1267,0.5306,0.902,0.0875,580.0,490,670,0.5306
590.0,0.559,0.1267,0.5279,0.902,0.0875,590.0,500,680,0.5279
600.0,0.559,0.1267,0.5402,0.902,0.0875,600.0,510,690,0.5402
610.0,0.559,0.1267,0.5659,0.902,0.0875,610.0,520,700,0.5659
620.0,0.559,0.1267,0.5672,0.902,0.0875,620.0,530,710,0.5672
630.0,0.559,0.1267,0.5609,0.902,0.0875,630.0,540,720,0.5609
640.0,0.559,0.1267,0.5566,0.902,0.0875,640.0,550,730,0.5566
650.0,0.559,0.1267,0.5822,0.902,0.0875,650.0,560,740,0.5822
660.0,0.559,0.1267,0.6084,0.902,0.0875,660.0,570,750,0.6084
670.0,0.559,0.1267,0.6297,0.902,0.0875,670.0,580,760,0.6297
680.0,0.559,0.1267,0.6486,0.902,0.0875,680.0,590,770,0.6486
690.0,0.559,0.1267,0.6648,0.902,0.0875,690.0,600,780,0.6648
700.0,0.559,0.1267,0.7269,0.902,0.0875,700.0,610,790,0.7269
710.0,0.559,0.1267,0.7381,0.902,0.0875,710.0,620,800,0.7381
720.0,0.559,0.1267,0.727,0.902,0.0875,720.0,630,810,0.727
730.0,0.559,0.1267,0.6734,0.902,0.0875,730.0,640,820,0.6734
740.0,0.559,0.1267,0.6637,0.902,0.0875,740.0,650,830,0.6637
750.0,0.559,0.1267,0.6773,0.902,0.0875,750.0,660,840,0.6773
760.0,0.559,0.1267,0.6618,0.902,0.0875,760.0,670,850,0.6618
770.0,0.559,0.1267,0.6664,0.902,0.0875,770.0,680,860,0.6664
780.0,0.559,0.1267,0.6603,0.902,0.0875,780.0,690,870,0.6603
790.0,0.559,0.1267,0.653,0.902,0.0875,790.0,700,880,0.653
800.0,0.559,0.1267,0.638,0.902,0.0875,800.0,710,890,0.638
810.0,0.559,0.1267,0.6374,0.902,0.0875,810.0,720,900,0.6374
820.0,0.559,0.1267,0.6439,0.902,0.0875,820.0,730,910,0.6439
830.0,0.559,0.1267,0.6539,0.902,0.0875,830.0,740,920,0.6539
840.0,0.559,0.1267,0.6333,0.902,0.0875,840.0,750,930,0.6333
850.0,0.559,0.1267,0.6206,0.902,0.0875,850.0,760,940,0.6206
860.0,0.559,0.1267,0.6024,0.902,0.0875,860.0,770,950,0.6024
870.0,0.559,0.1267,0.5765,0.902,0.0875,870.0,780,960,0.5765
880.0,0.559,0.1267,0.5779,0.902,0.0875,880.0,790,970,0.5779
890.0,0.559,0.1267,0.592,0.902,0.0875,890.0,800,980,0.592
900.0,0.559,0.1267,0.5831,0.902,0.0875,900.0,810,990,0.5831
910.0,0.559,0.1267,0.6292,0.902,0.0875,910.0,820,1000,0.6292
920.0,0.559,0.1267,0.6239,0.902,0.0875,920.0,830,1010,0.6239
930.0,0.559,0.1267,0.6026,0.902,0.0875,930.0,840,1020,0.6026
940.0,0.559,0.1267,0.6259,0.902,0.0875,940.0,850,1030,0.6259
950.0,0.559,0.1267,0.6048,0.902,0.0875,950.0,860,1040,0.6048
960.0,0.559,0.1267,0.5783,0.902,0.0875,960.0,870,1050,0.5783
970.0,0.559,0.1267,0.5851,0.902,0.0875,970.0,880,1060,0.5851
980.0,0.559,0.1267,0.5975,0.902,0.0875,980.0,890,1070,0.5975
990.0,0.559,0.1267,0.608,0.902,0.0875,990.0,900,1080,0.608
1000.0,0.559,0.1267,0.5941,0.902,0.0875,1000.0,910,1090,0.5941
1010.0,0.559,0.1267,0.5838,0.902,0.0875,1010.0,920,1100,0.5838
1020.0,0.559,0.1267,0.5921,0.902,0.0875,1020.0,930,1110,0.5921
1030.0,0.559,0.1267,0.5641,0.902,0.0875,1030.0,940,1120,0.5641
1040.0,0.559,0.1267,0.5549,0.902,0.0875,1040.0,950,1130,0.5549
1050.0,0.559,0.1267,0.5666,0.902,0.0875,1050.0,960,1140,0.5666
1060.0,0.559,0.1267,0.5404,0.902,0.0875,1060.0,970,1150,0.5404
1070.0,0.559,0.1267,0.524,0.902,0.0875,1070.0,980,1160,0.524
1080.0,0.559,0.1267,0.5083,0.902,0.0875,1080.0,990,1170,0.5083
1090.0,0.559,0.1267,0.5218,0.902,0.0875,1090.0,1000,1180,0.5218
1100.0,0.559,0.1267,0.5105,0.902,0.0875,1100.0,1010,1190,0.5105
1110.0,0.559,0.1267,0.5215,0.902,0.0875,1110.0,1020,1200,0.5215
1120.0,0.559,0.1267,0.5159,0.902,0.0875,1120.0,1030,1210,0.5159
1130.0,0.559,0.1267,0.5297,0.902,0.0875,1130.0,1040,1220,0.5297
1140.0,0.559,0.1267,0.5512,0.902,0.0875,1140.0,1050,1230,0.5512
1150.0,0.559,0.1267,0.5421,0.902,0.0875,1150.0,1060,1240,0.5421
1160.0,0.559,0.1267,0.5317,0.902,0.0875,1160.0,1070,1250,0.5317
1170.0,0.559,0.1267,0.5086,0.902,0.0875,1170.0,1080,1260,0.5086
1180.0,0.559,0.1267,0.5325,0.902,0.0875,1180.0,1090,1270,0.5325
1190.0,0.559,0.1267,0.5312,0.902,0.0875,1190.0,1100,1280,0.5312
1200.0,0.559,0.1267,0.5307,0.902,0.0875,1200.0,1110,1290,0.5307
1210.0,0.559,0.1267,0.5317,0.902,0.0875,1210.0,1120,1300,0.5317
1220.0,0.559,0.1267,0.5334,0.902,0.0875,1220.0,1130,1310,0.5334
1230.0,0.559,0.1267,0.5325,0.902,0.0875,1230.0,1140,1320,0.5325
1240.0,0.559,0.1267,0.5362,0.902,0.0875,1240.0,1150,1330,0.5362
1250.0,0.559,0.1267,0.5422,0.902,0.0875,1250.0,1160,1340,0.5422
1260.0,0.559,0.1267,0.5855,0.902,0.0875,1260.0,1170,1350,0.5855
1270.0,0.559,0.1267,0.5893,0.902,0.0875,1270.0,1180,1360,0.5893
1280.0,0.559,0.1267,0.6212,0.902,0.0875,1280.0,1190,1370,0.6212
1290.0,0.559,0.1267,0.6328,0.902,0.0875,1290.0,1200,1380,0.6328
1300.0,0.559,0.1267,0.6304,0.902,0.0875,1300.0,1210,1390,0.6304
1310.0,0.559,0.1267,0.6287,0.902,0.0875,1310.0,1220,1400,0.6287
1320.0,0.559,0.1267,0.6214,0.902,0.0875,1320.0,1230,1410,0.6214
1330.0,0.559,0.1267,0.6229,0.902,0.0875,1330.0,1240,1420,0.6229
1340.0,0.559,0.1267,0.6273,0.902,0.0875,1340.0,1250,1430,0.6273
1350.0,0.559,0.1267,0.6444,0.902,0.0875,1350.0,1260,1440,0.6444
1360.0,0.559,0.1267,0.6358,0.902,0.0875,1360.0,1270,1450,0.6358
1370.0,0.559,0.1267,0.6288,0.902,0.0875,1370.0,1280,1460,0.6288
1380.0,0.559,0.1267,0.6116,0.902,0.0875,1380.0,1290,1470,0.6116
1390.0,0.559,0.1267,0.6392,0.902,0.0875,1390.0,1300,1480,0.6392
1400.0,0.559,0.1267,0.646,0.902,0.0875,1400.0,1310,1490,0.646
1410.0,0.559,0.1267,0.6513,0.902,0.0875,1410.0,1320,1500,0.6513
1420.0,0.559,0.1267,0.677,0.902,0.0875,1420.0,1330,1510,0.677
1430.0,0.559,0.1267,0.6874,0.902,0.0875,1430.0,1340,1520,0.6874
1440.0,0.559,0.1267,0.6567,0.902,0.0875,1440.0,1350,1530,0.6567
1450.0,0.559,0.1267,0.6571,0.902,0.0875,1450.0,1360,1540,0.6571
1460.0,0.559,0.1267,0.6545,0.902,0.0875,1460.0,1370,1550,0.6545
1470.0,0.559,0.1267,0.629,0.902,0.0875,1470.0,1380,1560,0.629
1480.0,0.559,0.1267,0.6255,0.902,0.0875,1480.0,1390,1570,0.6255
1490.0,0.559,0.1267,0.6103,0.902,0.0875,1490.0,1400,1580,0.6103
1500.0,0.559,0.1267,0.6062,0.902,0.0875,1500.0,1410,1590,0.6062
1510.0,0.559,0.1267,0.6173,0.902,0.0875,1510.0,1420,1600,0.6173
1520.0,0.559,0.1267,0.6176,0.902,0.0875,1520.0,1430,1610,0.6176
1530.0,0.559,0.1267,0.6022,0.902,0.0875,1530.0,1440,1620,0.6022
1540.0,0.559,0.1267,0.6221,0.902,0.0875,1540.0,1450,1630,0.6221
1550.0,0.559,0.1267,0.6333,0.902,0.0875,1550.0,1460,1640,0.6333
1560.0,0.559,0.1267,0.6256,0.902,0.0875,1560.0,1470,1650,0.6256
1570.0,0.559,0.1267,0.6126,0.902,0.0875,1570.0,1480,1660,0.6126
1580.0,0.559,0.1267,0.6032,0.902,0.0875,1580.0,1490,1670,0.6032
1590.0,0.559,0.1267,0.587,0.902,0.0875,1590.0,1500,1680,0.587
1600.0,0.559,0.1267,0.5585,0.902,0.0875,1600.0,1510,1690,0.5585
1610.0,0.559,0.1267,0.5469,0.902,0.0875,1610.0,1520,1700,0.5469
1620.0,0.559,0.1267,0.5525,0.902,0.0875,1620.0,1530,1710,0.5525
1630.0,0.559,0.1267,0.5513,0.902,0.0875,1630.0,1540,1720,0.5513
1640.0,0.559,0.1267,0.5456,0.902,0.0875,1640.0,1550,1730,0.5456
1650.0,0.559,0.1267,0.5401,0.902,0.0875,1650.0,1560,1740,0.5401
1660.0,0.559,0.1267,0.5269,0.902,0.0875,1660.0,1570,1750,0.5269
1670.0,0.559,0.1267,0.5224,0.902,0.0875,1670.0,1580,1760,0.5224
1680.0,0.559,0.1267,0.5163,0.902,0.0875,1680.0,1590,1770,0.5163
1690.0,0.559,0.1267,0.5089,0.902,0.0875,1690.0,1600,1780,0.5089
1700.0,0.559,0.1267,0.5022,0.902,0.0875,1700.0,1610,1790,0.5022
1710.0,0.559,0.1267,0.5216,0.902,0.0875,1710.0,1620,1800,0.5216
1720.0,0.559,0.1267,0.5008,0.902,0.0875,1720.0,1630,1810,0.5008
1730.0,0.559,0.1267,0.4956,0.902,0.0875,1730.0,1640,1820,0.4956
1740.0,0.559,0.1267,0.5317,0.902,0.0875,1740.0,1650,1830,0.5317
1750.0,0.559,0.1267,0.525,0.902,0.0875,1750.0,1660,1840,0.525
1760.0,0.559,0.1267,0.527,0.902,0.0875,1760.0,1670,1850,0.527
1770.0,0.559,0.1267,0.5303,0.902,0.0875,1770.0,1680,1860,0.5303
1780.0,0.559,0.1267,0.5437,0.902,0.0875,1780.0,1690,1870,0.5437
1790.0,0.559,0.1267,0.5423,0.902,0.0875,1790.0,1700,1880,0.5423
1800.0,0.559,0.1267,0.5418,0.902,0.0875,1800.0,1710,1890,0.5418
1810.0,0.559,0.1267,0.5506,0.902,0.0875,1810.0,1720,1900,0.5506
1820.0,0.559,0.1267,0.5393,0.902,0.0875,1820.0,1730,1910,0.5393
1830.0,0.559,0.1267,0.5552,0.902,0.0875,1830.0,1740,1920,0.5552
1840.0,0.559,0.1267,0.5895,0.902,0.0875,1840.0,1750,1930,0.5895
1850.0,0.559,0.1267,0.6057,0.902,0.0875,1850.0,1760,1940,0.6057
1860.0,0.559,0.1267,0.6388,0.902,0.0875,1860.0,1770,1950,0.6388
1870.0,0.559,0.1267,0.6161,0.902,0.0875,1870.0,1780,1960,0.6161
1880.0,0.559,0.1267,0.6415,0.902,0.0875,1880.0,1790,1970,0.6415
1890.0,0.559,0.1267,0.6233,0.902,0.0875,1890.0,1800,1980,0.6233
1900.0,0.559,0.1267,0.6328,0.902,0.0875,1900.0,1810,1990,0.6328
1910.0,0.559,0.1267,0.6324,0.902,0.0875,1910.0,1820,2000,0.6324
1920.0,0.559,0.1267,0.6173,0.902,0.0875,1920.0,1830,2010,0.6173
1930.0,0.559,0.1267,0.6411,0.902,0.0875,1930.0,1840,2020,0.6411
1940.0,0.559,0.1267,0.6259,0.902,0.0875,1940.0,1850,2030,0.6259
1950.0,0.559,0.1267,0.6342,0.902,0.0875,1950.0,1860,2040,0.6342
1960.0,0.559,0.1267,0.6291,0.902,0.0875,1960.0,1870,2050,0.6291
1970.0,0.559,0.1267,0.636,0.902,0.0875,1970.0,1880,2060,0.636
1980.0,0.559,0.1267,0.6507,0.902,0.0875,1980.0,1890,2070,0.6507
1990.0,0.559,0.1267,0.6492,0.902,0.0875,1990.0,1900,2080,0.6492
2000.0,0.559,0.1267,0.6769,0.902,0.0875,2000.0,1910,2090,0.6769
2010.0,0.559,0.1267,0.661,0.902,0.0875,2010.0,1920,2100,0.661
2020.0,0.559,0.1267,0.6358,0.902,0.0875,2020.0,1930,2110,0.6358
2030.0,0.559,0.1267,0.645,0.902,0.0875,2030.0,1940,2120,0.645
2040.0,0.559,0.1267,0.6231,0.902,0.0875,2040.0,1950,2130,0.6231
2050.0,0.559,0.1267,0.6525,0.902,0.0875,2050.0,1960,2140,0.6525
2060.0,0.559,0.1267,0.6213,0.902,0.0875,2060.0,1970,2150,0.6213
2070.0,0.559,0.1267,0.6483,0.902,0.0875,2070.0,1980,2160,0.6483
2080.0,0.559,0.1267,0.6411,0.902,0.0875,2080.0,1990,2170,0.6411
2090.0,0.559,0.1267,0.6366,0.902,0.0875,2090.0,2000,2180,0.6366
2100.0,0.559,0.1267,0.636,0.902,0.0875,2100.0,2010,2190,0.636
2110.0,0.559,0.1267,0.6383,0.902,0.0875,2110.0,2020,2200,0.6383
2120.0,0.559,0.1267,0.6577,0.902,0.0875,2120.0,2030,2210,0.6577
2130.0,0.559,0.1267,0.6167,0.902,0.0875,2130.0,2040,2220,0.6167
2140.0,0.559,0.1267,0.6317,0.902,0.0875,2140.0,2050,2230,0.6317
2150.0,0.559,0.1267,0.6193,0.902,0.0875,2150.0,2060,2240,0.6193
2160.0,0.559,0.1267,0.5954,0.902,0.0875,2160.0,2070,2250,0.5954
2170.0,0.559,0.1267,0.5995,0.902,0.0875,2170.0,2080,2260,0.5995
2180.0,0.559,0.1267,0.5477,0.902,0.0875,2180.0,2090,2270,0.5477
2190.0,0.559,0.1267,0.56,0.902,0.0875,2190.0,2100,2280,0.56
2200.0,0.559,0.1267,0.5678,0.902,0.0875,2200.0,2110,2290,0.5678
2210.0,0.559,0.1267,0.5615,0.902,0.0875,2210.0,2120,2300,0.5615
2220.0,0.559,0.1267,0.5558,0.902,0.0875,2220.0,2130,2310,0.5558
2230.0,0.559,0.1267,0.5454,0.902,0.0875,2230.0,2140,2320,0.5454
2240.0,0.559,0.1267,0.5498,0.902,0.0875,2240.0,2150,2330,0.5498
2250.0,0.559,0.1267,0.5488,0.902,0.0875,2250.0,2160,2340,0.5488
2260.0,0.559,0.1267,0.5467,0.902,0.0875,2260.0,2170,2350,0.5467
2270.0,0.559,0.1267,0.5572,0.902,0.0875,2270.0,2180,2360,0.5572
2280.0,0.559,0.1267,0.5599,0.902,0.0875,2280.0,2190,2370,0.5599
2290.0,0.559,0.1267,0.5396,0.902,0.0875,2290.0,2200,2380,0.5396
2300.0,0.559,0.1267,0.5512,0.902,0.0875,2300.0,2210,2390,0.5512
2310.0,0.559,0.1267,0.5986,0.902,0.0875,2310.0,2220,2400,0.5986
2320.0,0.559,0.1267,0.6096,0.902,0.0875,2320.0,2230,2410,0.6096
2330.0,0.559,0.1267,0.6182,0.902,0.0875,2330.0,2240,2420,0.6182
2340.0,0.559,0.1267,0.6279,0.902,0.0875,2340.0,2250,2430,0.6279
2350.0,0.559,0.1267,0.6191,0.902,0.0875,2350.0,2260,2440,0.6191
2360.0,0.559,0.1267,0.6665,0.902,0.0875,2360.0,2270,2450,0.6665
2370.0,0.559,0.1267,0.659,0.902,0.0875,2370.0,2280,2460,0.659
2380.0,0.559,0.1267,0.6816,0.902,0.0875,2380.0,2290,2470,0.6816
2390.0,0.559,0.1267,0.6918,0.902,0.0875,2390.0,2300,2480,0.6918
2400.0,0.559,0.1267,0.7222,0.902,0.0875,2400.0,2310,2490,0.7222
2410.0,0.559,0.1267,0.7336,0.902,0.0875,2410.0,2320,2500,0.7336
2420.0,0.559,0.1267,0.7517,0.902,0.0875,2420.0,2330,2510,0.7517
2430.0,0.559,0.1267,0.7297,0.902,0.0875,2430.0,2340,2520,0.7297
2440.0,0.559,0.1267,0.7345,0.902,0.0875,2440.0,2350,2530,0.7345
2450.0,0.559,0.1267,0.7321,0.902,0.0875,2450.0,2360,2540,0.7321
2460.0,0.559,0.1267,0.747,0.902,0.0875,2460.0,2370,2550,0.747
2470.0,0.559,0.1267,0.7569,0.902,0.0875,2470.0,2380,2560,0.7569
2480.0,0.559,0.1267,0.7442,0.902,0.0875,2480.0,2390,2570,0.7442
2490.0,0.559,0.1267,0.7249,0.902,0.0875,2490.0,2400,2580,0.7249
2500.0,0.559,0.1267,0.717,0.902,0.0875,2500.0,2410,2590,0.717
2510.0,0.559,0.1267,0.7318,0.902,0.0875,2510.0,2420,2600,0.7318
2520.0,0.559,0.1267,0.7401,0.902,0.0875,2520.0,2430,2610,0.7401
2530.0,0.559,0.1267,0.739,0.902,0.0875,2530.0,2440,2620,0.739
2540.0,0.559,0.1267,0.7367,0.902,0.0875,2540.0,2450,2630,0.7367
2550.0,0.559,0.1267,0.7304,0.902,0.0875,2550.0,2460,2640,0.7304
2560.0,0.559,0.1267,0.7175,0.902,0.0875,2560.0,2470,2650,0.7175
2570.0,0.559,0.1267,0.6763,0.902,0.0875,2570.0,2480,2660,0.6763
2580.0,0.559,0.1267,0.664,0.902,0.0875,2580.0,2490,2670,0.664
2590.0,0.559,0.1267,0.6645,0.902,0.0875,2590.0,2500,2680,0.6645
2600.0,0.559,0.1267,0.6328,0.902,0.0875,2600.0,2510,2690,0.6328
2610.0,0.559,0.1267,0.6452,0.902,0.0875,2610.0,2520,2700,0.6452
2620.0,0.559,0.1267,0.6445,0.902,0.0875,2620.0,2530,2710,0.6445
2630.0,0.559,0.1267,0.6393,0.902,0.0875,2630.0,2540,2720,0.6393
2640.0,0.559,0.1267,0.6235,0.902,0.0875,2640.0,2550,2730,0.6235
2650.0,0.559,0.1267,0.624,0.902,0.0875,2650.0,2560,2740,0.624
2660.0,0.559,0.1267,0.6105,0.902,0.0875,2660.0,2570,2750,0.6105
2670.0,0.559,0.1267,0.6124,0.902,0.0875,2670.0,2580,2760,0.6124
2680.0,0.559,0.1267,0.6102,0.902,0.0875,2680.0,2590,2770,0.6102
2690.0,0.559,0.1267,0.6258,0.902,0.0875,2690.0,2600,2780,0.6258
2700.0,0.559,0.1267,0.6157,0.902,0.0875,2700.0,2610,2790,0.6157
2710.0,0.559,0.1267,0.6129,0.902,0.0875,2710.0,2620,2800,0.6129
2720.0,0.559,0.1267,0.5998,0.902,0.0875,2720.0,2630,2810,0.5998
2730.0,0.559,0.1267,0.6198,0.902,0.0875,2730.0,2640,2820,0.6198
2740.0,0.559,0.1267,0.6216,0.902,0.0875,2740.0,2650,2830,0.6216
