,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
-305.0,0.569,0.1472,0.1551,0.929,0.062,-305.0,-320,-290,0.1551
-295.0,0.569,0.1472,0.1091,0.929,0.062,-295.0,-310,-280,0.1091
-285.0,0.569,0.1472,0.105,0.929,0.062,-285.0,-300,-270,0.105
-275.0,0.569,0.1472,0.096,0.929,0.062,-275.0,-290,-260,0.096
-265.0,0.569,0.1472,0.1024,0.929,0.062,-265.0,-280,-250,0.1024
-255.0,0.569,0.1472,0.1104,0.929,0.062,-255.0,-270,-240,0.1104
-245.0,0.569,0.1472,0.0911,0.929,0.062,-245.0,-260,-230,0.0911
-235.0,0.569,0.1472,0.2145,0.929,0.062,-235.0,-250,-220,0.2145
-225.0,0.569,0.1472,0.181,0.929,0.062,-225.0,-240,-210,0.181
-215.0,0.569,0.1472,0.1601,0.929,0.062,-215.0,-230,-200,0.1601
-205.0,0.569,0.1472,0.0548,0.929,0.062,-205.0,-220,-190,0.0548
-195.0,0.569,0.1472,0.1102,0.929,0.062,-195.0,-210,-180,0.1102
-185.0,0.569,0.1472,0.1594,0.929,0.062,-185.0,-200,-170,0.1594
-175.0,0.569,0.1472,0.1783,0.929,0.062,-175.0,-190,-160,0.1783
-165.0,0.569,0.1472,0.1185,0.929,0.062,-165.0,-180,-150,0.1185
-155.0,0.569,0.1472,0.093,0.929,0.062,-155.0,-170,-140,0.093
-145.0,0.569,0.1472,0.0892,0.929,0.062,-145.0,-160,-130,0.0892
-135.0,0.569,0.1472,0.0959,0.929,0.062,-135.0,-150,-120,0.0959
-125.0,0.569,0.1472,0.118,0.929,0.062,-125.0,-140,-110,0.118
-115.0,0.569,0.1472,0.0861,0.929,0.062,-115.0,-130,-100,0.0861
-105.0,0.569,0.1472,0.1017,0.929,0.062,-105.0,-120,-90,0.1017
-95.0,0.569,0.1472,0.087,0.929,0.062,-95.0,-110,-80,0.087
-85.0,0.569,0.1472,0.0911,0.929,0.062,-85.0,-100,-70,0.0911
-75.0,0.569,0.1472,0.0876,0.929,0.062,-75.0,-90,-60,0.0876
-65.0,0.569,0.1472,0.0518,0.929,0.062,-65.0,-80,-50,0.0518
-55.0,0.569,0.1472,0.0843,0.929,0.062,-55.0,-70,-40,0.0843
-45.0,0.569,0.1472,0.1062,0.929,0.062,-45.0,-60,-30,0.1062
-35.0,0.569,0.1472,0.1422,0.929,0.062,-35.0,-50,-20,0.1422
-25.0,0.569,0.1472,0.1457,0.929,0.062,-25.0,-40,-10,0.1457
-15.0,0.569,0.1472,0.1245,0.929,0.062,-15.0,-30,0,0.1245
-5.0,0.569,0.1472,0.1079,0.929,0.062,-5.0,-20,10,0.1079
5.0,0.569,0.1472,0.0872,0.929,0.062,5.0,-10,20,0.0872
15.0,0.569,0.1472,0.01,0.929,0.062,15.0,0,30,0.01
25.0,0.569,0.1472,0.3371,0.929,0.062,25.0,10,40,0.3371
35.0,0.569,0.1472,0.2758,0.929,0.062,35.0,20,50,0.2758
45.0,0.569,0.1472,0.2268,0.929,0.062,45.0,30,60,0.2268
55.0,0.569,0.1472,0.0894,0.929,0.062,55.0,40,70,0.0894
65.0,0.569,0.1472,0.1147,0.929,0.062,65.0,50,80,0.1147
75.0,0.569,0.1472,0.1217,0.929,0.062,75.0,60,90,0.1217
85.0,0.569,0.1472,0.233,0.929,0.062,85.0,70,100,0.233
95.0,0.569,0.1472,0.1292,0.929,0.062,95.0,80,110,0.1292
105.0,0.569,0.1472,0.2135,0.929,0.062,105.0,90,120,0.2135
115.0,0.569,0.1472,0.3211,0.929,0.062,115.0,100,130,0.3211
125.0,0.569,0.1472,0.4116,0.929,0.062,125.0,110,140,0.4116
135.0,0.569,0.1472,0.383,0.929,0.062,135.0,120,150,0.383
145.0,0.569,0.1472,0.3454,0.929,0.062,145.0,130,160,0.3454
155.0,0.569,0.1472,0.3027,0.929,0.062,155.0,140,170,0.3027
165.0,0.569,0.1472,0.3436,0.929,0.062,165.0,150,180,0.3436
175.0,0.569,0.1472,0.3837,0.929,0.062,175.0,160,190,0.3837
185.0,0.569,0.1472,0.5087,0.929,0.062,185.0,170,200,0.5087
195.0,0.569,0.1472,0.4282,0.929,0.062,195.0,180,210,0.4282
205.0,0.569,0.1472,0.2875,0.929,0.062,205.0,190,220,0.2875
215.0,0.569,0.1472,0.2259,0.929,0.062,215.0,200,230,0.2259
225.0,0.569,0.1472,0.286,0.929,0.062,225.0,210,240,0.286
235.0,0.569,0.1472,0.3831,0.929,0.062,235.0,220,250,0.3831
245.0,0.569,0.1472,0.5612,0.929,0.062,245.0,230,260,0.5612
255.0,0.569,0.1472,0.495,0.929,0.062,255.0,240,270,0.495
265.0,0.569,0.1472,0.4818,0.929,0.062,265.0,250,280,0.4818
275.0,0.569,0.1472,0.4979,0.929,0.062,275.0,260,290,0.4979
285.0,0.569,0.1472,0.4746,0.929,0.062,285.0,270,300,0.4746
295.0,0.569,0.1472,0.5037,0.929,0.062,295.0,280,310,0.5037
305.0,0.569,0.1472,0.3062,0.929,0.062,305.0,290,320,0.3062
315.0,0.569,0.1472,0.3893,0.929,0.062,315.0,300,330,0.3893
325.0,0.569,0.1472,0.4476,0.929,0.062,325.0,310,340,0.4476
335.0,0.569,0.1472,0.5048,0.929,0.062,335.0,320,350,0.5048
345.0,0.569,0.1472,0.4645,0.929,0.062,345.0,330,360,0.4645
355.0,0.569,0.1472,0.4246,0.929,0.062,355.0,340,370,0.4246
365.0,0.569,0.1472,0.4482,0.929,0.062,365.0,350,380,0.4482
375.0,0.569,0.1472,0.4985,0.929,0.062,375.0,360,390,0.4985
385.0,0.569,0.1472,0.4305,0.929,0.062,385.0,370,400,0.4305
395.0,0.569,0.1472,0.3873,0.929,0.062,395.0,380,410,0.3873
405.0,0.569,0.1472,0.3952,0.929,0.062,405.0,390,420,0.3952
415.0,0.569,0.1472,0.4845,0.929,0.062,415.0,400,430,0.4845
425.0,0.569,0.1472,0.4571,0.929,0.062,425.0,410,440,0.4571
435.0,0.569,0.1472,0.4015,0.929,0.062,435.0,420,450,0.4015
445.0,0.569,0.1472,0.4472,0.929,0.062,445.0,430,460,0.4472
455.0,0.569,0.1472,0.4268,0.929,0.062,455.0,440,470,0.4268
465.0,0.569,0.1472,0.4009,0.929,0.062,465.0,450,480,0.4009
475.0,0.569,0.1472,0.3876,0.929,0.062,475.0,460,490,0.3876
485.0,0.569,0.1472,0.4278,0.929,0.062,485.0,470,500,0.4278
495.0,0.569,0.1472,0.4416,0.929,0.062,495.0,480,510,0.4416
505.0,0.569,0.1472,0.3899,0.929,0.062,505.0,490,520,0.3899
515.0,0.569,0.1472,0.5049,0.929,0.062,515.0,500,530,0.5049
525.0,0.569,0.1472,0.5522,0.929,0.062,525.0,510,540,0.5522
535.0,0.569,0.1472,0.6176,0.929,0.062,535.0,520,550,0.6176
545.0,0.569,0.1472,0.4892,0.929,0.062,545.0,530,560,0.4892
555.0,0.569,0.1472,0.4355,0.929,0.062,555.0,540,570,0.4355
565.0,0.569,0.1472,0.3956,0.929,0.062,565.0,550,580,0.3956
575.0,0.569,0.1472,0.5245,0.929,0.062,575.0,560,590,0.5245
585.0,0.569,0.1472,0.6673,0.929,0.062,585.0,570,600,0.6673
595.0,0.569,0.1472,0.6645,0.929,0.062,595.0,580,610,0.6645
605.0,0.569,0.1472,0.5836,0.929,0.062,605.0,590,620,0.5836
615.0,0.569,0.1472,0.4751,0.929,0.062,615.0,600,630,0.4751
625.0,0.569,0.1472,0.3874,0.929,0.062,625.0,610,640,0.3874
635.0,0.569,0.1472,0.461,0.929,0.062,635.0,620,650,0.461
645.0,0.569,0.1472,0.4034,0.929,0.062,645.0,630,660,0.4034
655.0,0.569,0.1472,0.4631,0.929,0.062,655.0,640,670,0.4631
665.0,0.569,0.1472,0.3918,0.929,0.062,665.0,650,680,0.3918
675.0,0.569,0.1472,0.4543,0.929,0.062,675.0,660,690,0.4543
685.0,0.569,0.1472,0.438,0.929,0.062,685.0,670,700,0.438
695.0,0.569,0.1472,0.6033,0.929,0.062,695.0,680,710,0.6033
705.0,0.569,0.1472,0.6124,0.929,0.062,705.0,690,720,0.6124
715.0,0.569,0.1472,0.5437,0.929,0.062,715.0,700,730,0.5437
725.0,0.569,0.1472,0.4295,0.929,0.062,725.0,710,740,0.4295
735.0,0.569,0.1472,0.3881,0.929,0.062,735.0,720,750,0.3881
745.0,0.569,0.1472,0.4227,0.929,0.062,745.0,730,760,0.4227
755.0,0.569,0.1472,0.4052,0.929,0.062,755.0,740,770,0.4052
765.0,0.569,0.1472,0.4595,0.929,0.062,765.0,750,780,0.4595
775.0,0.569,0.1472,0.4777,0.929,0.062,775.0,760,790,0.4777
785.0,0.569,0.1472,0.4967,0.929,0.062,785.0,770,800,0.4967
795.0,0.569,0.1472,0.4853,0.929,0.062,795.0,780,810,0.4853
805.0,0.569,0.1472,0.3761,0.929,0.062,805.0,790,820,0.3761
815.0,0.569,0.1472,0.2963,0.929,0.062,815.0,800,830,0.2963
825.0,0.569,0.1472,0.2824,0.929,0.062,825.0,810,840,0.2824
835.0,0.569,0.1472,0.2696,0.929,0.062,835.0,820,850,0.2696
845.0,0.569,0.1472,0.2934,0.929,0.062,845.0,830,860,0.2934
855.0,0.569,0.1472,0.3169,0.929,0.062,855.0,840,870,0.3169
865.0,0.569,0.1472,0.3558,0.929,0.062,865.0,850,880,0.3558
875.0,0.569,0.1472,0.393,0.929,0.062,875.0,860,890,0.393
885.0,0.569,0.1472,0.4597,0.929,0.062,885.0,870,900,0.4597
895.0,0.569,0.1472,0.4951,0.929,0.062,895.0,880,910,0.4951
905.0,0.569,0.1472,0.4903,0.929,0.062,905.0,890,920,0.4903
915.0,0.569,0.1472,0.4894,0.929,0.062,915.0,900,930,0.4894
925.0,0.569,0.1472,0.4942,0.929,0.062,925.0,910,940,0.4942
935.0,0.569,0.1472,0.5221,0.929,0.062,935.0,920,950,0.5221
945.0,0.569,0.1472,0.6392,0.929,0.062,945.0,930,960,0.6392
955.0,0.569,0.1472,0.6086,0.929,0.062,955.0,940,970,0.6086
965.0,0.569,0.1472,0.5125,0.929,0.062,965.0,950,980,0.5125
975.0,0.569,0.1472,0.5213,0.929,0.062,975.0,960,990,0.5213
985.0,0.569,0.1472,0.4698,0.929,0.062,985.0,970,1000,0.4698
995.0,0.569,0.1472,0.5082,0.929,0.062,995.0,980,1010,0.5082
1005.0,0.569,0.1472,0.3915,0.929,0.062,1005.0,990,1020,0.3915
1015.0,0.569,0.1472,0.3882,0.929,0.062,1015.0,1000,1030,0.3882
1025.0,0.569,0.1472,0.3455,0.929,0.062,1025.0,1010,1040,0.3455
1035.0,0.569,0.1472,0.2881,0.929,0.062,1035.0,1020,1050,0.2881
1045.0,0.569,0.1472,0.4247,0.929,0.062,1045.0,1030,1060,0.4247
1055.0,0.569,0.1472,0.4548,0.929,0.062,1055.0,1040,1070,0.4548
1065.0,0.569,0.1472,0.6868,0.929,0.062,1065.0,1050,1080,0.6868
1075.0,0.569,0.1472,0.6599,0.929,0.062,1075.0,1060,1090,0.6599
1085.0,0.569,0.1472,0.6275,0.929,0.062,1085.0,1070,1100,0.6275
1095.0,0.569,0.1472,0.5892,0.929,0.062,1095.0,1080,1110,0.5892
1105.0,0.569,0.1472,0.4156,0.929,0.062,1105.0,1090,1120,0.4156
1115.0,0.569,0.1472,0.3575,0.929,0.062,1115.0,1100,1130,0.3575
1125.0,0.569,0.1472,0.1974,0.929,0.062,1125.0,1110,1140,0.1974
1135.0,0.569,0.1472,0.4318,0.929,0.062,1135.0,1120,1150,0.4318
1145.0,0.569,0.1472,0.5357,0.929,0.062,1145.0,1130,1160,0.5357
1155.0,0.569,0.1472,0.5139,0.929,0.062,1155.0,1140,1170,0.5139
1165.0,0.569,0.1472,0.4658,0.929,0.062,1165.0,1150,1180,0.4658
1175.0,0.569,0.1472,0.4244,0.929,0.062,1175.0,1160,1190,0.4244
1185.0,0.569,0.1472,0.5014,0.929,0.062,1185.0,1170,1200,0.5014
1195.0,0.569,0.1472,0.4729,0.929,0.062,1195.0,1180,1210,0.4729
1205.0,0.569,0.1472,0.516,0.929,0.062,1205.0,1190,1220,0.516
1215.0,0.569,0.1472,0.5204,0.929,0.062,1215.0,1200,1230,0.5204
1225.0,0.569,0.1472,0.6917,0.929,0.062,1225.0,1210,1240,0.6917
1235.0,0.569,0.1472,0.6425,0.929,0.062,1235.0,1220,1250,0.6425
1245.0,0.569,0.1472,0.6174,0.929,0.062,1245.0,1230,1260,0.6174
1255.0,0.569,0.1472,0.4601,0.929,0.062,1255.0,1240,1270,0.4601
1265.0,0.569,0.1472,0.4878,0.929,0.062,1265.0,1250,1280,0.4878
1275.0,0.569,0.1472,0.4211,0.929,0.062,1275.0,1260,1290,0.4211
1285.0,0.569,0.1472,0.4785,0.929,0.062,1285.0,1270,1300,0.4785
1295.0,0.569,0.1472,0.4313,0.929,0.062,1295.0,1280,1310,0.4313
1305.0,0.569,0.1472,0.4997,0.929,0.062,1305.0,1290,1320,0.4997
1315.0,0.569,0.1472,0.509,0.929,0.062,1315.0,1300,1330,0.509
1325.0,0.569,0.1472,0.5998,0.929,0.062,1325.0,1310,1340,0.5998
1335.0,0.569,0.1472,0.5049,0.929,0.062,1335.0,1320,1350,0.5049
1345.0,0.569,0.1472,0.4387,0.929,0.062,1345.0,1330,1360,0.4387
1355.0,0.569,0.1472,0.3647,0.929,0.062,1355.0,1340,1370,0.3647
1365.0,0.569,0.1472,0.3856,0.929,0.062,1365.0,1350,1380,0.3856
1375.0,0.569,0.1472,0.3515,0.929,0.062,1375.0,1360,1390,0.3515
1385.0,0.569,0.1472,0.3403,0.929,0.062,1385.0,1370,1400,0.3403
1395.0,0.569,0.1472,0.4109,0.929,0.062,1395.0,1380,1410,0.4109
1405.0,0.569,0.1472,0.5127,0.929,0.062,1405.0,1390,1420,0.5127
1415.0,0.569,0.1472,0.6511,0.929,0.062,1415.0,1400,1430,0.6511
1425.0,0.569,0.1472,0.6931,0.929,0.062,1425.0,1410,1440,0.6931
1435.0,0.569,0.1472,0.5923,0.929,0.062,1435.0,1420,1450,0.5923
1445.0,0.569,0.1472,0.535,0.929,0.062,1445.0,1430,1460,0.535
1455.0,0.569,0.1472,0.3749,0.929,0.062,1455.0,1440,1470,0.3749
1465.0,0.569,0.1472,0.4322,0.929,0.062,1465.0,1450,1480,0.4322
1475.0,0.569,0.1472,0.4676,0.929,0.062,1475.0,1460,1490,0.4676
1485.0,0.569,0.1472,0.5189,0.929,0.062,1485.0,1470,1500,0.5189
1495.0,0.569,0.1472,0.4236,0.929,0.062,1495.0,1480,1510,0.4236
1505.0,0.569,0.1472,0.3678,0.929,0.062,1505.0,1490,1520,0.3678
1515.0,0.569,0.1472,0.3694,0.929,0.062,1515.0,1500,1530,0.3694
1525.0,0.569,0.1472,0.4559,0.929,0.062,1525.0,1510,1540,0.4559
1535.0,0.569,0.1472,0.4829,0.929,0.062,1535.0,1520,1550,0.4829
1545.0,0.569,0.1472,0.5903,0.929,0.062,1545.0,1530,1560,0.5903
1555.0,0.569,0.1472,0.6062,0.929,0.062,1555.0,1540,1570,0.6062
1565.0,0.569,0.1472,0.5499,0.929,0.062,1565.0,1550,1580,0.5499
1575.0,0.569,0.1472,0.4334,0.929,0.062,1575.0,1560,1590,0.4334
1585.0,0.569,0.1472,0.394,0.929,0.062,1585.0,1570,1600,0.394
1595.0,0.569,0.1472,0.428,0.929,0.062,1595.0,1580,1610,0.428
1605.0,0.569,0.1472,0.5465,0.929,0.062,1605.0,1590,1620,0.5465
1615.0,0.569,0.1472,0.619,0.929,0.062,1615.0,1600,1630,0.619
1625.0,0.569,0.1472,0.6643,0.929,0.062,1625.0,1610,1640,0.6643
1635.0,0.569,0.1472,0.6534,0.929,0.062,1635.0,1620,1650,0.6534
1645.0,0.569,0.1472,0.6466,0.929,0.062,1645.0,1630,1660,0.6466
1655.0,0.569,0.1472,0.6608,0.929,0.062,1655.0,1640,1670,0.6608
1665.0,0.569,0.1472,0.5795,0.929,0.062,1665.0,1650,1680,0.5795
1675.0,0.569,0.1472,0.6353,0.929,0.062,1675.0,1660,1690,0.6353
1685.0,0.569,0.1472,0.4781,0.929,0.062,1685.0,1670,1700,0.4781
1695.0,0.569,0.1472,0.4367,0.929,0.062,1695.0,1680,1710,0.4367
1705.0,0.569,0.1472,0.3483,0.929,0.062,1705.0,1690,1720,0.3483
1715.0,0.569,0.1472,0.4752,0.929,0.062,1715.0,1700,1730,0.4752
1725.0,0.569,0.1472,0.5777,0.929,0.062,1725.0,1710,1740,0.5777
1735.0,0.569,0.1472,0.5968,0.929,0.062,1735.0,1720,1750,0.5968
1745.0,0.569,0.1472,0.5749,0.929,0.062,1745.0,1730,1760,0.5749
1755.0,0.569,0.1472,0.4573,0.929,0.062,1755.0,1740,1770,0.4573
1765.0,0.569,0.1472,0.4018,0.929,0.062,1765.0,1750,1780,0.4018
1775.0,0.569,0.1472,0.4088,0.929,0.062,1775.0,1760,1790,0.4088
1785.0,0.569,0.1472,0.3861,0.929,0.062,1785.0,1770,1800,0.3861
1795.0,0.569,0.1472,0.4493,0.929,0.062,1795.0,1780,1810,0.4493
1805.0,0.569,0.1472,0.3577,0.929,0.062,1805.0,1790,1820,0.3577
1815.0,0.569,0.1472,0.4305,0.929,0.062,1815.0,1800,1830,0.4305
1825.0,0.569,0.1472,0.4674,0.929,0.062,1825.0,1810,1840,0.4674
1835.0,0.569,0.1472,0.6542,0.929,0.062,1835.0,1820,1850,0.6542
1845.0,0.569,0.1472,0.6081,0.929,0.062,1845.0,1830,1860,0.6081
1855.0,0.569,0.1472,0.6074,0.929,0.062,1855.0,1840,1870,0.6074
1865.0,0.569,0.1472,0.4655,0.929,0.062,1865.0,1850,1880,0.4655
1875.0,0.569,0.1472,0.4434,0.929,0.062,1875.0,1860,1890,0.4434
1885.0,0.569,0.1472,0.3548,0.929,0.062,1885.0,1870,1900,0.3548
1895.0,0.569,0.1472,0.4343,0.929,0.062,1895.0,1880,1910,0.4343
1905.0,0.569,0.1472,0.5098,0.929,0.062,1905.0,1890,1920,0.5098
1915.0,0.569,0.1472,0.5465,0.929,0.062,1915.0,1900,1930,0.5465
1925.0,0.569,0.1472,0.5974,0.929,0.062,1925.0,1910,1940,0.5974
1935.0,0.569,0.1472,0.6255,0.929,0.062,1935.0,1920,1950,0.6255
1945.0,0.569,0.1472,0.6381,0.929,0.062,1945.0,1930,1960,0.6381
1955.0,0.569,0.1472,0.4716,0.929,0.062,1955.0,1940,1970,0.4716
1965.0,0.569,0.1472,0.4657,0.929,0.062,1965.0,1950,1980,0.4657
1975.0,0.569,0.1472,0.4255,0.929,0.062,1975.0,1960,1990,0.4255
1985.0,0.569,0.1472,0.5128,0.929,0.062,1985.0,1970,2000,0.5128
1995.0,0.569,0.1472,0.4035,0.929,0.062,1995.0,1980,2010,0.4035
2005.0,0.569,0.1472,0.3849,0.929,0.062,2005.0,1990,2020,0.3849
2015.0,0.569,0.1472,0.3438,0.929,0.062,2015.0,2000,2030,0.3438
2025.0,0.569,0.1472,0.4666,0.929,0.062,2025.0,2010,2040,0.4666
2035.0,0.569,0.1472,0.4581,0.929,0.062,2035.0,2020,2050,0.4581
2045.0,0.569,0.1472,0.5331,0.929,0.062,2045.0,2030,2060,0.5331
2055.0,0.569,0.1472,0.4527,0.929,0.062,2055.0,2040,2070,0.4527
2065.0,0.569,0.1472,0.4762,0.929,0.062,2065.0,2050,2080,0.4762
2075.0,0.569,0.1472,0.458,0.929,0.062,2075.0,2060,2090,0.458
2085.0,0.569,0.1472,0.456,0.929,0.062,2085.0,2070,2100,0.456
2095.0,0.569,0.1472,0.5561,0.929,0.062,2095.0,2080,2110,0.5561
2105.0,0.569,0.1472,0.6153,0.929,0.062,2105.0,2090,2120,0.6153
2115.0,0.569,0.1472,0.6267,0.929,0.062,2115.0,2100,2130,0.6267
2125.0,0.569,0.1472,0.5942,0.929,0.062,2125.0,2110,2140,0.5942
2135.0,0.569,0.1472,0.5454,0.929,0.062,2135.0,2120,2150,0.5454
2145.0,0.569,0.1472,0.5099,0.929,0.062,2145.0,2130,2160,0.5099
2155.0,0.569,0.1472,0.5016,0.929,0.062,2155.0,2140,2170,0.5016
2165.0,0.569,0.1472,0.5245,0.929,0.062,2165.0,2150,2180,0.5245
2175.0,0.569,0.1472,0.5571,0.929,0.062,2175.0,2160,2190,0.5571
2185.0,0.569,0.1472,0.5692,0.929,0.062,2185.0,2170,2200,0.5692
2195.0,0.569,0.1472,0.5272,0.929,0.062,2195.0,2180,2210,0.5272
2205.0,0.569,0.1472,0.4456,0.929,0.062,2205.0,2190,2220,0.4456
2215.0,0.569,0.1472,0.4001,0.929,0.062,2215.0,2200,2230,0.4001
2225.0,0.569,0.1472,0.4404,0.929,0.062,2225.0,2210,2240,0.4404
2235.0,0.569,0.1472,0.5458,0.929,0.062,2235.0,2220,2250,0.5458
2245.0,0.569,0.1472,0.4623,0.929,0.062,2245.0,2230,2260,0.4623
2255.0,0.569,0.1472,0.507,0.929,0.062,2255.0,2240,2270,0.507
2265.0,0.569,0.1472,0.4584,0.929,0.062,2265.0,2250,2280,0.4584
2275.0,0.569,0.1472,0.5098,0.929,0.062,2275.0,2260,2290,0.5098
2285.0,0.569,0.1472,0.4518,0.929,0.062,2285.0,2270,2300,0.4518
2295.0,0.569,0.1472,0.4344,0.929,0.062,2295.0,2280,2310,0.4344
2305.0,0.569,0.1472,0.3801,0.929,0.062,2305.0,2290,2320,0.3801
2315.0,0.569,0.1472,0.5051,0.929,0.062,2315.0,2300,2330,0.5051
2325.0,0.569,0.1472,0.5609,0.929,0.062,2325.0,2310,2340,0.5609
2335.0,0.569,0.1472,0.6189,0.929,0.062,2335.0,2320,2350,0.6189
2345.0,0.569,0.1472,0.4826,0.929,0.062,2345.0,2330,2360,0.4826
2355.0,0.569,0.1472,0.5245,0.929,0.062,2355.0,2340,2370,0.5245
2365.0,0.569,0.1472,0.5662,0.929,0.062,2365.0,2350,2380,0.5662
2375.0,0.569,0.1472,0.624,0.929,0.062,2375.0,2360,2390,0.624
2385.0,0.569,0.1472,0.5425,0.929,0.062,2385.0,2370,2400,0.5425
2395.0,0.569,0.1472,0.4796,0.929,0.062,2395.0,2380,2410,0.4796
2405.0,0.569,0.1472,0.4636,0.929,0.062,2405.0,2390,2420,0.4636
2415.0,0.569,0.1472,0.4409,0.929,0.062,2415.0,2400,2430,0.4409
2425.0,0.569,0.1472,0.5107,0.929,0.062,2425.0,2410,2440,0.5107
2435.0,0.569,0.1472,0.4632,0.929,0.062,2435.0,2420,2450,0.4632
