,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
580.0,0.571,0.1435,0.4828,0.918,0.0716,580.0,550,610,0.4828
590.0,0.571,0.1435,0.5467,0.918,0.0716,590.0,560,620,0.5467
600.0,0.571,0.1435,0.5579,0.918,0.0716,600.0,570,630,0.5579
610.0,0.571,0.1435,0.576,0.918,0.0716,610.0,580,640,0.576
620.0,0.571,0.1435,0.593,0.918,0.0716,620.0,590,650,0.593
630.0,0.571,0.1435,0.6099,0.918,0.0716,630.0,600,660,0.6099
640.0,0.571,0.1435,0.6307,0.918,0.0716,640.0,610,670,0.6307
650.0,0.571,0.1435,0.6327,0.918,0.0716,650.0,620,680,0.6327
660.0,0.571,0.1435,0.6636,0.918,0.0716,660.0,630,690,0.6636
670.0,0.571,0.1435,0.6708,0.918,0.0716,670.0,640,700,0.6708
680.0,0.571,0.1435,0.6439,0.918,0.0716,680.0,650,710,0.6439
690.0,0.571,0.1435,0.6464,0.918,0.0716,690.0,660,720,0.6464
700.0,0.571,0.1435,0.6194,0.918,0.0716,700.0,670,730,0.6194
710.0,0.571,0.1435,0.6122,0.918,0.0716,710.0,680,740,0.6122
720.0,0.571,0.1435,0.5576,0.918,0.0716,720.0,690,750,0.5576
730.0,0.571,0.1435,0.5417,0.918,0.0716,730.0,700,760,0.5417
740.0,0.571,0.1435,0.5552,0.918,0.0716,740.0,710,770,0.5552
750.0,0.571,0.1435,0.5156,0.918,0.0716,750.0,720,780,0.5156
760.0,0.571,0.1435,0.5358,0.918,0.0716,760.0,730,790,0.5358
770.0,0.571,0.1435,0.5629,0.918,0.0716,770.0,740,800,0.5629
780.0,0.571,0.1435,0.5598,0.918,0.0716,780.0,750,810,0.5598
790.0,0.571,0.1435,0.5641,0.918,0.0716,790.0,760,820,0.5641
800.0,0.571,0.1435,0.5265,0.918,0.0716,800.0,770,830,0.5265
810.0,0.571,0.1435,0.5208,0.918,0.0716,810.0,780,840,0.5208
820.0,0.571,0.1435,0.5207,0.918,0.0716,820.0,790,850,0.5207
830.0,0.571,0.1435,0.5158,0.918,0.0716,830.0,800,860,0.5158
840.0,0.571,0.1435,0.5591,0.918,0.0716,840.0,810,870,0.5591
850.0,0.571,0.1435,0.605,0.918,0.0716,850.0,820,880,0.605
860.0,0.571,0.1435,0.6476,0.918,0.0716,860.0,830,890,0.6476
870.0,0.571,0.1435,0.6907,0.918,0.0716,870.0,840,900,0.6907
880.0,0.571,0.1435,0.7025,0.918,0.0716,880.0,850,910,0.7025
890.0,0.571,0.1435,0.7341,0.918,0.0716,890.0,860,920,0.7341
900.0,0.571,0.1435,0.7092,0.918,0.0716,900.0,870,930,0.7092
910.0,0.571,0.1435,0.6761,0.918,0.0716,910.0,880,940,0.6761
920.0,0.571,0.1435,0.6968,0.918,0.0716,920.0,890,950,0.6968
930.0,0.571,0.1435,0.7047,0.918,0.0716,930.0,900,960,0.7047
940.0,0.571,0.1435,0.6687,0.918,0.0716,940.0,910,970,0.6687
950.0,0.571,0.1435,0.6746,0.918,0.0716,950.0,920,980,0.6746
960.0,0.571,0.1435,0.6315,0.918,0.0716,960.0,930,990,0.6315
970.0,0.571,0.1435,0.6403,0.918,0.0716,970.0,940,1000,0.6403
980.0,0.571,0.1435,0.6478,0.918,0.0716,980.0,950,1010,0.6478
990.0,0.571,0.1435,0.6161,0.918,0.0716,990.0,960,1020,0.6161
1000.0,0.571,0.1435,0.6438,0.918,0.0716,1000.0,970,1030,0.6438
1010.0,0.571,0.1435,0.6334,0.918,0.0716,1010.0,980,1040,0.6334
1020.0,0.571,0.1435,0.6765,0.918,0.0716,1020.0,990,1050,0.6765
1030.0,0.571,0.1435,0.6374,0.918,0.0716,1030.0,1000,1060,0.6374
1040.0,0.571,0.1435,0.5863,0.918,0.0716,1040.0,1010,1070,0.5863
1050.0,0.571,0.1435,0.5993,0.918,0.0716,1050.0,1020,1080,0.5993
1060.0,0.571,0.1435,0.5654,0.918,0.0716,1060.0,1030,1090,0.5654
1070.0,0.571,0.1435,0.5268,0.918,0.0716,1070.0,1040,1100,0.5268
1080.0,0.571,0.1435,0.4886,0.918,0.0716,1080.0,1050,1110,0.4886
1090.0,0.571,0.1435,0.5582,0.918,0.0716,1090.0,1060,1120,0.5582
1100.0,0.571,0.1435,0.5413,0.918,0.0716,1100.0,1070,1130,0.5413
1110.0,0.571,0.1435,0.4981,0.918,0.0716,1110.0,1080,1140,0.4981
1120.0,0.571,0.1435,0.4824,0.918,0.0716,1120.0,1090,1150,0.4824
1130.0,0.571,0.1435,0.4938,0.918,0.0716,1130.0,1100,1160,0.4938
1140.0,0.571,0.1435,0.5312,0.918,0.0716,1140.0,1110,1170,0.5312
1150.0,0.571,0.1435,0.5014,0.918,0.0716,1150.0,1120,1180,0.5014
1160.0,0.571,0.1435,0.5407,0.918,0.0716,1160.0,1130,1190,0.5407
1170.0,0.571,0.1435,0.5551,0.918,0.0716,1170.0,1140,1200,0.5551
1180.0,0.571,0.1435,0.5987,0.918,0.0716,1180.0,1150,1210,0.5987
1190.0,0.571,0.1435,0.579,0.918,0.0716,1190.0,1160,1220,0.579
1200.0,0.571,0.1435,0.5462,0.918,0.0716,1200.0,1170,1230,0.5462
1210.0,0.571,0.1435,0.5193,0.918,0.0716,1210.0,1180,1240,0.5193
1220.0,0.571,0.1435,0.5308,0.918,0.0716,1220.0,1190,1250,0.5308
1230.0,0.571,0.1435,0.5362,0.918,0.0716,1230.0,1200,1260,0.5362
1240.0,0.571,0.1435,0.4987,0.918,0.0716,1240.0,1210,1270,0.4987
1250.0,0.571,0.1435,0.5327,0.918,0.0716,1250.0,1220,1280,0.5327
1260.0,0.571,0.1435,0.5669,0.918,0.0716,1260.0,1230,1290,0.5669
1270.0,0.571,0.1435,0.5483,0.918,0.0716,1270.0,1240,1300,0.5483
1280.0,0.571,0.1435,0.5481,0.918,0.0716,1280.0,1250,1310,0.5481
1290.0,0.571,0.1435,0.5489,0.918,0.0716,1290.0,1260,1320,0.5489
1300.0,0.571,0.1435,0.5714,0.918,0.0716,1300.0,1270,1330,0.5714
1310.0,0.571,0.1435,0.5715,0.918,0.0716,1310.0,1280,1340,0.5715
1320.0,0.571,0.1435,0.5623,0.918,0.0716,1320.0,1290,1350,0.5623
1330.0,0.571,0.1435,0.6239,0.918,0.0716,1330.0,1300,1360,0.6239
1340.0,0.571,0.1435,0.6073,0.918,0.0716,1340.0,1310,1370,0.6073
1350.0,0.571,0.1435,0.5764,0.918,0.0716,1350.0,1320,1380,0.5764
1360.0,0.571,0.1435,0.5919,0.918,0.0716,1360.0,1330,1390,0.5919
1370.0,0.571,0.1435,0.5974,0.918,0.0716,1370.0,1340,1400,0.5974
1380.0,0.571,0.1435,0.6194,0.918,0.0716,1380.0,1350,1410,0.6194
1390.0,0.571,0.1435,0.564,0.918,0.0716,1390.0,1360,1420,0.564
1400.0,0.571,0.1435,0.5339,0.918,0.0716,1400.0,1370,1430,0.5339
1410.0,0.571,0.1435,0.5188,0.918,0.0716,1410.0,1380,1440,0.5188
1420.0,0.571,0.1435,0.5107,0.918,0.0716,1420.0,1390,1450,0.5107
1430.0,0.571,0.1435,0.4744,0.918,0.0716,1430.0,1400,1460,0.4744
1440.0,0.571,0.1435,0.4489,0.918,0.0716,1440.0,1410,1470,0.4489
1450.0,0.571,0.1435,0.4621,0.918,0.0716,1450.0,1420,1480,0.4621
1460.0,0.571,0.1435,0.4677,0.918,0.0716,1460.0,1430,1490,0.4677
1470.0,0.571,0.1435,0.514,0.918,0.0716,1470.0,1440,1500,0.514
1480.0,0.571,0.1435,0.4518,0.918,0.0716,1480.0,1450,1510,0.4518
1490.0,0.571,0.1435,0.4732,0.918,0.0716,1490.0,1460,1520,0.4732
1500.0,0.571,0.1435,0.4501,0.918,0.0716,1500.0,1470,1530,0.4501
1510.0,0.571,0.1435,0.4595,0.918,0.0716,1510.0,1480,1540,0.4595
1520.0,0.571,0.1435,0.5166,0.918,0.0716,1520.0,1490,1550,0.5166
1530.0,0.571,0.1435,0.5193,0.918,0.0716,1530.0,1500,1560,0.5193
1540.0,0.571,0.1435,0.5868,0.918,0.0716,1540.0,1510,1570,0.5868
1550.0,0.571,0.1435,0.5855,0.918,0.0716,1550.0,1520,1580,0.5855
1560.0,0.571,0.1435,0.5677,0.918,0.0716,1560.0,1530,1590,0.5677
1570.0,0.571,0.1435,0.5632,0.918,0.0716,1570.0,1540,1600,0.5632
1580.0,0.571,0.1435,0.4909,0.918,0.0716,1580.0,1550,1610,0.4909
1590.0,0.571,0.1435,0.509,0.918,0.0716,1590.0,1560,1620,0.509
1600.0,0.571,0.1435,0.4699,0.918,0.0716,1600.0,1570,1630,0.4699
1610.0,0.571,0.1435,0.4854,0.918,0.0716,1610.0,1580,1640,0.4854
1620.0,0.571,0.1435,0.4859,0.918,0.0716,1620.0,1590,1650,0.4859
1630.0,0.571,0.1435,0.4797,0.918,0.0716,1630.0,1600,1660,0.4797
1640.0,0.571,0.1435,0.5472,0.918,0.0716,1640.0,1610,1670,0.5472
1650.0,0.571,0.1435,0.5476,0.918,0.0716,1650.0,1620,1680,0.5476
1660.0,0.571,0.1435,0.5723,0.918,0.0716,1660.0,1630,1690,0.5723
1670.0,0.571,0.1435,0.524,0.918,0.0716,1670.0,1640,1700,0.524
1680.0,0.571,0.1435,0.5497,0.918,0.0716,1680.0,1650,1710,0.5497
1690.0,0.571,0.1435,0.5513,0.918,0.0716,1690.0,1660,1720,0.5513
1700.0,0.571,0.1435,0.5545,0.918,0.0716,1700.0,1670,1730,0.5545
1710.0,0.571,0.1435,0.5616,0.918,0.0716,1710.0,1680,1740,0.5616
1720.0,0.571,0.1435,0.578,0.918,0.0716,1720.0,1690,1750,0.578
1730.0,0.571,0.1435,0.6175,0.918,0.0716,1730.0,1700,1760,0.6175
1740.0,0.571,0.1435,0.5951,0.918,0.0716,1740.0,1710,1770,0.5951
1750.0,0.571,0.1435,0.6248,0.918,0.0716,1750.0,1720,1780,0.6248
1760.0,0.571,0.1435,0.5711,0.918,0.0716,1760.0,1730,1790,0.5711
1770.0,0.571,0.1435,0.5562,0.918,0.0716,1770.0,1740,1800,0.5562
1780.0,0.571,0.1435,0.4959,0.918,0.0716,1780.0,1750,1810,0.4959
1790.0,0.571,0.1435,0.4929,0.918,0.0716,1790.0,1760,1820,0.4929
1800.0,0.571,0.1435,0.4869,0.918,0.0716,1800.0,1770,1830,0.4869
1810.0,0.571,0.1435,0.3946,0.918,0.0716,1810.0,1780,1840,0.3946
1820.0,0.571,0.1435,0.4104,0.918,0.0716,1820.0,1790,1850,0.4104
1830.0,0.571,0.1435,0.4374,0.918,0.0716,1830.0,1800,1860,0.4374
1840.0,0.571,0.1435,0.5007,0.918,0.0716,1840.0,1810,1870,0.5007
1850.0,0.571,0.1435,0.4858,0.918,0.0716,1850.0,1820,1880,0.4858
1860.0,0.571,0.1435,0.5063,0.918,0.0716,1860.0,1830,1890,0.5063
1870.0,0.571,0.1435,0.5538,0.918,0.0716,1870.0,1840,1900,0.5538
1880.0,0.571,0.1435,0.5459,0.918,0.0716,1880.0,1850,1910,0.5459
1890.0,0.571,0.1435,0.5289,0.918,0.0716,1890.0,1860,1920,0.5289
1900.0,0.571,0.1435,0.4818,0.918,0.0716,1900.0,1870,1930,0.4818
1910.0,0.571,0.1435,0.5045,0.918,0.0716,1910.0,1880,1940,0.5045
1920.0,0.571,0.1435,0.4855,0.918,0.0716,1920.0,1890,1950,0.4855
1930.0,0.571,0.1435,0.4853,0.918,0.0716,1930.0,1900,1960,0.4853
1940.0,0.571,0.1435,0.5197,0.918,0.0716,1940.0,1910,1970,0.5197
1950.0,0.571,0.1435,0.572,0.918,0.0716,1950.0,1920,1980,0.572
1960.0,0.571,0.1435,0.5932,0.918,0.0716,1960.0,1930,1990,0.5932
1970.0,0.571,0.1435,0.6044,0.918,0.0716,1970.0,1940,2000,0.6044
1980.0,0.571,0.1435,0.646,0.918,0.0716,1980.0,1950,2010,0.646
1990.0,0.571,0.1435,0.6718,0.918,0.0716,1990.0,1960,2020,0.6718
2000.0,0.571,0.1435,0.6448,0.918,0.0716,2000.0,1970,2030,0.6448
2010.0,0.571,0.1435,0.5699,0.918,0.0716,2010.0,1980,2040,0.5699
2020.0,0.571,0.1435,0.594,0.918,0.0716,2020.0,1990,2050,0.594
2030.0,0.571,0.1435,0.6212,0.918,0.0716,2030.0,2000,2060,0.6212
2040.0,0.571,0.1435,0.6113,0.918,0.0716,2040.0,2010,2070,0.6113
2050.0,0.571,0.1435,0.5961,0.918,0.0716,2050.0,2020,2080,0.5961
2060.0,0.571,0.1435,0.5897,0.918,0.0716,2060.0,2030,2090,0.5897
2070.0,0.571,0.1435,0.608,0.918,0.0716,2070.0,2040,2100,0.608
2080.0,0.571,0.1435,0.6003,0.918,0.0716,2080.0,2050,2110,0.6003
2090.0,0.571,0.1435,0.5744,0.918,0.0716,2090.0,2060,2120,0.5744
2100.0,0.571,0.1435,0.5825,0.918,0.0716,2100.0,2070,2130,0.5825
2110.0,0.571,0.1435,0.5713,0.918,0.0716,2110.0,2080,2140,0.5713
2120.0,0.571,0.1435,0.6231,0.918,0.0716,2120.0,2090,2150,0.6231
2130.0,0.571,0.1435,0.6586,0.918,0.0716,2130.0,2100,2160,0.6586
2140.0,0.571,0.1435,0.625,0.918,0.0716,2140.0,2110,2170,0.625
2150.0,0.571,0.1435,0.6191,0.918,0.0716,2150.0,2120,2180,0.6191
2160.0,0.571,0.1435,0.5944,0.918,0.0716,2160.0,2130,2190,0.5944
2170.0,0.571,0.1435,0.6286,0.918,0.0716,2170.0,2140,2200,0.6286
2180.0,0.571,0.1435,0.5838,0.918,0.0716,2180.0,2150,2210,0.5838
2190.0,0.571,0.1435,0.5711,0.918,0.0716,2190.0,2160,2220,0.5711
2200.0,0.571,0.1435,0.5979,0.918,0.0716,2200.0,2170,2230,0.5979
2210.0,0.571,0.1435,0.5354,0.918,0.0716,2210.0,2180,2240,0.5354
2220.0,0.571,0.1435,0.5169,0.918,0.0716,2220.0,2190,2250,0.5169
2230.0,0.571,0.1435,0.4897,0.918,0.0716,2230.0,2200,2260,0.4897
2240.0,0.571,0.1435,0.4898,0.918,0.0716,2240.0,2210,2270,0.4898
2250.0,0.571,0.1435,0.5076,0.918,0.0716,2250.0,2220,2280,0.5076
2260.0,0.571,0.1435,0.5162,0.918,0.0716,2260.0,2230,2290,0.5162
2270.0,0.571,0.1435,0.609,0.918,0.0716,2270.0,2240,2300,0.609
2280.0,0.571,0.1435,0.6671,0.918,0.0716,2280.0,2250,2310,0.6671
2290.0,0.571,0.1435,0.6808,0.918,0.0716,2290.0,2260,2320,0.6808
2300.0,0.571,0.1435,0.6871,0.918,0.0716,2300.0,2270,2330,0.6871
2310.0,0.571,0.1435,0.6323,0.918,0.0716,2310.0,2280,2340,0.6323
2320.0,0.571,0.1435,0.5889,0.918,0.0716,2320.0,2290,2350,0.5889
2330.0,0.571,0.1435,0.5631,0.918,0.0716,2330.0,2300,2360,0.5631
2340.0,0.571,0.1435,0.5184,0.918,0.0716,2340.0,2310,2370,0.5184
2350.0,0.571,0.1435,0.506,0.918,0.0716,2350.0,2320,2380,0.506
2360.0,0.571,0.1435,0.488,0.918,0.0716,2360.0,2330,2390,0.488
2370.0,0.571,0.1435,0.5403,0.918,0.0716,2370.0,2340,2400,0.5403
2380.0,0.571,0.1435,0.5134,0.918,0.0716,2380.0,2350,2410,0.5134
