,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
-380.0,0.571,0.1435,0.2063,0.918,0.0716,-380.0,-470,-290,0.2063
-370.0,0.571,0.1435,0.2025,0.918,0.0716,-370.0,-460,-280,0.2025
-360.0,0.571,0.1435,0.1859,0.918,0.0716,-360.0,-450,-270,0.1859
-350.0,0.571,0.1435,0.1945,0.918,0.0716,-350.0,-440,-260,0.1945
-340.0,0.571,0.1435,0.1977,0.918,0.0716,-340.0,-430,-250,0.1977
-330.0,0.571,0.1435,0.1915,0.918,0.0716,-330.0,-420,-240,0.1915
-320.0,0.571,0.1435,0.1894,0.918,0.0716,-320.0,-410,-230,0.1894
-310.0,0.571,0.1435,0.19,0.918,0.0716,-310.0,-400,-220,0.19
-300.0,0.571,0.1435,0.174,0.918,0.0716,-300.0,-390,-210,0.174
-290.0,0.571,0.1435,0.1731,0.918,0.0716,-290.0,-380,-200,0.1731
-280.0,0.571,0.1435,0.1725,0.918,0.0716,-280.0,-370,-190,0.1725
-270.0,0.571,0.1435,0.1747,0.918,0.0716,-270.0,-360,-180,0.1747
-260.0,0.571,0.1435,0.1626,0.918,0.0716,-260.0,-350,-170,0.1626
-250.0,0.571,0.1435,0.1642,0.918,0.0716,-250.0,-340,-160,0.1642
-240.0,0.571,0.1435,0.1769,0.918,0.0716,-240.0,-330,-150,0.1769
-230.0,0.571,0.1435,0.1781,0.918,0.0716,-230.0,-320,-140,0.1781
-220.0,0.571,0.1435,0.1774,0.918,0.0716,-220.0,-310,-130,0.1774
-210.0,0.571,0.1435,0.1637,0.918,0.0716,-210.0,-300,-120,0.1637
-200.0,0.571,0.1435,0.1755,0.918,0.0716,-200.0,-290,-110,0.1755
-190.0,0.571,0.1435,0.1783,0.918,0.0716,-190.0,-280,-100,0.1783
-180.0,0.571,0.1435,0.1853,0.918,0.0716,-180.0,-270,-90,0.1853
-170.0,0.571,0.1435,0.1813,0.918,0.0716,-170.0,-260,-80,0.1813
-160.0,0.571,0.1435,0.1721,0.918,0.0716,-160.0,-250,-70,0.1721
-150.0,0.571,0.1435,0.1793,0.918,0.0716,-150.0,-240,-60,0.1793
-140.0,0.571,0.1435,0.1824,0.918,0.0716,-140.0,-230,-50,0.1824
-130.0,0.571,0.1435,0.1768,0.918,0.0716,-130.0,-220,-40,0.1768
-120.0,0.571,0.1435,0.1887,0.918,0.0716,-120.0,-210,-30,0.1887
-110.0,0.571,0.1435,0.1985,0.918,0.0716,-110.0,-200,-20,0.1985
-100.0,0.571,0.1435,0.1953,0.918,0.0716,-100.0,-190,-10,0.1953
-90.0,0.571,0.1435,0.2004,0.918,0.0716,-90.0,-180,0,0.2004
-80.0,0.571,0.1435,0.2038,0.918,0.0716,-80.0,-170,10,0.2038
-70.0,0.571,0.1435,0.2046,0.918,0.0716,-70.0,-160,20,0.2046
-60.0,0.571,0.1435,0.193,0.918,0.0716,-60.0,-150,30,0.193
-50.0,0.571,0.1435,0.1915,0.918,0.0716,-50.0,-140,40,0.1915
-40.0,0.571,0.1435,0.1998,0.918,0.0716,-40.0,-130,50,0.1998
-30.0,0.571,0.1435,0.2216,0.918,0.0716,-30.0,-120,60,0.2216
-20.0,0.571,0.1435,0.218,0.918,0.0716,-20.0,-110,70,0.218
-10.0,0.571,0.1435,0.2226,0.918,0.0716,-10.0,-100,80,0.2226
0.0,0.571,0.1435,0.2285,0.918,0.0716,0.0,-90,90,0.2285
10.0,0.571,0.1435,0.2399,0.918,0.0716,10.0,-80,100,0.2399
20.0,0.571,0.1435,0.2608,0.918,0.0716,20.0,-70,110,0.2608
30.0,0.571,0.1435,0.2694,0.918,0.0716,30.0,-60,120,0.2694
40.0,0.571,0.1435,0.2857,0.918,0.0716,40.0,-50,130,0.2857
50.0,0.571,0.1435,0.2969,0.918,0.0716,50.0,-40,140,0.2969
60.0,0.571,0.1435,0.3082,0.918,0.0716,60.0,-30,150,0.3082
70.0,0.571,0.1435,0.3083,0.918,0.0716,70.0,-20,160,0.3083
80.0,0.571,0.1435,0.3558,0.918,0.0716,80.0,-10,170,0.3558
90.0,0.571,0.1435,0.3895,0.918,0.0716,90.0,0,180,0.3895
100.0,0.571,0.1435,0.415,0.918,0.0716,100.0,10,190,0.415
110.0,0.571,0.1435,0.4194,0.918,0.0716,110.0,20,200,0.4194
120.0,0.571,0.1435,0.4343,0.918,0.0716,120.0,30,210,0.4343
130.0,0.571,0.1435,0.464,0.918,0.0716,130.0,40,220,0.464
140.0,0.571,0.1435,0.4666,0.918,0.0716,140.0,50,230,0.4666
150.0,0.571,0.1435,0.4819,0.918,0.0716,150.0,60,240,0.4819
160.0,0.571,0.1435,0.4798,0.918,0.0716,160.0,70,250,0.4798
170.0,0.571,0.1435,0.4881,0.918,0.0716,170.0,80,260,0.4881
180.0,0.571,0.1435,0.4874,0.918,0.0716,180.0,90,270,0.4874
190.0,0.571,0.1435,0.4823,0.918,0.0716,190.0,100,280,0.4823
200.0,0.571,0.1435,0.5098,0.918,0.0716,200.0,110,290,0.5098
210.0,0.571,0.1435,0.5067,0.918,0.0716,210.0,120,300,0.5067
220.0,0.571,0.1435,0.5123,0.918,0.0716,220.0,130,310,0.5123
230.0,0.571,0.1435,0.5127,0.918,0.0716,230.0,140,320,0.5127
240.0,0.571,0.1435,0.5221,0.918,0.0716,240.0,150,330,0.5221
250.0,0.571,0.1435,0.5454,0.918,0.0716,250.0,160,340,0.5454
260.0,0.571,0.1435,0.5364,0.918,0.0716,260.0,170,350,0.5364
270.0,0.571,0.1435,0.5273,0.918,0.0716,270.0,180,360,0.5273
280.0,0.571,0.1435,0.5146,0.918,0.0716,280.0,190,370,0.5146
290.0,0.571,0.1435,0.5497,0.918,0.0716,290.0,200,380,0.5497
300.0,0.571,0.1435,0.5431,0.918,0.0716,300.0,210,390,0.5431
310.0,0.571,0.1435,0.5255,0.918,0.0716,310.0,220,400,0.5255
320.0,0.571,0.1435,0.5404,0.918,0.0716,320.0,230,410,0.5404
330.0,0.571,0.1435,0.5489,0.918,0.0716,330.0,240,420,0.5489
340.0,0.571,0.1435,0.5712,0.918,0.0716,340.0,250,430,0.5712
350.0,0.571,0.1435,0.5749,0.918,0.0716,350.0,260,440,0.5749
360.0,0.571,0.1435,0.5694,0.918,0.0716,360.0,270,450,0.5694
370.0,0.571,0.1435,0.5758,0.918,0.0716,370.0,280,460,0.5758
380.0,0.571,0.1435,0.5405,0.918,0.0716,380.0,290,470,0.5405
390.0,0.571,0.1435,0.5433,0.918,0.0716,390.0,300,480,0.5433
400.0,0.571,0.1435,0.5453,0.918,0.0716,400.0,310,490,0.5453
410.0,0.571,0.1435,0.5397,0.918,0.0716,410.0,320,500,0.5397
420.0,0.571,0.1435,0.5293,0.918,0.0716,420.0,330,510,0.5293
430.0,0.571,0.1435,0.5091,0.918,0.0716,430.0,340,520,0.5091
440.0,0.571,0.1435,0.5187,0.918,0.0716,440.0,350,530,0.5187
450.0,0.571,0.1435,0.508,0.918,0.0716,450.0,360,540,0.508
460.0,0.571,0.1435,0.5176,0.918,0.0716,460.0,370,550,0.5176
470.0,0.571,0.1435,0.4782,0.918,0.0716,470.0,380,560,0.4782
480.0,0.571,0.1435,0.482,0.918,0.0716,480.0,390,570,0.482
490.0,0.571,0.1435,0.4853,0.918,0.0716,490.0,400,580,0.4853
500.0,0.571,0.1435,0.4859,0.918,0.0716,500.0,410,590,0.4859
510.0,0.571,0.1435,0.4803,0.918,0.0716,510.0,420,600,0.4803
520.0,0.571,0.1435,0.4703,0.918,0.0716,520.0,430,610,0.4703
530.0,0.571,0.1435,0.4689,0.918,0.0716,530.0,440,620,0.4689
540.0,0.571,0.1435,0.4794,0.918,0.0716,540.0,450,630,0.4794
550.0,0.571,0.1435,0.4846,0.918,0.0716,550.0,460,640,0.4846
560.0,0.571,0.1435,0.506,0.918,0.0716,560.0,470,650,0.506
570.0,0.571,0.1435,0.5224,0.918,0.0716,570.0,480,660,0.5224
580.0,0.571,0.1435,0.5342,0.918,0.0716,580.0,490,670,0.5342
590.0,0.571,0.1435,0.5401,0.918,0.0716,590.0,500,680,0.5401
600.0,0.571,0.1435,0.5681,0.918,0.0716,600.0,510,690,0.5681
610.0,0.571,0.1435,0.5886,0.918,0.0716,610.0,520,700,0.5886
620.0,0.571,0.1435,0.5833,0.918,0.0716,620.0,530,710,0.5833
630.0,0.571,0.1435,0.6023,0.918,0.0716,630.0,540,720,0.6023
640.0,0.571,0.1435,0.5991,0.918,0.0716,640.0,550,730,0.5991
650.0,0.571,0.1435,0.6231,0.918,0.0716,650.0,560,740,0.6231
660.0,0.571,0.1435,0.6332,0.918,0.0716,660.0,570,750,0.6332
670.0,0.571,0.1435,0.6334,0.918,0.0716,670.0,580,760,0.6334
680.0,0.571,0.1435,0.6328,0.918,0.0716,680.0,590,770,0.6328
690.0,0.571,0.1435,0.6247,0.918,0.0716,690.0,600,780,0.6247
700.0,0.571,0.1435,0.6198,0.918,0.0716,700.0,610,790,0.6198
710.0,0.571,0.1435,0.6221,0.918,0.0716,710.0,620,800,0.6221
720.0,0.571,0.1435,0.6272,0.918,0.0716,720.0,630,810,0.6272
730.0,0.571,0.1435,0.6278,0.918,0.0716,730.0,640,820,0.6278
740.0,0.571,0.1435,0.61,0.918,0.0716,740.0,650,830,0.61
750.0,0.571,0.1435,0.5935,0.918,0.0716,750.0,660,840,0.5935
760.0,0.571,0.1435,0.5849,0.918,0.0716,760.0,670,850,0.5849
770.0,0.571,0.1435,0.5826,0.918,0.0716,770.0,680,860,0.5826
780.0,0.571,0.1435,0.5636,0.918,0.0716,780.0,690,870,0.5636
790.0,0.571,0.1435,0.5785,0.918,0.0716,790.0,700,880,0.5785
800.0,0.571,0.1435,0.5896,0.918,0.0716,800.0,710,890,0.5896
810.0,0.571,0.1435,0.5859,0.918,0.0716,810.0,720,900,0.5859
820.0,0.571,0.1435,0.5927,0.918,0.0716,820.0,730,910,0.5927
830.0,0.571,0.1435,0.6038,0.918,0.0716,830.0,740,920,0.6038
840.0,0.571,0.1435,0.6041,0.918,0.0716,840.0,750,930,0.6041
850.0,0.571,0.1435,0.6123,0.918,0.0716,850.0,760,940,0.6123
860.0,0.571,0.1435,0.6213,0.918,0.0716,860.0,770,950,0.6213
870.0,0.571,0.1435,0.6382,0.918,0.0716,870.0,780,960,0.6382
880.0,0.571,0.1435,0.6385,0.918,0.0716,880.0,790,970,0.6385
890.0,0.571,0.1435,0.6413,0.918,0.0716,890.0,800,980,0.6413
900.0,0.571,0.1435,0.6437,0.918,0.0716,900.0,810,990,0.6437
910.0,0.571,0.1435,0.6525,0.918,0.0716,910.0,820,1000,0.6525
920.0,0.571,0.1435,0.6746,0.918,0.0716,920.0,830,1010,0.6746
930.0,0.571,0.1435,0.6796,0.918,0.0716,930.0,840,1020,0.6796
940.0,0.571,0.1435,0.6837,0.918,0.0716,940.0,850,1030,0.6837
950.0,0.571,0.1435,0.6912,0.918,0.0716,950.0,860,1040,0.6912
960.0,0.571,0.1435,0.6852,0.918,0.0716,960.0,870,1050,0.6852
970.0,0.571,0.1435,0.6613,0.918,0.0716,970.0,880,1060,0.6613
980.0,0.571,0.1435,0.6455,0.918,0.0716,980.0,890,1070,0.6455
990.0,0.571,0.1435,0.6452,0.918,0.0716,990.0,900,1080,0.6452
1000.0,0.571,0.1435,0.6357,0.918,0.0716,1000.0,910,1090,0.6357
1010.0,0.571,0.1435,0.6259,0.918,0.0716,1010.0,920,1100,0.6259
1020.0,0.571,0.1435,0.6253,0.918,0.0716,1020.0,930,1110,0.6253
1030.0,0.571,0.1435,0.6359,0.918,0.0716,1030.0,940,1120,0.6359
1040.0,0.571,0.1435,0.6191,0.918,0.0716,1040.0,950,1130,0.6191
1050.0,0.571,0.1435,0.5986,0.918,0.0716,1050.0,960,1140,0.5986
1060.0,0.571,0.1435,0.5889,0.918,0.0716,1060.0,970,1150,0.5889
1070.0,0.571,0.1435,0.5823,0.918,0.0716,1070.0,980,1160,0.5823
1080.0,0.571,0.1435,0.5884,0.918,0.0716,1080.0,990,1170,0.5884
1090.0,0.571,0.1435,0.5889,0.918,0.0716,1090.0,1000,1180,0.5889
1100.0,0.571,0.1435,0.5824,0.918,0.0716,1100.0,1010,1190,0.5824
1110.0,0.571,0.1435,0.5708,0.918,0.0716,1110.0,1020,1200,0.5708
1120.0,0.571,0.1435,0.564,0.918,0.0716,1120.0,1030,1210,0.564
1130.0,0.571,0.1435,0.5498,0.918,0.0716,1130.0,1040,1220,0.5498
1140.0,0.571,0.1435,0.5408,0.918,0.0716,1140.0,1050,1230,0.5408
1150.0,0.571,0.1435,0.5502,0.918,0.0716,1150.0,1060,1240,0.5502
1160.0,0.571,0.1435,0.5662,0.918,0.0716,1160.0,1070,1250,0.5662
1170.0,0.571,0.1435,0.5564,0.918,0.0716,1170.0,1080,1260,0.5564
1180.0,0.571,0.1435,0.5505,0.918,0.0716,1180.0,1090,1270,0.5505
1190.0,0.571,0.1435,0.5661,0.918,0.0716,1190.0,1100,1280,0.5661
1200.0,0.571,0.1435,0.5741,0.918,0.0716,1200.0,1110,1290,0.5741
1210.0,0.571,0.1435,0.5426,0.918,0.0716,1210.0,1120,1300,0.5426
1220.0,0.571,0.1435,0.5536,0.918,0.0716,1220.0,1130,1310,0.5536
1230.0,0.571,0.1435,0.55,0.918,0.0716,1230.0,1140,1320,0.55
1240.0,0.571,0.1435,0.5549,0.918,0.0716,1240.0,1150,1330,0.5549
1250.0,0.571,0.1435,0.5664,0.918,0.0716,1250.0,1160,1340,0.5664
1260.0,0.571,0.1435,0.5742,0.918,0.0716,1260.0,1170,1350,0.5742
1270.0,0.571,0.1435,0.5773,0.918,0.0716,1270.0,1180,1360,0.5773
1280.0,0.571,0.1435,0.5716,0.918,0.0716,1280.0,1190,1370,0.5716
1290.0,0.571,0.1435,0.5618,0.918,0.0716,1290.0,1200,1380,0.5618
1300.0,0.571,0.1435,0.5677,0.918,0.0716,1300.0,1210,1390,0.5677
1310.0,0.571,0.1435,0.5767,0.918,0.0716,1310.0,1220,1400,0.5767
1320.0,0.571,0.1435,0.5963,0.918,0.0716,1320.0,1230,1410,0.5963
1330.0,0.571,0.1435,0.587,0.918,0.0716,1330.0,1240,1420,0.587
1340.0,0.571,0.1435,0.568,0.918,0.0716,1340.0,1250,1430,0.568
1350.0,0.571,0.1435,0.5522,0.918,0.0716,1350.0,1260,1440,0.5522
1360.0,0.571,0.1435,0.5603,0.918,0.0716,1360.0,1270,1450,0.5603
1370.0,0.571,0.1435,0.5457,0.918,0.0716,1370.0,1280,1460,0.5457
1380.0,0.571,0.1435,0.5437,0.918,0.0716,1380.0,1290,1470,0.5437
1390.0,0.571,0.1435,0.5527,0.918,0.0716,1390.0,1300,1480,0.5527
1400.0,0.571,0.1435,0.5417,0.918,0.0716,1400.0,1310,1490,0.5417
1410.0,0.571,0.1435,0.5503,0.918,0.0716,1410.0,1320,1500,0.5503
1420.0,0.571,0.1435,0.5339,0.918,0.0716,1420.0,1330,1510,0.5339
1430.0,0.571,0.1435,0.5289,0.918,0.0716,1430.0,1340,1520,0.5289
1440.0,0.571,0.1435,0.5168,0.918,0.0716,1440.0,1350,1530,0.5168
1450.0,0.571,0.1435,0.5101,0.918,0.0716,1450.0,1360,1540,0.5101
1460.0,0.571,0.1435,0.5256,0.918,0.0716,1460.0,1370,1550,0.5256
1470.0,0.571,0.1435,0.5347,0.918,0.0716,1470.0,1380,1560,0.5347
1480.0,0.571,0.1435,0.5355,0.918,0.0716,1480.0,1390,1570,0.5355
1490.0,0.571,0.1435,0.5296,0.918,0.0716,1490.0,1400,1580,0.5296
1500.0,0.571,0.1435,0.5043,0.918,0.0716,1500.0,1410,1590,0.5043
1510.0,0.571,0.1435,0.5058,0.918,0.0716,1510.0,1420,1600,0.5058
1520.0,0.571,0.1435,0.5043,0.918,0.0716,1520.0,1430,1610,0.5043
1530.0,0.571,0.1435,0.5218,0.918,0.0716,1530.0,1440,1620,0.5218
1540.0,0.571,0.1435,0.5168,0.918,0.0716,1540.0,1450,1630,0.5168
1550.0,0.571,0.1435,0.5262,0.918,0.0716,1550.0,1460,1640,0.5262
1560.0,0.571,0.1435,0.5167,0.918,0.0716,1560.0,1470,1650,0.5167
1570.0,0.571,0.1435,0.5121,0.918,0.0716,1570.0,1480,1660,0.5121
1580.0,0.571,0.1435,0.5304,0.918,0.0716,1580.0,1490,1670,0.5304
1590.0,0.571,0.1435,0.5361,0.918,0.0716,1590.0,1500,1680,0.5361
1600.0,0.571,0.1435,0.5633,0.918,0.0716,1600.0,1510,1690,0.5633
1610.0,0.571,0.1435,0.5494,0.918,0.0716,1610.0,1520,1700,0.5494
1620.0,0.571,0.1435,0.5553,0.918,0.0716,1620.0,1530,1710,0.5553
1630.0,0.571,0.1435,0.549,0.918,0.0716,1630.0,1540,1720,0.549
1640.0,0.571,0.1435,0.5396,0.918,0.0716,1640.0,1550,1730,0.5396
1650.0,0.571,0.1435,0.5546,0.918,0.0716,1650.0,1560,1740,0.5546
1660.0,0.571,0.1435,0.5582,0.918,0.0716,1660.0,1570,1750,0.5582
1670.0,0.571,0.1435,0.5595,0.918,0.0716,1670.0,1580,1760,0.5595
1680.0,0.571,0.1435,0.5619,0.918,0.0716,1680.0,1590,1770,0.5619
1690.0,0.571,0.1435,0.5722,0.918,0.0716,1690.0,1600,1780,0.5722
1700.0,0.571,0.1435,0.5742,0.918,0.0716,1700.0,1610,1790,0.5742
1710.0,0.571,0.1435,0.5754,0.918,0.0716,1710.0,1620,1800,0.5754
1720.0,0.571,0.1435,0.5679,0.918,0.0716,1720.0,1630,1810,0.5679
1730.0,0.571,0.1435,0.5638,0.918,0.0716,1730.0,1640,1820,0.5638
1740.0,0.571,0.1435,0.5609,0.918,0.0716,1740.0,1650,1830,0.5609
1750.0,0.571,0.1435,0.5486,0.918,0.0716,1750.0,1660,1840,0.5486
1760.0,0.571,0.1435,0.536,0.918,0.0716,1760.0,1670,1850,0.536
1770.0,0.571,0.1435,0.5336,0.918,0.0716,1770.0,1680,1860,0.5336
1780.0,0.571,0.1435,0.5345,0.918,0.0716,1780.0,1690,1870,0.5345
1790.0,0.571,0.1435,0.5398,0.918,0.0716,1790.0,1700,1880,0.5398
1800.0,0.571,0.1435,0.5359,0.918,0.0716,1800.0,1710,1890,0.5359
1810.0,0.571,0.1435,0.5384,0.918,0.0716,1810.0,1720,1900,0.5384
1820.0,0.571,0.1435,0.5295,0.918,0.0716,1820.0,1730,1910,0.5295
1830.0,0.571,0.1435,0.5181,0.918,0.0716,1830.0,1740,1920,0.5181
1840.0,0.571,0.1435,0.4968,0.918,0.0716,1840.0,1750,1930,0.4968
1850.0,0.571,0.1435,0.4954,0.918,0.0716,1850.0,1760,1940,0.4954
1860.0,0.571,0.1435,0.4936,0.918,0.0716,1860.0,1770,1950,0.4936
1870.0,0.571,0.1435,0.4807,0.918,0.0716,1870.0,1780,1960,0.4807
1880.0,0.571,0.1435,0.4934,0.918,0.0716,1880.0,1790,1970,0.4934
1890.0,0.571,0.1435,0.5122,0.918,0.0716,1890.0,1800,1980,0.5122
1900.0,0.571,0.1435,0.5357,0.918,0.0716,1900.0,1810,1990,0.5357
1910.0,0.571,0.1435,0.5412,0.918,0.0716,1910.0,1820,2000,0.5412
1920.0,0.571,0.1435,0.559,0.918,0.0716,1920.0,1830,2010,0.559
1930.0,0.571,0.1435,0.5868,0.918,0.0716,1930.0,1840,2020,0.5868
1940.0,0.571,0.1435,0.5839,0.918,0.0716,1940.0,1850,2030,0.5839
1950.0,0.571,0.1435,0.5664,0.918,0.0716,1950.0,1860,2040,0.5664
1960.0,0.571,0.1435,0.5685,0.918,0.0716,1960.0,1870,2050,0.5685
1970.0,0.571,0.1435,0.5902,0.918,0.0716,1970.0,1880,2060,0.5902
1980.0,0.571,0.1435,0.5996,0.918,0.0716,1980.0,1890,2070,0.5996
1990.0,0.571,0.1435,0.6073,0.918,0.0716,1990.0,1900,2080,0.6073
2000.0,0.571,0.1435,0.598,0.918,0.0716,2000.0,1910,2090,0.598
2010.0,0.571,0.1435,0.5932,0.918,0.0716,2010.0,1920,2100,0.5932
2020.0,0.571,0.1435,0.6054,0.918,0.0716,2020.0,1930,2110,0.6054
2030.0,0.571,0.1435,0.6098,0.918,0.0716,2030.0,1940,2120,0.6098
2040.0,0.571,0.1435,0.6273,0.918,0.0716,2040.0,1950,2130,0.6273
2050.0,0.571,0.1435,0.6284,0.918,0.0716,2050.0,1960,2140,0.6284
2060.0,0.571,0.1435,0.6311,0.918,0.0716,2060.0,1970,2150,0.6311
2070.0,0.571,0.1435,0.6239,0.918,0.0716,2070.0,1980,2160,0.6239
2080.0,0.571,0.1435,0.6108,0.918,0.0716,2080.0,1990,2170,0.6108
2090.0,0.571,0.1435,0.6064,0.918,0.0716,2090.0,2000,2180,0.6064
2100.0,0.571,0.1435,0.6018,0.918,0.0716,2100.0,2010,2190,0.6018
2110.0,0.571,0.1435,0.6031,0.918,0.0716,2110.0,2020,2200,0.6031
2120.0,0.571,0.1435,0.6084,0.918,0.0716,2120.0,2030,2210,0.6084
2130.0,0.571,0.1435,0.6236,0.918,0.0716,2130.0,2040,2220,0.6236
2140.0,0.571,0.1435,0.6231,0.918,0.0716,2140.0,2050,2230,0.6231
2150.0,0.571,0.1435,0.5882,0.918,0.0716,2150.0,2060,2240,0.5882
2160.0,0.571,0.1435,0.5745,0.918,0.0716,2160.0,2070,2250,0.5745
2170.0,0.571,0.1435,0.5705,0.918,0.0716,2170.0,2080,2260,0.5705
2180.0,0.571,0.1435,0.5791,0.918,0.0716,2180.0,2090,2270,0.5791
2190.0,0.571,0.1435,0.5961,0.918,0.0716,2190.0,2100,2280,0.5961
2200.0,0.571,0.1435,0.6026,0.918,0.0716,2200.0,2110,2290,0.6026
2210.0,0.571,0.1435,0.6065,0.918,0.0716,2210.0,2120,2300,0.6065
2220.0,0.571,0.1435,0.6089,0.918,0.0716,2220.0,2130,2310,0.6089
2230.0,0.571,0.1435,0.6114,0.918,0.0716,2230.0,2140,2320,0.6114
2240.0,0.571,0.1435,0.6032,0.918,0.0716,2240.0,2150,2330,0.6032
2250.0,0.571,0.1435,0.5765,0.918,0.0716,2250.0,2160,2340,0.5765
2260.0,0.571,0.1435,0.5785,0.918,0.0716,2260.0,2170,2350,0.5785
2270.0,0.571,0.1435,0.5777,0.918,0.0716,2270.0,2180,2360,0.5777
2280.0,0.571,0.1435,0.5656,0.918,0.0716,2280.0,2190,2370,0.5656
2290.0,0.571,0.1435,0.5558,0.918,0.0716,2290.0,2200,2380,0.5558
2300.0,0.571,0.1435,0.5483,0.918,0.0716,2300.0,2210,2390,0.5483
2310.0,0.571,0.1435,0.5625,0.918,0.0716,2310.0,2220,2400,0.5625
2320.0,0.571,0.1435,0.5419,0.918,0.0716,2320.0,2230,2410,0.5419
2330.0,0.571,0.1435,0.5554,0.918,0.0716,2330.0,2240,2420,0.5554
2340.0,0.571,0.1435,0.5657,0.918,0.0716,2340.0,2250,2430,0.5657
2350.0,0.571,0.1435,0.5662,0.918,0.0716,2350.0,2260,2440,0.5662
2360.0,0.571,0.1435,0.569,0.918,0.0716,2360.0,2270,2450,0.569
2370.0,0.571,0.1435,0.5623,0.918,0.0716,2370.0,2280,2460,0.5623
2380.0,0.571,0.1435,0.544,0.918,0.0716,2380.0,2290,2470,0.544
2390.0,0.571,0.1435,0.5443,0.918,0.0716,2390.0,2300,2480,0.5443
2400.0,0.571,0.1435,0.5308,0.918,0.0716,2400.0,2310,2490,0.5308
2410.0,0.571,0.1435,0.5252,0.918,0.0716,2410.0,2320,2500,0.5252
2420.0,0.571,0.1435,0.5322,0.918,0.0716,2420.0,2330,2510,0.5322
2430.0,0.571,0.1435,0.5412,0.918,0.0716,2430.0,2340,2520,0.5412
2440.0,0.571,0.1435,0.5277,0.918,0.0716,2440.0,2350,2530,0.5277
