,p1_center,p1_sigma,p2_amplitude,p2_center,p2_sigma,tmean,tstart,tstop,kinetics
380.0,0.559,0.1267,0.598,0.902,0.0875,380.0,290,470,0.598
390.0,0.559,0.1267,0.5839,0.902,0.0875,390.0,300,480,0.5839
400.0,0.559,0.1267,0.5671,0.902,0.0875,400.0,310,490,0.5671
410.0,0.559,0.1267,0.5689,0.902,0.0875,410.0,320,500,0.5689
420.0,0.559,0.1267,0.5785,0.902,0.0875,420.0,330,510,0.5785
430.0,0.559,0.1267,0.5693,0.902,0.0875,430.0,340,520,0.5693
440.0,0.559,0.1267,0.5623,0.902,0.0875,440.0,350,530,0.5623
450.0,0.559,0.1267,0.563,0.902,0.0875,450.0,360,540,0.563
460.0,0.559,0.1267,0.547,0.902,0.0875,460.0,370,550,0.547
470.0,0.559,0.1267,0.5458,0.902,0.0875,470.0,380,560,0.5458
480.0,0.559,0.1267,0.5478,0.902,0.0875,480.0,390,570,0.5478
490.0,0.559,0.1267,0.5371,0.902,0.0875,490.0,400,580,0.5371
500.0,0.559,0.1267,0.5289,0.902,0.0875,500.0,410,590,0.5289
510.0,0.559,0.1267,0.5505,0.902,0.0875,510.0,420,600,0.5505
520.0,0.559,0.1267,0.5466,0.902,0.0875,520.0,430,610,0.5466
530.0,0.559,0.1267,0.5496,0.902,0.0875,530.0,440,620,0.5496
540.0,0.559,0.1267,0.5511,0.902,0.0875,540.0,450,630,0.5511
550.0,0.559,0.1267,0.5653,0.902,0.0875,550.0,460,640,0.5653
560.0,0.559,0.1267,0.5679,0.902,0.0875,560.0,470,650,0.5679
570.0,0.559,0.1267,0.5676,0.902,0.0875,570.0,480,660,0.5676
580.0,0.559,0.1267,0.5655,0.902,0.0875,580.0,490,670,0.5655
590.0,0.559,0.1267,0.5624,0.902,0.0875,590.0,500,680,0.5624
600.0,0.559,0.1267,0.5806,0.902,0.0875,600.0,510,690,0.5806
610.0,0.559,0.1267,0.5981,0.902,0.0875,610.0,520,700,0.5981
620.0,0.559,0.1267,0.6078,0.902,0.0875,620.0,530,710,0.6078
630.0,0.559,0.1267,0.6018,0.902,0.0875,630.0,540,720,0.6018
640.0,0.559,0.1267,0.5879,0.902,0.0875,640.0,550,730,0.5879
650.0,0.559,0.1267,0.612,0.902,0.0875,650.0,560,740,0.612
660.0,0.559,0.1267,0.6414,0.902,0.0875,660.0,570,750,0.6414
670.0,0.559,0.1267,0.6623,0.902,0.0875,670.0,580,760,0.6623
680.0,0.559,0.1267,0.6831,0.902,0.0875,680.0,590,770,0.6831
690.0,0.559,0.1267,0.7032,0.902,0.0875,690.0,600,780,0.7032
700.0,0.559,0.1267,0.7629,0.902,0.0875,700.0,610,790,0.7629
710.0,0.559,0.1267,0.773,0.902,0.0875,710.0,620,800,0.773
720.0,0.559,0.1267,0.7635,0.902,0.0875,720.0,630,810,0.7635
730.0,0.559,0.1267,0.7138,0.902,0.0875,730.0,640,820,0.7138
740.0,0.559,0.1267,0.705,0.902,0.0875,740.0,650,830,0.705
750.0,0.559,0.1267,0.7242,0.902,0.0875,750.0,660,840,0.7242
760.0,0.559,0.1267,0.7096,0.902,0.0875,760.0,670,850,0.7096
770.0,0.559,0.1267,0.7114,0.902,0.0875,770.0,680,860,0.7114
780.0,0.559,0.1267,0.7015,0.902,0.0875,780.0,690,870,0.7015
790.0,0.559,0.1267,0.6981,0.902,0.0875,790.0,700,880,0.6981
800.0,0.559,0.1267,0.6751,0.902,0.0875,800.0,710,890,0.6751
810.0,0.559,0.1267,0.6649,0.902,0.0875,810.0,720,900,0.6649
820.0,0.559,0.1267,0.6719,0.902,0.0875,820.0,730,910,0.6719
830.0,0.559,0.1267,0.6725,0.902,0.0875,830.0,740,920,0.6725
840.0,0.559,0.1267,0.641,0.902,0.0875,840.0,750,930,0.641
850.0,0.559,0.1267,0.6345,0.902,0.0875,850.0,760,940,0.6345
860.0,0.559,0.1267,0.617,0.902,0.0875,860.0,770,950,0.617
870.0,0.559,0.1267,0.594,0.902,0.0875,870.0,780,960,0.594
880.0,0.559,0.1267,0.584,0.902,0.0875,880.0,790,970,0.584
890.0,0.559,0.1267,0.5951,0.902,0.0875,890.0,800,980,0.5951
900.0,0.559,0.1267,0.5867,0.902,0.0875,900.0,810,990,0.5867
910.0,0.559,0.1267,0.6235,0.902,0.0875,910.0,820,1000,0.6235
920.0,0.559,0.1267,0.62,0.902,0.0875,920.0,830,1010,0.62
930.0,0.559,0.1267,0.5973,0.902,0.0875,930.0,840,1020,0.5973
940.0,0.559,0.1267,0.624,0.902,0.0875,940.0,850,1030,0.624
950.0,0.559,0.1267,0.6091,0.902,0.0875,950.0,860,1040,0.6091
960.0,0.559,0.1267,0.5798,0.902,0.0875,960.0,870,1050,0.5798
970.0,0.559,0.1267,0.5838,0.902,0.0875,970.0,880,1060,0.5838
980.0,0.559,0.1267,0.5949,0.902,0.0875,980.0,890,1070,0.5949
990.0,0.559,0.1267,0.6192,0.902,0.0875,990.0,900,1080,0.6192
1000.0,0.559,0.1267,0.6153,0.902,0.0875,1000.0,910,1090,0.6153
1010.0,0.559,0.1267,0.6066,0.902,0.0875,1010.0,920,1100,0.6066
1020.0,0.559,0.1267,0.6141,0.902,0.0875,1020.0,930,1110,0.6141
1030.0,0.559,0.1267,0.5794,0.902,0.0875,1030.0,940,1120,0.5794
1040.0,0.559,0.1267,0.5635,0.902,0.0875,1040.0,950,1130,0.5635
1050.0,0.559,0.1267,0.5737,0.902,0.0875,1050.0,960,1140,0.5737
1060.0,0.559,0.1267,0.5534,0.902,0.0875,1060.0,970,1150,0.5534
1070.0,0.559,0.1267,0.5383,0.902,0.0875,1070.0,980,1160,0.5383
1080.0,0.559,0.1267,0.5236,0.902,0.0875,1080.0,990,1170,0.5236
1090.0,0.559,0.1267,0.5418,0.902,0.0875,1090.0,1000,1180,0.5418
1100.0,0.559,0.1267,0.5317,0.902,0.0875,1100.0,1010,1190,0.5317
1110.0,0.559,0.1267,0.5352,0.902,0.0875,1110.0,1020,1200,0.5352
1120.0,0.559,0.1267,0.5285,0.902,0.0875,1120.0,1030,1210,0.5285
1130.0,0.559,0.1267,0.5375,0.902,0.0875,1130.0,1040,1220,0.5375
1140.0,0.559,0.1267,0.5567,0.902,0.0875,1140.0,1050,1230,0.5567
1150.0,0.559,0.1267,0.5542,0.902,0.0875,1150.0,1060,1240,0.5542
1160.0,0.559,0.1267,0.5463,0.902,0.0875,1160.0,1070,1250,0.5463
1170.0,0.559,0.1267,0.5184,0.902,0.0875,1170.0,1080,1260,0.5184
1180.0,0.559,0.1267,0.5331,0.902,0.0875,1180.0,1090,1270,0.5331
1190.0,0.559,0.1267,0.5348,0.902,0.0875,1190.0,1100,1280,0.5348
1200.0,0.559,0.1267,0.5368,0.902,0.0875,1200.0,1110,1290,0.5368
1210.0,0.559,0.1267,0.5436,0.902,0.0875,1210.0,1120,1300,0.5436
1220.0,0.559,0.1267,0.5489,0.902,0.0875,1220.0,1130,1310,0.5489
1230.0,0.559,0.1267,0.5537,0.902,0.0875,1230.0,1140,1320,0.5537
1240.0,0.559,0.1267,0.5542,0.902,0.0875,1240.0,1150,1330,0.5542
1250.0,0.559,0.1267,0.5579,0.902,0.0875,1250.0,1160,1340,0.5579
1260.0,0.559,0.1267,0.5961,0.902,0.0875,1260.0,1170,1350,0.5961
1270.0,0.559,0.1267,0.5945,0.902,0.0875,1270.0,1180,1360,0.5945
1280.0,0.559,0.1267,0.6246,0.902,0.0875,1280.0,1190,1370,0.6246
1290.0,0.559,0.1267,0.6452,0.902,0.0875,1290.0,1200,1380,0.6452
1300.0,0.559,0.1267,0.649,0.902,0.0875,1300.0,1210,1390,0.649
1310.0,0.559,0.1267,0.6529,0.902,0.0875,1310.0,1220,1400,0.6529
1320.0,0.559,0.1267,0.6488,0.902,0.0875,1320.0,1230,1410,0.6488
1330.0,0.559,0.1267,0.648,0.902,0.0875,1330.0,1240,1420,0.648
1340.0,0.559,0.1267,0.652,0.902,0.0875,1340.0,1250,1430,0.652
1350.0,0.559,0.1267,0.6697,0.902,0.0875,1350.0,1260,1440,0.6697
1360.0,0.559,0.1267,0.6749,0.902,0.0875,1360.0,1270,1450,0.6749
1370.0,0.559,0.1267,0.6615,0.902,0.0875,1370.0,1280,1460,0.6615
1380.0,0.559,0.1267,0.6465,0.902,0.0875,1380.0,1290,1470,0.6465
1390.0,0.559,0.1267,0.6729,0.902,0.0875,1390.0,1300,1480,0.6729
1400.0,0.559,0.1267,0.6738,0.902,0.0875,1400.0,1310,1490,0.6738
1410.0,0.559,0.1267,0.679,0.902,0.0875,1410.0,1320,1500,0.679
1420.0,0.559,0.1267,0.7087,0.902,0.0875,1420.0,1330,1510,0.7087
1430.0,0.559,0.1267,0.7222,0.902,0.0875,1430.0,1340,1520,0.7222
1440.0,0.559,0.1267,0.702,0.902,0.0875,1440.0,1350,1530,0.702
1450.0,0.559,0.1267,0.7079,0.902,0.0875,1450.0,1360,1540,0.7079
1460.0,0.559,0.1267,0.7049,0.902,0.0875,1460.0,1370,1550,0.7049
1470.0,0.559,0.1267,0.6763,0.902,0.0875,1470.0,1380,1560,0.6763
1480.0,0.559,0.1267,0.6757,0.902,0.0875,1480.0,1390,1570,0.6757
1490.0,0.559,0.1267,0.6537,0.902,0.0875,1490.0,1400,1580,0.6537
1500.0,0.559,0.1267,0.6508,0.902,0.0875,1500.0,1410,1590,0.6508
1510.0,0.559,0.1267,0.6637,0.902,0.0875,1510.0,1420,1600,0.6637
1520.0,0.559,0.1267,0.6696,0.902,0.0875,1520.0,1430,1610,0.6696
1530.0,0.559,0.1267,0.6551,0.902,0.0875,1530.0,1440,1620,0.6551
1540.0,0.559,0.1267,0.6697,0.902,0.0875,1540.0,1450,1630,0.6697
1550.0,0.559,0.1267,0.6758,0.902,0.0875,1550.0,1460,1640,0.6758
1560.0,0.559,0.1267,0.6633,0.902,0.0875,1560.0,1470,1650,0.6633
1570.0,0.559,0.1267,0.6485,0.902,0.0875,1570.0,1480,1660,0.6485
1580.0,0.559,0.1267,0.647,0.902,0.0875,1580.0,1490,1670,0.647
1590.0,0.559,0.1267,0.6301,0.902,0.0875,1590.0,1500,1680,0.6301
1600.0,0.559,0.1267,0.6017,0.902,0.0875,1600.0,1510,1690,0.6017
1610.0,0.559,0.1267,0.5888,0.902,0.0875,1610.0,1520,1700,0.5888
1620.0,0.559,0.1267,0.5841,0.902,0.0875,1620.0,1530,1710,0.5841
1630.0,0.559,0.1267,0.5804,0.902,0.0875,1630.0,1540,1720,0.5804
1640.0,0.559,0.1267,0.5752,0.902,0.0875,1640.0,1550,1730,0.5752
1650.0,0.559,0.1267,0.5734,0.902,0.0875,1650.0,1560,1740,0.5734
1660.0,0.559,0.1267,0.5517,0.902,0.0875,1660.0,1570,1750,0.5517
1670.0,0.559,0.1267,0.5489,0.902,0.0875,1670.0,1580,1760,0.5489
1680.0,0.559,0.1267,0.5449,0.902,0.0875,1680.0,1590,1770,0.5449
1690.0,0.559,0.1267,0.536,0.902,0.0875,1690.0,1600,1780,0.536
1700.0,0.559,0.1267,0.5265,0.902,0.0875,1700.0,1610,1790,0.5265
1710.0,0.559,0.1267,0.5476,0.902,0.0875,1710.0,1620,1800,0.5476
1720.0,0.559,0.1267,0.5241,0.902,0.0875,1720.0,1630,1810,0.5241
1730.0,0.559,0.1267,0.5247,0.902,0.0875,1730.0,1640,1820,0.5247
1740.0,0.559,0.1267,0.5672,0.902,0.0875,1740.0,1650,1830,0.5672
1750.0,0.559,0.1267,0.5561,0.902,0.0875,1750.0,1660,1840,0.5561
1760.0,0.559,0.1267,0.5571,0.902,0.0875,1760.0,1670,1850,0.5571
1770.0,0.559,0.1267,0.5595,0.902,0.0875,1770.0,1680,1860,0.5595
1780.0,0.559,0.1267,0.5732,0.902,0.0875,1780.0,1690,1870,0.5732
1790.0,0.559,0.1267,0.5701,0.902,0.0875,1790.0,1700,1880,0.5701
1800.0,0.559,0.1267,0.5759,0.902,0.0875,1800.0,1710,1890,0.5759
1810.0,0.559,0.1267,0.5815,0.902,0.0875,1810.0,1720,1900,0.5815
1820.0,0.559,0.1267,0.5668,0.902,0.0875,1820.0,1730,1910,0.5668
1830.0,0.559,0.1267,0.5829,0.902,0.0875,1830.0,1740,1920,0.5829
1840.0,0.559,0.1267,0.6237,0.902,0.0875,1840.0,1750,1930,0.6237
1850.0,0.559,0.1267,0.6425,0.902,0.0875,1850.0,1760,1940,0.6425
1860.0,0.559,0.1267,0.6689,0.902,0.0875,1860.0,1770,1950,0.6689
1870.0,0.559,0.1267,0.6492,0.902,0.0875,1870.0,1780,1960,0.6492
1880.0,0.559,0.1267,0.6757,0.902,0.0875,1880.0,1790,1970,0.6757
1890.0,0.559,0.1267,0.6599,0.902,0.0875,1890.0,1800,1980,0.6599
1900.0,0.559,0.1267,0.6715,0.902,0.0875,1900.0,1810,1990,0.6715
1910.0,0.559,0.1267,0.6738,0.902,0.0875,1910.0,1820,2000,0.6738
1920.0,0.559,0.1267,0.6547,0.902,0.0875,1920.0,1830,2010,0.6547
1930.0,0.559,0.1267,0.6776,0.902,0.0875,1930.0,1840,2020,0.6776
1940.0,0.559,0.1267,0.6562,0.902,0.0875,1940.0,1850,2030,0.6562
1950.0,0.559,0.1267,0.6583,0.902,0.0875,1950.0,1860,2040,0.6583
1960.0,0.559,0.1267,0.6532,0.902,0.0875,1960.0,1870,2050,0.6532
1970.0,0.559,0.1267,0.6629,0.902,0.0875,1970.0,1880,2060,0.6629
1980.0,0.559,0.1267,0.6734,0.902,0.0875,1980.0,1890,2070,0.6734
1990.0,0.559,0.1267,0.6818,0.902,0.0875,1990.0,1900,2080,0.6818
2000.0,0.559,0.1267,0.7129,0.902,0.0875,2000.0,1910,2090,0.7129
2010.0,0.559,0.1267,0.6935,0.902,0.0875,2010.0,1920,2100,0.6935
2020.0,0.559,0.1267,0.6671,0.902,0.0875,2020.0,1930,2110,0.6671
2030.0,0.559,0.1267,0.6711,0.902,0.0875,2030.0,1940,2120,0.6711
2040.0,0.559,0.1267,0.6495,0.902,0.0875,2040.0,1950,2130,0.6495
2050.0,0.559,0.1267,0.6719,0.902,0.0875,2050.0,1960,2140,0.6719
2060.0,0.559,0.1267,0.6433,0.902,0.0875,2060.0,1970,2150,0.6433
2070.0,0.559,0.1267,0.6645,0.902,0.0875,2070.0,1980,2160,0.6645
2080.0,0.559,0.1267,0.6494,0.902,0.0875,2080.0,1990,2170,0.6494
2090.0,0.559,0.1267,0.6523,0.902,0.0875,2090.0,2000,2180,0.6523
2100.0,0.559,0.1267,0.6494,0.902,0.0875,2100.0,2010,2190,0.6494
2110.0,0.559,0.1267,0.658,0.902,0.0875,2110.0,2020,2200,0.658
2120.0,0.559,0.1267,0.6829,0.902,0.0875,2120.0,2030,2210,0.6829
2130.0,0.559,0.1267,0.648,0.902,0.0875,2130.0,2040,2220,0.648
2140.0,0.559,0.1267,0.6635,0.902,0.0875,2140.0,2050,2230,0.6635
2150.0,0.559,0.1267,0.6494,0.902,0.0875,2150.0,2060,2240,0.6494
2160.0,0.559,0.1267,0.6308,0.902,0.0875,2160.0,2070,2250,0.6308
2170.0,0.559,0.1267,0.6355,0.902,0.0875,2170.0,2080,2260,0.6355
2180.0,0.559,0.1267,0.5831,0.902,0.0875,2180.0,2090,2270,0.5831
2190.0,0.559,0.1267,0.5983,0.902,0.0875,2190.0,2100,2280,0.5983
2200.0,0.559,0.1267,0.6027,0.902,0.0875,2200.0,2110,2290,0.6027
2210.0,0.559,0.1267,0.6038,0.902,0.0875,2210.0,2120,2300,0.6038
2220.0,0.559,0.1267,0.5974,0.902,0.0875,2220.0,2130,2310,0.5974
2230.0,0.559,0.1267,0.5904,0.902,0.0875,2230.0,2140,2320,0.5904
2240.0,0.559,0.1267,0.5913,0.902,0.0875,2240.0,2150,2330,0.5913
2250.0,0.559,0.1267,0.589,0.902,0.0875,2250.0,2160,2340,0.589
2260.0,0.559,0.1267,0.5928,0.902,0.0875,2260.0,2170,2350,0.5928
2270.0,0.559,0.1267,0.6009,0.902,0.0875,2270.0,2180,2360,0.6009
2280.0,0.559,0.1267,0.6057,0.902,0.0875,2280.0,2190,2370,0.6057
2290.0,0.559,0.1267,0.5822,0.902,0.0875,2290.0,2200,2380,0.5822
2300.0,0.559,0.1267,0.5846,0.902,0.0875,2300.0,2210,2390,0.5846
2310.0,0.559,0.1267,0.6253,0.902,0.0875,2310.0,2220,2400,0.6253
2320.0,0.559,0.1267,0.6385,0.902,0.0875,2320.0,2230,2410,0.6385
2330.0,0.559,0.1267,0.6472,0.902,0.0875,2330.0,2240,2420,0.6472
2340.0,0.559,0.1267,0.6581,0.902,0.0875,2340.0,2250,2430,0.6581
2350.0,0.559,0.1267,0.6424,0.902,0.0875,2350.0,2260,2440,0.6424
2360.0,0.559,0.1267,0.684,0.902,0.0875,2360.0,2270,2450,0.684
2370.0,0.559,0.1267,0.6759,0.902,0.0875,2370.0,2280,2460,0.6759
2380.0,0.559,0.1267,0.6909,0.902,0.0875,2380.0,2290,2470,0.6909
2390.0,0.559,0.1267,0.6918,0.902,0.0875,2390.0,2300,2480,0.6918
2400.0,0.559,0.1267,0.721,0.902,0.0875,2400.0,2310,2490,0.721
2410.0,0.559,0.1267,0.7308,0.902,0.0875,2410.0,2320,2500,0.7308
2420.0,0.559,0.1267,0.7473,0.902,0.0875,2420.0,2330,2510,0.7473
2430.0,0.559,0.1267,0.7242,0.902,0.0875,2430.0,2340,2520,0.7242
2440.0,0.559,0.1267,0.7262,0.902,0.0875,2440.0,2350,2530,0.7262
2450.0,0.559,0.1267,0.7281,0.902,0.0875,2450.0,2360,2540,0.7281
2460.0,0.559,0.1267,0.7396,0.902,0.0875,2460.0,2370,2550,0.7396
2470.0,0.559,0.1267,0.7519,0.902,0.0875,2470.0,2380,2560,0.7519
2480.0,0.559,0.1267,0.7435,0.902,0.0875,2480.0,2390,2570,0.7435
2490.0,0.559,0.1267,0.7352,0.902,0.0875,2490.0,2400,2580,0.7352
2500.0,0.559,0.1267,0.729,0.902,0.0875,2500.0,2410,2590,0.729
2510.0,0.559,0.1267,0.7364,0.902,0.0875,2510.0,2420,2600,0.7364
2520.0,0.559,0.1267,0.7418,0.902,0.0875,2520.0,2430,2610,0.7418
2530.0,0.559,0.1267,0.7416,0.902,0.0875,2530.0,2440,2620,0.7416
2540.0,0.559,0.1267,0.7367,0.902,0.0875,2540.0,2450,2630,0.7367
2550.0,0.559,0.1267,0.7318,0.902,0.0875,2550.0,2460,2640,0.7318
2560.0,0.559,0.1267,0.7296,0.902,0.0875,2560.0,2470,2650,0.7296
2570.0,0.559,0.1267,0.6967,0.902,0.0875,2570.0,2480,2660,0.6967
2580.0,0.559,0.1267,0.6858,0.902,0.0875,2580.0,2490,2670,0.6858
2590.0,0.559,0.1267,0.6784,0.902,0.0875,2590.0,2500,2680,0.6784
2600.0,0.559,0.1267,0.6545,0.902,0.0875,2600.0,2510,2690,0.6545
2610.0,0.559,0.1267,0.6709,0.902,0.0875,2610.0,2520,2700,0.6709
2620.0,0.559,0.1267,0.6726,0.902,0.0875,2620.0,2530,2710,0.6726
2630.0,0.559,0.1267,0.6597,0.902,0.0875,2630.0,2540,2720,0.6597
2640.0,0.559,0.1267,0.6477,0.902,0.0875,2640.0,2550,2730,0.6477
2650.0,0.559,0.1267,0.6498,0.902,0.0875,2650.0,2560,2740,0.6498
2660.0,0.559,0.1267,0.6436,0.902,0.0875,2660.0,2570,2750,0.6436
2670.0,0.559,0.1267,0.6451,0.902,0.0875,2670.0,2580,2760,0.6451
2680.0,0.559,0.1267,0.6253,0.902,0.0875,2680.0,2590,2770,0.6253
2690.0,0.559,0.1267,0.6385,0.902,0.0875,2690.0,2600,2780,0.6385
2700.0,0.559,0.1267,0.6205,0.902,0.0875,2700.0,2610,2790,0.6205
2710.0,0.559,0.1267,0.6231,0.902,0.0875,2710.0,2620,2800,0.6231
2720.0,0.559,0.1267,0.6092,0.902,0.0875,2720.0,2630,2810,0.6092
2730.0,0.559,0.1267,0.6281,0.902,0.0875,2730.0,2640,2820,0.6281
2740.0,0.559,0.1267,0.629,0.902,0.0875,2740.0,2650,2830,0.629
