,E,S,bg_a,bg_aa,bg_d,bp,i_end,i_start,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms
46,0.019097,1.036639,1.377,1.153,1.01,0,52281,52247,0.623,-1.153,31.99,-0.082,31.46,35,15.473044462499999,15.471399224999999,1.6452
47,0.46463,0.569899,1.719,1.439,1.261,0,53416,53302,29.281,47.561,33.739,-0.102,110.582,115,15.7678413375,15.7657880125,2.0533
48,0.40948,0.820228,1.679,1.405,1.231,0,54298,54258,12.321,6.595,17.769,-0.1,36.685,41,16.0263459625,16.024340374999998,2.0056
49,0.547371,0.563019,2.056,1.721,1.508,0,55046,54977,19.944,28.279,16.492,-0.122,64.714,70,16.2419948375,16.239538225,2.4566
50,0.462425,0.741289,3.439,2.879,2.523,0,56196,56062,42.561,32.121,49.477,1.796,124.159,135,16.6259985125,16.6218897125,4.1088
51,0.46667,0.507428,2.093,1.752,1.535,0,56621,56541,17.907,37.248,20.465,-0.124,75.62,81,16.728553837499998,16.7260533125,2.5005
52,0.477818,0.419554,2.385,1.996,1.749,0,56713,56619,17.615,51.004,19.251,0.858,87.871,95,16.731188987499998,16.728340387499998,2.8486
53,0.566551,0.42987,2.101,1.759,1.541,0,57411,57329,18.899,44.241,14.459,-0.125,77.599,83,16.9699498,16.967439425,2.5104
54,0.596834,0.613163,1.938,1.622,1.421,0,57524,57457,23.062,24.378,15.579,-0.115,63.02,68,16.9840541875,16.9817394875,2.3147
55,0.55384,0.555089,1.547,1.295,1.135,0,58055,57992,18.453,26.705,14.865,-0.092,60.024,64,17.1244517875,17.12260395,1.8478
56,0.491709,0.617074,3.145,2.632,2.307,0,58886,58797,24.855,31.368,25.693,-0.187,81.917,90,17.3638547375,17.360097924999998,3.7568
57,0.589069,0.468893,1.341,1.123,0.984,0,59509,59439,18.659,35.877,13.016,-0.08,67.552,71,17.5376889375,17.536086349999998,1.6026
58,0.477738,0.52913,1.625,1.36,1.192,0,60296,60232,15.375,28.64,16.808,-0.097,60.824,65,17.7817923375,17.7798516,1.9407
59,0.064923,1.008751,1.581,1.323,1.16,0,62708,62668,2.419,-0.323,34.84,-0.094,36.936,41,18.670692525,18.668803824999998,1.8887
60,0.503518,0.706071,2.355,1.971,1.727,0,64425,64345,26.645,22.029,26.273,-0.14,74.947,81,19.17959955,19.176786337499998,2.8132
61,0.551297,0.623139,2.008,1.681,1.473,0,64535,64460,23.992,26.319,19.527,0.881,69.838,76,19.18549345,19.18309445,2.399
62,0.553832,0.740043,1.553,1.3,1.139,0,64965,64917,18.447,11.7,14.861,-0.092,45.008,49,19.317494162499997,19.3156387375,1.8554
63,0.490974,0.344973,2.182,1.826,1.601,0,69395,69297,15.818,61.174,16.399,-0.13,93.391,99,20.829143724999998,20.8265369375,2.6068
64,0.495086,0.549368,1.386,1.16,1.017,0,70655,70584,18.614,30.84,18.983,-0.082,68.437,72,21.1880491125,21.186393074999998,1.656
65,0.519186,0.369164,3.68,3.08,2.699,0,72883,72732,27.32,89.92,25.301,-0.219,142.541,152,21.92093795,21.9165418875,4.3961
66,0.511021,0.701389,1.001,0.838,0.734,0,74571,74522,16.999,14.162,16.266,-0.059,47.427,50,22.5126022,22.511406587499998,1.1956
67,0.072555,0.768694,2.382,1.993,1.747,0,75228,75158,3.618,15.007,46.253,-0.141,64.878,71,22.710988975,22.7081439,2.8451
68,0.710616,0.508416,1.721,1.44,1.262,0,75524,75434,31.279,42.56,12.738,-0.102,86.577,91,22.778147625,22.776091975,2.0556
69,0.107631,1.021547,1.328,1.112,0.974,0,76876,76822,5.672,-1.112,47.026,-0.079,51.586,55,23.265090174999997,23.26350365,1.5865
70,-0.009131,1.060314,2.31,1.934,1.695,0,76923,76885,-0.31,-1.934,34.305,0.863,32.061,39,23.2697963125,23.267036225,2.7601
71,0.55463,0.602353,1.728,1.446,1.267,0,77111,76993,38.272,45.554,30.733,-0.103,114.559,119,23.2926519125,23.290587724999998,2.0642
72,0.519631,0.560576,1.769,1.48,1.297,0,77758,77685,20.231,30.52,18.703,-0.105,69.454,74,23.391804524999998,23.389691799999998,2.1127
73,0.040692,0.975521,2.421,2.026,1.776,0,77864,77819,1.579,0.974,37.224,-0.144,39.777,46,23.410890787499998,23.4079985875,2.8922
74,0.039891,0.981049,1.552,1.299,1.138,0,78213,78173,1.448,0.701,34.862,-0.092,37.012,41,23.53384995,23.5319964375,1.8535
75,0.110395,1.013626,1.678,1.404,1.231,0,78247,78214,3.322,-0.404,26.769,-0.1,29.687,34,23.5371475,23.5351428125,2.0047
76,0.063298,0.996486,2.203,1.844,1.616,0,78710,78661,2.797,0.156,41.384,-0.131,44.336,50,23.7214357,23.7188033875,2.6323
77,0.492697,0.463258,2.002,1.675,1.468,0,79710,79627,17.998,42.325,18.532,-0.119,78.855,84,24.0481358125,24.045744449999997,2.3914
78,0.417428,0.672555,2.009,1.681,1.473,0,80043,79989,13.991,16.319,19.527,-0.119,49.837,55,24.1306446625,24.1282451375,2.3995
79,0.104111,1.014246,2.139,1.791,1.569,0,80203,80142,5.861,-0.791,50.431,0.873,55.501,62,24.1802466,24.1776907625,2.5558
80,0.471792,0.515128,1.634,1.367,1.198,0,81734,81647,20.366,40.633,22.802,-0.097,83.801,88,24.634000425,24.632048899999997,1.9515
81,0.496604,0.494354,0.878,0.735,0.644,0,81816,81745,17.122,35.265,17.356,-0.052,69.742,72,24.637344,24.63629455,1.0494
82,0.197372,0.776636,1.06,0.887,0.777,0,83445,83398,6.94,10.113,28.223,-0.063,45.276,48,25.2422053375,25.240939237499997,1.2661
83,0.316763,0.635136,1.874,1.569,1.375,0,83569,83490,15.126,27.431,32.625,-0.111,75.182,80,25.2536363625,25.2513973375,2.239
84,0.155147,1.038451,2.219,1.857,1.627,0,83737,83684,7.781,-1.857,42.373,-0.132,48.297,54,25.290404,25.287753374999998,2.6506
85,0.057359,0.897548,2.559,2.141,1.877,0,84846,84792,2.441,4.859,40.123,0.848,47.424,55,25.6278469875,25.624790524999998,3.0565
86,0.207936,0.969064,1.129,0.945,0.828,0,86313,86277,6.871,1.055,26.172,-0.067,34.097,37,26.17434475,26.1729956875,1.3491
87,0.102225,1.053034,1.853,1.551,1.359,0,86372,86337,3.147,-1.551,27.641,1.89,29.238,36,26.179654512499997,26.177441275,2.2132
88,0.615526,0.55166,2.427,2.032,1.78,0,86671,86560,35.573,46.968,22.22,0.856,104.761,112,26.239598824999998,26.2366991125,2.8997
89,0.458282,0.4483,1.835,1.536,1.346,0,87718,87621,19.165,51.464,22.654,-0.109,93.283,98,26.524647599999998,26.5224551375,2.1925
90,0.580402,0.62091,2.049,1.715,1.503,0,87920,87791,44.951,47.285,32.497,-0.122,124.732,130,26.531101337499997,26.528653025,2.4483
91,0.211848,0.947796,1.595,1.335,1.17,0,88629,88594,6.405,1.665,23.83,-0.095,31.901,36,26.8234058,26.82150085,1.905
92,0.364282,0.452056,2.636,2.207,1.934,0,89244,89151,14.364,47.793,25.066,-0.157,87.223,94,27.0048858,27.001736225,3.1496
93,0.359307,0.631652,0.918,0.769,0.674,0,91356,91297,13.082,21.231,23.326,-0.055,57.639,60,27.70884165,27.7077445875,1.0971
94,0.46654,0.483086,1.769,1.481,1.298,0,91668,91588,17.231,39.519,19.702,-0.105,76.452,81,27.778904625,27.776790974999997,2.1136
95,0.573293,0.52774,2.592,2.169,1.901,0,91912,91786,36.408,56.831,27.099,-0.154,120.338,127,27.8253867625,27.8222906,3.0962
96,0.867652,0.485653,2.188,1.832,1.605,0,92479,92406,28.812,35.168,4.395,-0.13,68.375,74,27.918305112499997,27.9156906875,2.6144
97,0.481643,0.529331,1.753,1.467,1.286,0,93625,93546,19.247,35.533,20.714,-0.104,75.495,80,28.2929463875,28.290852587499998,2.0938
98,0.03385,0.958516,1.892,1.584,1.388,0,97498,97460,1.108,1.416,31.612,-0.112,34.136,39,29.738651424999997,29.7363906625,2.2608
99,0.391583,0.637709,2.136,1.788,1.567,0,99638,99586,11.864,17.212,18.433,-0.127,47.509,53,30.348247362499997,30.3456952875,2.5521
100,0.577845,0.555592,1.81,1.515,1.328,0,102148,102068,24.19,33.485,17.672,0.892,75.348,81,31.2292002125,31.2270380625,2.1622
101,0.394624,0.761042,2.1,1.758,1.54,0,103156,103092,17.9,14.242,27.46,-0.125,59.602,65,31.529305625,31.526796962499997,2.5087
102,0.086805,1.042547,1.798,1.505,1.319,0,104548,104509,3.202,-1.505,33.681,-0.107,35.377,40,32.0225377,32.020389287499995,2.1484
103,0.56296,0.636385,1.848,1.547,1.355,0,106334,106273,20.152,20.453,15.645,0.89,56.25,62,32.7251068125,32.7228993875,2.2074
104,0.327232,0.739647,1.518,1.27,1.113,0,106601,106529,16.482,17.73,33.887,0.91,68.099,73,32.7956056125,32.79379275,1.8129
105,0.166361,1.054224,1.888,1.58,1.385,0,107534,107501,5.112,-1.58,25.615,-0.112,29.146,34,33.1317947625,33.1295389625,2.2558
106,0.559043,0.584003,1.548,1.296,1.136,0,108212,108128,26.452,33.704,20.864,-0.092,81.02,85,33.3117356625,33.309885875,1.8498
107,0.387178,0.643316,3.026,2.532,2.219,0,108307,108212,21.974,31.468,34.781,-0.18,88.223,96,33.3153502625,33.3117356625,3.6146
108,0.099156,1.022523,1.258,1.053,0.923,0,108515,108466,4.742,-1.053,43.077,-0.075,46.765,50,33.3450415625,33.3435381375,1.5034
109,0.140969,0.922018,5.066,4.24,3.716,0,110055,109900,17.934,10.76,109.284,4.699,137.977,156,33.872947775,33.866895487499995,6.0523
110,0.209507,1.052493,2.214,1.853,1.624,0,111526,111485,7.786,-1.853,29.376,0.868,35.308,42,34.363839299999995,34.3611938375,2.6455
111,0.667225,0.391504,2.349,1.966,1.723,0,112142,111989,38.651,90.034,19.277,-0.14,147.961,154,34.557548125,34.5547414125,2.8067
112,0.453428,0.620184,1.593,1.333,1.168,0,112298,112201,26.407,35.667,31.832,-0.095,93.905,98,34.582838762499996,34.580935675,1.9031
113,0.559528,0.470161,1.974,1.652,1.448,0,113000,112916,21.026,42.348,16.552,-0.117,79.926,85,34.7295466625,34.727188425,2.3582
114,0.601449,0.637471,1.871,1.566,1.372,0,115324,115239,31.129,29.434,20.628,-0.111,81.191,86,35.5200391875,35.51780425,2.2349
115,0.122484,1.034076,1.216,1.018,0.892,0,115801,115769,3.784,-1.018,27.108,-0.072,29.874,33,35.6989946125,35.6975416125,1.453
116,0.148851,0.915367,1.266,1.059,0.928,0,115858,115820,4.734,2.941,27.072,0.925,34.747,39,35.7091511375,35.707639199999996,1.5119
117,0.479988,0.536665,1.432,1.198,1.05,0,118234,118167,16.568,29.802,17.95,-0.085,64.32,68,36.577606249999995,36.575896012499996,1.7102
118,0.532031,0.503039,2.653,2.221,1.946,0,118971,118863,27.347,50.779,24.054,-0.158,102.179,109,36.767705962499996,36.764536074999995,3.1699
119,0.44555,0.59966,2.217,1.856,1.626,0,119107,119032,18.783,28.144,23.374,-0.132,70.301,76,36.7773952625,36.774746775,2.6485
120,0.432793,0.621925,2.637,2.207,1.934,0,120750,120676,18.363,25.793,24.066,-0.157,68.221,75,37.3081380625,37.30498745,3.1506
121,0.073956,0.924081,1.619,1.355,1.188,0,120991,120953,2.381,2.645,29.812,-0.096,34.838,39,37.390687975,37.38875375,1.9342
122,0.232611,0.677703,2.062,1.726,1.512,0,121712,121651,8.938,18.274,29.488,-0.122,56.701,62,37.669155675,37.666692812499996,2.4629
123,0.08522,0.993373,1.914,1.602,1.404,0,122207,122140,5.086,0.398,54.596,2.886,60.081,68,37.8131419375,37.8108556,2.2863
124,0.141144,0.979872,1.419,1.188,1.041,0,122273,122230,5.581,0.812,33.959,-0.084,40.352,44,37.8163951625,37.8146997625,1.6954
125,-0.023721,1.015407,1.826,1.529,1.34,0,122421,122383,-0.826,-0.529,35.66,-0.108,34.306,39,37.8471877,37.8450059375,2.1818
126,0.183575,1.022296,2.041,1.708,1.497,0,123252,123215,5.959,-0.708,26.503,0.879,31.755,38,38.0873937875,38.084955924999996,2.4379
127,0.469036,0.659342,3.687,3.086,2.704,0,123912,123756,45.313,49.914,51.296,0.781,146.523,157,38.235098775,38.2306940875,4.4047
128,0.152612,0.991258,2.048,1.714,1.502,0,124743,124706,4.952,0.286,27.498,-0.122,32.737,38,38.495436212499996,38.492990025,2.4462
129,0.094822,0.953524,1.331,1.114,0.976,0,124788,124744,3.669,1.886,35.024,0.921,40.578,45,38.4979867,38.4963965375,1.5902
130,0.024172,1.03732,1.92,1.607,1.408,0,125772,125725,1.08,-1.607,43.592,-0.114,43.064,48,38.8573412,38.8550472625,2.2939
131,0.17189,0.789661,1.468,1.228,1.077,0,127786,127713,9.532,14.772,45.923,-0.087,70.227,74,39.5529002375,39.5511468625,1.7534
132,0.160395,1.001374,1.254,1.049,0.919,0,127934,127896,5.746,-0.049,30.081,-0.074,35.778,39,39.5925937875,39.5910963125,1.4975
133,0.118881,0.968541,1.929,1.614,1.415,0,128960,128912,5.071,1.386,37.585,-0.115,44.042,49,39.9668568875,39.9645524875,2.3044
134,0.456176,0.547443,2.171,1.817,1.592,0,129628,129527,23.829,43.183,28.408,0.871,95.42,102,40.134499274999996,40.131906162499995,2.5931
135,0.103547,0.985217,1.634,1.367,1.198,0,130560,130514,4.366,0.633,37.802,-0.097,42.801,47,40.443743687499996,40.441792125,1.9516
136,0.304302,0.637639,2.678,2.242,1.964,0,131915,131758,29.322,54.758,67.036,-0.159,151.116,158,40.936238225,40.9330387125,3.1995
137,0.121117,0.979706,1.462,1.224,1.073,0,131986,131945,4.538,0.776,32.927,-0.087,38.241,42,40.944037975,40.9422910125,1.747
138,0.163004,0.930065,2.67,2.235,1.959,0,132212,132138,10.33,4.765,53.041,-0.159,68.136,75,40.9859412875,40.982751375,3.1899
139,0.624738,0.745048,1.39,1.163,1.019,0,132892,132843,21.61,11.837,12.981,-0.083,46.428,50,41.205996,41.20433575,1.6602
140,0.623715,0.636322,0.954,0.798,0.7,0,133028,132971,22.046,20.202,13.3,-0.057,55.548,58,41.2216359875,41.2204964125,1.1396
141,0.456179,0.559165,2.17,1.816,1.592,0,134979,134881,23.83,41.184,28.408,-0.129,93.423,99,41.9280431375,41.925450975,2.5922
142,0.494259,0.55773,2.806,2.349,2.058,0,136998,136875,32.194,51.651,32.942,-0.167,116.787,124,42.5919450125,42.5885926875,3.3523
143,0.230025,0.599935,1.063,0.89,0.78,0,140310,140257,6.937,20.11,23.22,0.937,50.267,54,43.6969562375,43.6956862125,1.27
144,0.567317,0.605207,2.854,2.389,2.093,0,141348,141216,43.146,49.611,32.907,-0.17,125.664,133,43.934353425,43.930943975,3.4094
145,0.674639,0.522482,1.552,1.299,1.139,0,141397,141335,20.448,27.701,9.861,0.908,58.01,63,43.935491299999995,43.933636837499996,1.8545
146,0.377157,0.754842,2.309,1.933,1.694,0,141571,141525,11.691,10.067,19.306,-0.137,41.064,47,43.968602525,43.9658437625,2.7588
147,0.077786,1.032926,1.643,1.376,1.205,0,141912,141867,3.357,-1.376,39.795,-0.098,41.776,46,44.032099162499996,44.030135862499996,1.9633
148,0.666793,0.560962,2.179,1.824,1.598,0,142361,142274,30.821,36.176,15.402,-0.129,82.399,88,44.1642070125,44.1616037875,2.6032
149,0.491224,0.665796,2.01,1.682,1.474,0,142551,142501,14.99,15.318,15.526,-0.119,45.835,51,44.2264990125,44.224098337499996,2.4007
150,-0.000135,0.976087,1.006,0.842,0.738,0,142623,142573,-0.006,1.158,47.262,-0.06,48.413,51,44.2341025375,44.2329003,1.2022
151,0.033762,0.979599,2.42,2.025,1.775,0,143294,143240,1.58,0.975,45.225,0.856,47.78,55,44.439443999999995,44.4365532875,2.8907
152,0.493783,0.557175,3.021,2.529,2.216,0,143908,143785,31.979,51.471,32.784,-0.179,116.234,124,44.596799125,44.5931898,3.6093
153,0.473897,0.606096,1.71,1.431,1.254,0,143997,143916,22.29,30.569,24.746,-0.102,77.606,82,44.599695849999996,44.5976536125,2.0422
154,0.066582,1.008919,3.021,2.528,2.216,0,144509,144442,3.979,-0.528,55.784,0.821,59.235,68,44.7420472125,44.738438474999995,3.6087
155,0.684317,0.444252,1.717,1.437,1.259,0,145353,145273,23.283,42.563,10.741,-0.102,76.587,81,44.9706963,44.9686453875,2.0509
156,0.390312,0.772216,1.877,1.571,1.376,0,147535,147481,15.123,11.429,23.624,-0.111,50.176,55,45.840837512499995,45.838595649999995,2.2419
157,0.550894,0.471327,1.466,1.227,1.075,0,147806,147728,19.534,39.773,15.925,-0.087,75.232,79,45.887496025,45.885744775,1.7512
158,-0.035416,1.025362,2.177,1.822,1.597,0,148036,147999,-1.177,-0.822,34.403,-0.129,32.405,38,45.947888975,45.945288575,2.6004
159,0.549714,0.550952,3.837,3.211,2.814,0,148659,148467,55.163,81.789,45.186,0.772,182.138,193,46.1285868125,46.124003512499996,4.5833
160,0.199298,1.014517,2.207,1.847,1.618,0,149201,149138,11.793,-0.847,47.382,-0.131,58.328,64,46.308140412499995,46.3055044625,2.6359
161,0.046478,1.016265,4.608,3.857,3.38,0,150945,150819,5.392,-1.857,110.62,0.726,114.155,127,46.913698825,46.9081940125,5.5048
162,0.555837,0.537378,2.298,1.924,1.686,0,152907,152729,51.702,80.076,41.314,-0.137,173.092,179,47.582692824999995,47.579947175,2.7456
163,0.368634,0.741466,1.727,1.445,1.266,0,153738,153686,13.273,12.555,22.734,-0.103,48.562,53,47.868000425,47.865937824999996,2.0626
164,0.452989,0.480331,2.428,2.032,1.781,0,154308,154222,17.572,41.968,21.219,-0.144,80.758,87,48.0537950625,48.05089425,2.9008
165,0.514976,0.528089,2.062,1.726,1.512,0,154843,154747,24.938,43.274,23.488,-0.122,91.7,97,48.2042538125,48.2017906125,2.4632
166,0.028519,1.012368,1.806,1.512,1.325,0,156693,156648,1.194,-0.512,40.675,-0.107,41.358,46,48.993346224999996,48.991188799999996,2.1574
167,0.046552,0.918944,1.592,1.333,1.168,0,158288,158252,1.408,2.667,28.832,-0.095,32.907,37,49.614296537499996,49.6123943625,1.9022
168,0.40754,0.472642,2.752,2.304,2.019,0,159679,159573,19.248,52.696,27.981,-0.163,99.925,107,50.1955402375,50.1922522625,3.288
169,0.532901,0.300745,1.982,1.659,1.453,0,160379,160250,20.018,87.341,17.547,-0.118,124.906,130,50.3406039375,50.338236699999996,2.3672
170,0.478088,0.533234,1.303,1.09,0.956,0,160717,160656,14.697,26.91,16.044,0.923,57.651,62,50.403302912499996,50.401746525,1.5564
171,0.3754,0.603421,2.762,2.312,2.026,0,160857,160713,31.238,54.688,51.974,-0.164,137.9,145,50.4064905375,50.40319055,3.3
172,0.218008,1.001513,2.469,2.066,1.811,0,163419,163370,9.531,-0.066,34.189,-0.147,43.655,50,51.2676371125,51.264688174999996,2.9489
173,0.476393,0.373668,1.602,1.341,1.175,0,164075,163991,14.398,50.659,15.825,-0.095,80.882,85,51.4553527,51.453439024999994,1.9137
174,0.719605,0.571695,1.545,1.293,1.133,0,168477,168399,30.455,31.707,11.867,0.908,74.029,79,52.9668898375,52.965044375,1.8455
175,0.537849,0.544146,3.062,2.563,2.246,0,169120,168963,43.938,68.437,37.754,-0.182,150.13,158,53.1111997625,53.1075422,3.6576
176,0.081992,1.037752,2.425,2.03,1.779,0,169543,169483,4.575,-2.03,51.221,0.856,53.766,61,53.2482449375,53.2453477375,2.8972
177,0.12818,1.012171,1.881,1.574,1.379,0,173572,173521,6.119,-0.574,41.621,-0.112,47.166,52,54.606037862499996,54.6037911375,2.2467
178,0.124445,1.031701,1.139,0.953,0.835,0,174559,174526,3.861,-0.953,27.165,0.932,30.072,34,54.96319695,54.961836237499995,1.3607
179,0.696255,0.277675,3.565,2.984,2.615,0,175392,175154,44.435,166.016,19.385,-0.212,229.835,239,55.176196649999994,55.1719373375,4.2593
180,0.195008,0.798012,2.772,2.32,2.033,0,177438,177379,8.228,10.68,33.967,-0.165,52.876,60,55.83665085,55.833339912499994,3.3109
181,0.547286,0.487088,1.724,1.443,1.264,0,178403,178301,26.276,50.557,21.736,-0.102,98.569,103,56.153445225,56.151385975,2.0592
182,0.437443,0.56156,3.646,3.052,2.674,0,178890,178697,45.354,80.948,58.326,-0.217,184.628,194,56.2301967875,56.22584105,4.3557
183,0.342648,0.898513,1.431,1.197,1.049,0,179265,179215,14.569,4.803,27.951,-0.085,47.323,51,56.332506887499996,56.330797874999995,1.709
184,0.176776,0.785059,2.861,2.395,2.099,0,179399,179333,8.139,12.605,37.901,0.83,58.646,67,56.350605775,56.347187749999996,3.418
185,0.46378,0.592052,2.51,2.101,1.841,0,182247,182156,23.49,34.899,27.159,-0.149,85.548,92,57.441640837499996,57.438642187499994,2.9986
186,0.31823,0.701652,1.415,1.184,1.038,0,182319,182260,12.585,16.816,26.962,-0.084,56.363,60,57.446036174999996,57.4443460375,1.6901
