,E,S,bg_a,bg_aa,bg_d,bp,i_end,i_start,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms
24,0.15087,0.612838,1.896,2.13,3.249,0,42911,42763,13.104,54.87,73.751,-0.152,141.725,149,8.916648075,8.9145982125,2.0499
25,0.122596,0.692427,1.246,1.4,2.136,0,45338,45290,3.754,13.6,26.864,-0.1,44.218,49,9.532036374999999,9.5306891,1.3473
26,0.23059,0.597956,1.251,1.405,2.143,0,45423,45363,7.749,22.595,25.857,-0.1,56.201,61,9.5438505625,9.5424983875,1.3522
27,0.241096,0.588769,2.163,2.429,3.706,0,47111,46968,18.837,54.571,59.294,2.827,132.702,144,9.898467175,9.8961290125,2.3382
28,0.191921,0.557586,1.665,1.87,2.853,0,50243,50113,13.335,55.13,56.147,-0.133,124.612,131,10.53722,10.5354202125,1.7998
29,0.146694,1.007359,1.15,1.291,1.97,0,50678,50635,5.85,-0.291,34.03,-0.092,39.588,44,10.6079444,10.6067014,1.243
30,0.186391,0.563756,1.341,1.506,2.298,0,51136,51078,5.659,23.494,24.702,-0.107,53.856,59,10.6878016375,10.68635215,1.4495
31,0.429106,0.72877,0.999,1.122,1.712,0,53198,53144,16.001,13.878,21.288,-0.08,51.167,55,11.1684286125,11.1673486125,1.08
32,0.253186,0.551771,2.299,2.582,3.94,0,54366,54210,20.701,66.418,61.06,-0.184,148.178,157,11.4036372125,11.4011516375,2.4856
33,0.208024,0.570728,1.76,1.977,3.017,0,54638,54546,10.24,37.023,38.983,-0.141,86.246,93,11.4301301875,11.4282272125,1.903
34,0.056426,1.006191,1.077,1.21,1.846,0,55993,55956,1.923,-0.21,32.154,-0.086,33.867,38,11.730551799999999,11.7293873875,1.1644
35,0.217583,0.603989,1.143,1.284,1.958,0,59784,59698,10.857,32.716,39.042,-0.091,82.615,87,12.517591475,12.516355987499999,1.2355
36,0.188348,0.691295,1.072,1.204,1.838,0,59842,59777,7.928,18.796,34.162,0.914,60.885,66,12.518406375,12.5172470625,1.1593
37,0.255711,0.408047,2.147,2.412,3.68,0,61097,60955,13.853,78.588,40.32,1.828,132.761,143,12.74859725,12.746275962499999,2.3213
38,0.170457,0.660102,1.712,1.923,2.934,0,70421,70324,10.288,31.077,50.066,-0.137,91.431,98,14.865396087499999,14.863545112499999,1.851
39,0.06693,1.037072,0.967,1.086,1.657,0,72671,72639,2.033,-1.086,28.343,-0.077,29.29,33,15.3648912125,15.3638459875,1.0452
40,0.151667,0.575191,1.787,2.007,3.062,0,76773,76673,8.213,39.993,45.938,-0.143,94.144,101,16.28246155,16.280529712499998,1.9318
41,0.2034,0.548066,2.268,2.547,3.887,0,78109,78014,9.732,39.453,38.113,-0.181,87.297,96,16.570446475,16.5679944,2.4521
42,0.151596,0.52993,1.229,1.38,2.106,0,78759,78671,6.771,39.62,37.894,-0.098,84.285,89,16.71936595,16.718037475,1.3285
43,0.105924,0.585327,1.517,1.703,2.599,0,85636,85575,3.483,23.297,29.401,-0.121,56.181,62,18.2360964625,18.2344568625,1.6396
44,0.25416,0.436281,2.969,3.334,5.088,0,85979,85806,18.031,91.666,52.912,-0.237,162.609,174,18.255577775,18.25236825,3.2095
45,0.137963,0.556727,1.211,1.36,2.074,0,86046,85980,4.789,27.64,29.926,-0.097,62.355,67,18.257152662499998,18.2558439875,1.3087
46,0.165407,0.622153,1.734,1.947,2.971,0,86411,86257,15.266,56.053,77.029,-0.139,148.349,155,18.29540255,18.2935285,1.874
47,0.261676,0.432223,1.355,1.522,2.322,0,88476,88360,12.645,63.478,35.678,-0.108,111.801,117,18.7010814,18.69961665,1.4648
48,0.230134,0.656193,1.292,1.451,2.213,0,91673,91618,7.708,17.549,25.787,-0.103,51.044,56,19.395940274999997,19.3945439875,1.3963
49,0.265927,0.541453,0.806,0.905,1.381,0,91821,91762,8.194,26.095,22.619,-0.064,56.908,60,19.4037518875,19.4028805875,0.8713
50,0.260359,0.681506,1.108,1.245,1.899,0,92022,91963,9.892,17.755,28.101,-0.089,55.748,60,19.4256496625,19.4244517,1.198
51,0.248285,0.583945,0.971,1.091,1.664,0,92134,92069,9.029,25.909,27.336,-0.078,62.274,66,19.4290122875,19.427962349999998,1.0499
52,0.134736,0.6378,1.387,1.558,2.377,0,92216,92158,4.613,19.442,29.623,-0.111,53.678,59,19.4313523,19.42985275,1.4996
53,0.039679,0.537404,1.317,1.478,2.256,0,92681,92598,1.683,36.522,40.744,-0.105,78.949,84,19.5189734875,19.517550337499998,1.4232
54,0.028469,1.012855,1.774,1.992,3.04,0,93860,93777,2.226,-0.992,75.96,-0.142,77.194,84,19.7414640125,19.7395462375,1.9178
55,0.241072,0.496454,0.929,1.044,1.593,0,94815,94745,8.071,33.956,25.407,-0.074,67.434,71,19.924101524999998,19.923096887499998,1.0046
56,0.227618,0.633439,1.385,1.555,2.373,0,100360,100289,9.615,24.445,32.627,-0.111,66.686,72,21.159693162499998,21.158195924999998,1.4972
57,0.168549,0.649497,2.131,2.393,3.652,0,100565,100420,14.869,47.607,73.348,1.83,135.824,146,21.1730924875,21.170788912499997,2.3036
58,0.148976,0.608456,1.425,1.601,2.442,0,113274,113197,6.575,28.399,37.558,-0.114,72.532,78,24.269263925,24.2677231375,1.5408
59,0.121896,0.710721,1.683,1.89,2.884,0,113760,113646,9.317,31.11,67.116,0.866,107.542,115,24.3459868375,24.34416735,1.8195
60,0.217412,0.677799,1.164,1.307,1.994,0,114069,113992,10.836,23.693,39.006,-0.093,73.536,78,24.36902255,24.367764662499997,1.2579
61,0.155722,0.578535,1.335,1.5,2.288,0,114299,114232,5.665,26.5,30.712,-0.107,62.877,68,24.390289262499998,24.3888457375,1.4435
62,0.228907,0.530122,1.4,1.572,2.399,0,114548,114481,7.6,29.428,25.601,-0.112,62.628,68,24.40373935,24.402225825,1.5135
63,0.255467,0.689743,0.953,1.07,1.632,0,114614,114559,9.047,15.93,26.368,0.924,51.345,56,24.405648262499998,24.404618475,1.0298
64,0.253145,0.765421,1.215,1.365,2.083,0,115528,115478,8.785,10.635,25.917,0.903,45.337,51,24.585666087499998,24.584352324999998,1.3138
65,0.233305,0.61825,0.73,0.82,1.251,0,116421,116348,10.27,27.18,33.749,-0.058,71.198,74,24.710017474999997,24.709227974999997,0.7895
66,0.007887,0.657088,0.756,0.849,1.295,0,116813,116764,0.244,16.151,30.705,-0.06,47.1,50,24.776492474999998,24.7756753625,0.8171
67,0.136872,0.342309,1.489,1.672,2.551,0,117896,117795,4.511,63.328,28.449,-0.119,96.289,102,24.991022474999998,24.9894133,1.6092
68,0.228532,0.651684,1.739,1.953,2.98,0,118426,118291,19.261,45.047,65.02,-0.139,129.327,136,25.08643725,25.084557175,1.8801
69,0.201515,0.795918,1.2,1.348,2.057,0,119034,118988,6.8,8.652,26.943,-0.096,42.395,47,25.2263410875,25.225043574999997,1.2975
70,0.277446,0.525928,1.405,1.578,2.408,0,119250,119173,10.595,34.422,27.592,-0.112,72.609,78,25.264131425,25.2626125625,1.5189
71,0.100157,0.940367,0.954,1.072,1.635,0,123710,123675,3.046,1.928,27.365,-0.076,32.339,36,26.361487887499997,26.360456475,1.0314
72,0.05509,1.001378,0.936,1.052,1.604,0,131068,131028,2.064,-0.052,35.396,-0.075,37.408,41,28.1282525875,28.127240399999998,1.0122
73,0.320468,0.552271,2.099,2.357,3.596,0,131345,131169,29.901,75.643,63.404,-0.168,168.949,177,28.145643324999998,28.1433748,2.2685
74,0.262834,0.517711,2.656,2.983,4.552,0,131502,131356,18.344,65.017,51.448,1.788,134.809,147,28.149939675,28.147068299999997,2.8714
75,0.071257,0.709304,1.514,1.7,2.594,0,131689,131635,2.486,14.3,32.406,-0.121,49.193,55,28.166554025,28.164917812499997,1.6362
76,0.363212,0.701683,0.972,1.092,1.666,0,134106,134060,11.028,12.908,19.334,-0.078,43.269,47,28.7248481625,28.723797025,1.0511
77,0.005172,0.965394,1.698,1.907,2.91,0,135914,135848,0.302,2.093,58.09,-0.136,60.486,67,29.048391987499997,29.046556499999998,1.8355
78,0.113546,0.531101,1.451,1.63,2.486,0,140468,140386,4.549,35.37,35.514,1.884,75.433,83,30.032291587499998,30.030723012499998,1.5686
79,0.329818,0.399399,1.406,1.579,2.409,0,143055,142955,12.594,57.421,25.591,-0.112,95.606,101,30.5879190125,30.586399287499997,1.5197
80,0.10561,0.612769,1.009,1.133,1.728,0,145301,145221,4.991,29.867,42.272,-0.081,77.131,81,31.096753762499997,31.0956635875,1.0902
81,0.130148,0.73858,0.825,0.927,1.414,0,145360,145302,5.175,14.073,34.586,1.934,53.834,59,31.097942637499997,31.0970505875,0.892
82,0.187951,0.658497,2.366,2.657,4.054,0,145451,145357,10.634,29.343,45.946,-0.189,85.924,95,31.1003448,31.097787637499998,2.5572
83,0.097889,0.982625,0.972,1.092,1.666,0,145993,145938,5.028,0.908,46.334,-0.078,52.27,56,31.199746474999998,31.1986955,1.051
84,0.21204,0.466767,1.794,2.015,3.074,0,153226,153117,10.206,54.985,37.926,-0.143,103.116,110,32.8846541625,32.8827146375,1.9395
85,0.316573,0.382984,2.035,2.285,3.486,0,153843,153754,9.965,50.715,21.514,-0.163,82.194,90,33.0048039625,33.0026046,2.1994
86,0.190142,0.528219,1.527,1.715,2.617,0,155495,155356,13.473,63.285,57.383,-0.122,134.14,140,33.2873989,33.2857477875,1.6511
87,0.175479,0.471541,1.537,1.727,2.634,0,155754,155671,6.463,41.273,30.366,-0.123,78.102,84,33.317653225,33.3159913,1.6619
88,0.31126,0.329257,1.96,2.201,3.359,0,160143,160019,12.04,78.799,26.641,-0.157,117.48,125,34.2947411875,34.2926223125,2.1189
89,0.118078,0.749814,1.428,1.604,2.447,0,160772,160682,7.572,21.396,56.553,-0.114,85.52,91,34.385146275,34.3836023,1.544
90,0.23922,0.663202,1.352,1.518,2.316,0,165116,165051,9.648,20.482,30.684,-0.108,60.814,66,35.4404501625,35.43898885,1.4613
91,0.214776,0.740998,2.603,2.923,4.461,0,166090,165934,23.397,38.077,85.539,-0.208,147.013,157,35.607099874999996,35.6042859,2.814
92,0.2553,0.538984,1.596,1.792,2.735,0,167092,167003,11.404,38.208,33.265,0.872,82.878,90,35.7776563375,35.775931275,1.7251
93,0.267314,0.600633,1.336,1.501,2.29,0,182153,182070,12.664,31.499,34.71,-0.107,78.873,84,39.3829415125,39.3814969875,1.4445
94,0.186906,0.783848,0.93,1.044,1.593,0,182322,182278,6.07,8.956,26.407,-0.074,41.432,45,39.4077036,39.406698375,1.0052
95,0.308901,0.642812,1.165,1.308,1.996,0,183762,183709,9.835,17.692,22.004,-0.093,49.531,54,39.71839735,39.7171381875,1.2592
96,0.127644,0.514914,2.085,2.341,3.572,0,184476,184379,5.915,43.659,40.428,-0.167,90.003,98,39.8252199625,39.82296665,2.2533
97,0.351879,0.759085,0.799,0.898,1.37,0,185758,185714,11.201,10.102,20.63,-0.064,41.934,45,40.1163404875,40.115476475,0.864
98,0.041349,1.00988,1.432,1.608,2.453,0,188341,188275,2.568,-0.608,59.547,-0.114,61.508,67,40.706987725,40.705440187499995,1.5475
99,0.133256,0.843804,1.258,1.413,2.155,0,190062,190016,4.742,6.587,30.845,-0.1,42.174,47,41.1081548,41.1067951,1.3597
100,0.146593,0.652857,1.957,2.197,3.353,0,192210,192108,9.043,32.803,52.647,0.844,94.494,103,41.604155174999995,41.602040224999996,2.115
101,0.210657,0.582072,1.09,1.225,1.869,0,195775,195691,9.91,33.775,37.131,-0.087,80.816,85,42.435395612499995,42.434216825,1.1788
102,0.164579,0.826416,1.371,1.539,2.349,0,196776,196723,6.629,8.461,33.651,-0.11,48.741,54,42.64950405,42.6480224125,1.4816
103,0.18052,0.572911,1.718,1.93,2.944,0,197335,197259,7.282,30.07,33.056,-0.137,70.408,77,42.741006937499996,42.7391494875,1.8574
104,0.159897,0.976064,1.354,1.521,2.32,0,203477,203411,9.646,1.479,50.68,-0.108,61.805,67,44.176801337499995,44.1753376,1.4637
105,0.156999,0.535161,3.216,3.612,5.511,0,205513,205289,17.784,98.388,95.489,0.743,211.66,225,44.58359495,44.5801181625,3.4768
106,0.181534,0.663554,1.28,1.437,2.193,0,209299,209231,7.72,21.563,34.807,-0.102,64.09,69,45.4507049,45.4493213625,1.3835
107,0.141019,0.764566,1.039,1.167,1.78,0,209346,209297,4.961,10.833,30.22,-0.083,46.015,50,45.451697575,45.45057465,1.1229
108,0.186684,0.553673,1.323,1.486,2.267,0,209416,209357,5.677,24.514,24.733,-0.106,54.925,60,45.4539453,45.452515299999995,1.43
109,0.155372,0.572551,1.206,1.354,2.066,0,209547,209467,6.794,32.646,36.934,-0.096,76.373,81,45.459045325,45.457741712499995,1.3036
110,0.138622,0.566328,1.396,1.568,2.392,0,215682,215618,4.604,25.432,28.608,0.888,58.644,65,46.89800075,46.89649155,1.5092
111,0.209693,0.598477,0.672,0.755,1.152,0,218172,218120,6.328,20.245,23.848,-0.054,50.42,53,47.4857646375,47.485037725,0.7269
112,0.26738,0.465176,2.046,2.297,3.506,0,221888,221776,12.954,55.703,35.494,0.837,104.151,113,48.33067585,48.328464374999996,2.2115
113,0.131304,0.967523,0.832,0.935,1.426,0,222043,222008,4.168,1.065,27.574,-0.066,32.807,36,48.35123745,48.3503379,0.8996
114,0.223986,0.454099,3.552,3.989,6.087,0,223712,223517,18.448,99.011,63.913,0.716,181.371,196,48.7082175125,48.7043774,3.8401
115,0.245521,0.616669,1.917,2.152,3.284,0,225091,224952,20.083,50.848,61.716,-0.153,132.647,140,48.9250504125,48.92297865,2.0718
116,0.16707,0.587204,2.374,2.666,4.068,0,234292,234145,13.626,57.334,67.932,-0.19,138.892,148,51.1254457,51.122879325,2.5664
117,0.193721,0.583782,1.346,1.512,2.307,0,237587,237523,6.654,24.488,27.693,0.892,58.835,65,51.869344675,51.867889325,1.4554
118,0.240117,0.791501,1.135,1.274,1.944,0,239712,239662,8.865,9.726,28.056,-0.091,46.647,51,52.3612052625,52.359978874999996,1.2264
119,0.28065,0.447305,2.515,2.824,4.309,0,240623,240491,15.485,68.176,39.691,-0.201,123.351,133,52.547597499999995,52.5448789,2.7186
120,0.243418,0.490361,1.493,1.676,2.558,0,241760,241683,8.507,36.324,26.442,0.881,71.274,78,52.827966575,52.826353112499994,1.6135
121,0.125647,0.820573,0.715,0.803,1.226,0,243593,243540,5.285,9.197,36.774,-0.057,51.255,54,53.1720160625,53.1712426875,0.7734
122,0.027603,1.002348,0.968,1.088,1.659,0,244998,244958,1.032,-0.088,36.341,-0.077,37.285,41,53.485492775,53.4844459375,1.0468
123,0.166448,0.629292,0.925,1.039,1.585,0,245693,245642,5.075,17.961,25.415,-0.074,48.451,52,53.6200487125,53.6190487875,0.9999
124,0.230732,0.636724,1.239,1.392,2.124,0,245795,245718,10.761,26.608,35.876,-0.099,73.245,78,53.6219139125,53.620574125,1.3398
125,0.291408,0.535377,1.452,1.631,2.488,0,245906,245821,12.548,37.369,30.512,-0.116,80.43,86,53.6247000375,53.623130537499996,1.5695
126,0.237041,0.718407,1.515,1.701,2.596,0,246913,246829,13.485,22.299,43.404,-0.121,79.188,85,53.839255537499994,53.8376179375,1.6376
127,0.246156,0.77827,1.343,1.508,2.302,0,247010,246944,11.657,13.492,35.698,0.893,60.847,67,53.8421061375,53.840654099999995,1.452
128,0.184314,0.618304,1.255,1.41,2.151,0,247085,247022,6.745,22.59,29.849,-0.1,59.184,64,53.8457023,53.844345437499996,1.3569
129,0.129603,0.444426,1.545,1.735,2.647,0,250044,249927,6.455,62.265,43.353,-0.123,112.074,118,54.5012185625,54.499548812499995,1.6698
130,0.214816,0.519374,2.948,3.31,5.051,0,250242,250043,21.052,90.69,76.949,-0.236,188.69,200,54.50437675,54.5011901875,3.1866
131,0.241038,0.623326,1.14,1.28,1.953,0,251306,251237,9.86,24.72,31.047,-0.091,65.627,70,54.7189361625,54.717704024999996,1.2321
132,0.198704,0.693681,1.922,2.158,3.293,0,251537,251443,12.078,26.842,48.707,-0.154,87.627,95,54.7435506,54.741473237499996,2.0774
133,0.221358,0.737885,0.919,1.032,1.575,0,253420,253368,8.081,12.968,28.425,-0.073,49.474,53,55.201198999999995,55.200205499999996,0.9935
134,0.156071,0.664663,1.323,1.486,2.268,0,254341,254232,10.677,34.514,57.732,1.894,102.923,110,55.376836775,55.375406274999996,1.4305
135,0.260614,0.564979,1.24,1.393,2.125,0,255811,255707,14.76,43.607,41.875,-0.099,100.242,105,55.632337424999996,55.630996687499994,1.3407
136,0.239166,0.667571,1.541,1.731,2.641,0,256052,255943,16.459,34.269,52.359,0.877,103.088,110,55.6478812625,55.6462154875,1.6658
137,0.181355,0.571653,2.406,2.702,4.123,0,256625,256476,14.594,60.298,65.877,-0.192,140.769,150,55.725706374999994,55.723105325,2.601
138,0.136395,0.54244,2.449,2.751,4.197,0,256773,256622,10.551,65.249,66.803,-0.196,142.603,152,55.728189012499996,55.7255413125,2.6477
139,0.214619,0.579343,3.147,3.534,5.392,0,257121,256899,25.853,87.466,94.608,2.749,207.928,223,55.744226274999995,55.740824749999994,3.4015
140,0.27656,0.469867,1.284,1.442,2.2,0,257830,257759,8.716,35.558,22.8,-0.103,67.074,72,55.869724874999996,55.8683369125,1.388
141,-0.035878,1.016162,1.471,1.652,2.521,0,261839,261794,-1.471,-0.652,42.479,-0.118,40.355,46,56.828992299999996,56.8274019,1.5904
142,0.203885,0.711885,1.021,1.147,1.75,0,267301,267250,6.979,13.853,27.25,-0.082,48.082,52,58.104554287499994,58.103450349999996,1.1039
143,0.135336,0.55144,1.652,1.855,2.83,0,269747,269669,5.348,32.145,34.17,0.868,71.663,79,58.6659261625,58.6641405875,1.7856
144,0.247493,0.657595,1.059,1.189,1.815,0,270488,270430,8.941,18.811,27.185,-0.085,54.937,59,58.7907568,58.7896120875,1.1447
145,0.070417,1.0248,0.942,1.051,1.625,1,277972,277925,3.058,-1.051,40.375,1.92,42.382,48,60.3767050875,60.375699649999994,1.0054
146,0.261756,0.406995,1.849,2.065,3.192,1,279996,279904,9.151,50.935,25.808,-0.157,85.894,93,60.8576972125,60.855722262499995,1.975
147,0.130917,0.701083,1.187,1.325,2.049,1,280055,279999,4.813,15.675,31.951,-0.101,52.439,57,60.8593322375,60.8580647875,1.2674
148,0.213417,0.773326,1.356,1.513,2.34,1,280889,280790,15.644,21.487,57.66,-0.115,94.792,100,60.968087024999996,60.966639512499995,1.4475
149,0.183867,0.617886,1.294,1.444,2.233,1,281018,280955,6.706,22.556,29.767,-0.11,59.029,64,60.9751072375,60.9737256125,1.3816
150,0.054508,0.951078,1.305,1.457,2.252,1,281467,281411,2.695,2.543,46.748,-0.111,51.986,57,61.0418888875,61.04049535,1.3935
151,0.062874,1.026791,0.813,0.908,1.403,1,281725,281689,2.187,-0.908,32.597,-0.069,33.876,37,61.1069568625,61.1060886875,0.8682
152,0.060111,0.984549,1.117,1.247,1.929,1,281840,281787,2.883,0.753,45.071,0.905,48.706,54,61.117635725,61.1164424125,1.1933
153,0.111087,0.997129,0.798,0.891,1.378,1,281876,281836,4.202,0.109,33.622,-0.068,37.933,41,61.11838835,61.117535925,0.8524
154,0.161868,1.032432,0.889,0.992,1.534,1,283206,283170,5.111,-0.992,26.466,2.925,30.586,37,61.3559310875,61.3549821875,0.9489
155,0.096059,0.998922,0.864,0.965,1.492,1,287697,287662,3.136,0.035,29.508,-0.073,32.679,36,62.347475825,62.346552925,0.9229
156,0.087539,0.543304,1.345,1.501,2.321,1,291873,291812,2.655,25.499,27.679,0.886,55.834,62,63.26509935,63.2636635625,1.4358
157,0.209459,0.782915,1.008,1.125,1.74,1,292050,291973,11.992,15.875,45.26,0.915,73.126,78,63.2776183625,63.276541849999994,1.0765
158,0.191912,0.623388,2.077,2.319,3.585,1,292274,292158,12.923,40.681,54.415,0.824,108.019,117,63.283636375,63.281418349999996,2.218
159,0.164561,0.544494,1.744,1.947,3.011,1,292406,292297,9.256,47.053,46.989,-0.148,103.298,110,63.285994312499994,63.284131675,1.8626
160,0.366652,0.579186,1.844,2.058,3.182,1,297908,297806,20.156,39.942,34.818,0.844,94.916,103,64.5039992,64.50203032499999,1.9689
161,0.169995,0.841227,1.249,1.394,2.156,1,297964,297906,7.751,8.606,37.844,-0.106,54.2,59,64.5051377125,64.5038038125,1.3339
162,0.195504,0.653661,1.319,1.472,2.276,1,299018,298946,8.681,23.528,35.724,-0.112,67.934,73,64.6888251,64.6874171125,1.408
163,0.2534,0.547873,1.199,1.339,2.07,1,300831,300764,8.801,28.661,25.93,-0.102,63.392,68,65.04362326249999,65.0423426875,1.2806
164,0.098357,0.730446,0.762,0.85,1.315,1,303597,303550,3.238,12.15,29.685,-0.065,45.073,48,65.68388135,65.6830679125,0.8134
165,0.163221,0.590271,1.366,1.525,2.358,1,303798,303673,11.634,49.475,59.642,-0.116,120.75,126,65.699305125,65.6978460375,1.4591
166,0.192175,0.567202,0.979,1.093,1.69,1,303861,303801,6.021,23.907,25.31,1.917,55.239,61,65.7011257875,65.70008052499999,1.0453
167,0.12933,0.974884,1.316,1.469,2.272,1,307749,307684,7.684,1.531,51.728,-0.112,60.942,66,66.5099041125,66.508498525,1.4056
168,0.105588,0.979296,1.09,1.217,1.882,1,308037,307996,3.91,0.783,33.118,-0.092,37.811,42,66.5722509625,66.5710866375,1.1643
169,0.005823,0.600722,1.807,2.018,3.12,1,310434,310373,0.193,21.982,32.88,-0.153,55.055,62,67.085735625,67.08380555,1.9301
170,0.151629,0.663659,1.384,1.545,2.389,1,312179,312098,7.616,25.455,42.611,0.883,75.682,82,67.4660315,67.4645534125,1.4781
171,0.214219,0.612657,1.729,1.93,2.984,1,312539,312417,15.271,45.07,56.016,-0.146,116.356,123,67.5249911625,67.5231447875,1.8464
172,0.013348,0.98905,0.595,0.664,1.026,1,318629,318597,0.405,0.336,29.974,-0.05,30.716,33,68.78503915,68.78440429999999,0.6348
173,0.217478,0.671351,2.222,2.48,3.835,1,326518,326375,19.778,44.52,71.165,-0.188,135.463,144,70.52506816249999,70.52269547499999,2.3727
174,0.256066,0.69259,0.973,1.086,1.679,1,328325,328277,8.027,13.914,23.321,-0.082,45.262,49,70.9660947,70.9650558,1.0389
175,0.253506,0.675831,1.187,1.325,2.049,1,329625,329570,8.813,16.675,25.951,-0.101,51.438,56,71.2335214125,71.232253625,1.2678
176,0.108733,0.70882,1.295,1.445,2.235,1,333448,333369,5.705,21.555,46.765,0.89,74.025,80,72.064497425,72.0631148375,1.3826
177,0.167545,0.598108,1.426,1.591,2.461,1,333564,333454,10.574,42.409,52.539,-0.121,105.522,111,72.06659376249999,72.0650714125,1.5224
178,0.246495,0.418211,1.264,1.411,2.182,1,333888,333780,10.736,60.589,32.818,-0.107,104.142,109,72.1115636875,72.1102135625,1.3501
179,0.125562,0.71466,0.92,1.027,1.589,1,339833,339784,4.08,12.973,28.411,0.922,45.464,50,73.5212456125,73.5202628,0.9828
180,0.198603,0.616054,0.973,1.086,1.679,1,342690,342638,6.027,18.914,24.321,-0.082,49.262,53,74.1446571,74.14361835,1.0388
181,0.20114,0.404917,2.457,2.743,4.242,1,343449,343261,14.543,106.257,57.758,0.792,178.558,189,74.2357623125,74.2331382125,2.6241
182,0.135459,0.508281,1.516,1.692,2.617,1,343543,343444,6.484,46.308,41.383,-0.128,94.175,100,74.237269425,74.23565065,1.6188
183,0.135577,0.448553,1.56,1.742,2.693,1,349759,349681,4.44,40.258,28.307,-0.132,73.005,79,75.58129679999999,75.5796305625,1.6662
184,0.191736,0.674085,0.866,0.966,1.494,1,350502,350429,9.134,23.034,38.506,-0.073,70.674,74,75.71136475,75.7104403125,0.9244
185,0.207404,0.581443,1.501,1.675,2.59,1,351787,351662,14.499,50.325,55.41,-0.127,120.235,126,76.0090929,76.00749057499999,1.6023
186,0.197205,0.67019,1.064,1.188,1.837,1,353973,353925,5.936,14.812,24.163,-0.09,44.91,49,76.476185725,76.475049,1.1367
187,0.106949,1.008625,1.17,1.306,2.02,1,361053,361014,3.83,-0.306,31.98,-0.099,35.504,40,78.1492497,78.1480001625,1.2495
