,E,S,bg_a,bg_aa,bg_d,bp,i_end,i_start,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms
0,0.494133,0.592809,2.373,1.986,1.74,0,770,674,26.627,37.014,27.26,-0.141,90.901,97,0.16670346249999998,0.16386908749999998,2.8344
1,0.511692,0.701103,0.803,0.672,0.589,0,1691,1642,17.197,14.328,16.411,-0.048,47.935,50,0.38495465,0.38399479999999997,0.9598
2,0.506553,0.443163,2.22,1.858,1.628,0,2856,2781,15.78,39.142,15.372,-0.132,70.293,76,0.7133516,0.7106992999999999,2.6523
3,0.73944,0.446754,2.375,1.988,1.742,0,4616,4496,37.625,63.012,13.258,0.859,113.896,121,1.1378678125,1.1350308,2.837
4,0.582303,0.497315,2.834,2.372,2.079,0,5680,5573,29.166,50.628,20.921,-0.168,100.715,108,1.439749975,1.43636425,3.3857
5,0.036513,0.997864,1.059,0.886,0.777,0,10784,10729,1.941,0.114,51.223,-0.063,53.278,56,2.826605,2.825340125,1.2649
6,0.504798,0.442483,1.736,1.453,1.273,0,11171,11041,28.264,70.547,27.727,-0.103,126.538,131,2.9110958625,2.9090220875,2.0738
7,0.631263,0.650065,1.531,1.281,1.123,0,12387,12322,25.469,21.719,14.877,-0.091,62.066,66,3.3220254875,3.3201969124999997,1.8286
8,0.551433,0.510843,2.906,2.432,2.132,0,12673,12510,44.094,76.568,35.868,-0.173,156.53,164,3.3530772,3.3496053999999997,3.4718
9,0.418823,0.695525,2.147,1.797,1.575,0,14311,14204,29.853,31.203,41.425,-0.128,102.481,108,3.8665035,3.863938525,2.565
10,0.630418,0.550292,2.097,1.756,1.538,0,15890,15785,34.903,45.244,20.462,-0.125,100.609,106,4.3136275,4.311121787499999,2.5057
11,0.095116,0.987663,1.718,1.438,1.26,0,18585,18536,4.282,0.562,40.74,-0.102,45.585,50,5.0584466875,5.056394725,2.052
12,0.506016,0.594086,3.048,2.551,2.235,0,18928,18755,49.952,67.449,48.765,-0.181,166.166,174,5.129468575,5.1258279,3.6407
13,0.575659,0.551068,1.536,1.286,1.127,0,21119,21061,17.464,24.714,12.873,-0.091,55.051,59,5.8125470875,5.8107117125,1.8354
14,0.03893,1.004713,1.422,1.19,1.043,0,21406,21363,1.578,-0.19,38.957,-0.084,40.345,44,5.8949511625,5.893252449999999,1.6987
15,0.476657,0.797431,1.556,1.302,1.141,0,22864,22823,14.444,7.698,15.859,-0.092,38.0,42,6.353051187499999,6.351192375,1.8588
16,0.61975,0.797796,0.962,0.805,0.706,0,24463,24421,20.038,8.195,12.294,-0.057,40.527,43,6.826096825,6.824947325,1.1495
17,0.13127,1.002568,1.35,1.13,0.99,0,24962,24909,6.65,-0.13,44.01,-0.08,50.53,54,7.00380035,7.0021877875,1.6126
