,E,S,bg_a,bg_aa,bg_d,bp,i_end,i_start,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms
62,0.397847,0.56243,2.471,2.389,1.767,0,32580,32427,32.529,63.611,49.233,1.833,145.373,154,7.4785537374999995,7.4756052375,2.9485
63,0.414857,0.533824,1.889,1.826,1.351,0,34106,33975,28.111,59.174,39.649,-0.128,126.934,132,7.9049538749999995,7.902699774999999,2.2541
64,0.298574,0.400019,1.554,1.503,1.111,0,35004,34905,11.446,57.497,26.889,-0.105,95.832,100,8.191193575,8.189338975,1.8546
65,0.309562,0.716514,1.976,1.911,1.413,0,36140,36086,11.024,14.089,24.587,-0.134,49.7,55,8.4372462375,8.4348882375,2.358
66,0.190372,0.428808,2.482,2.4,1.774,0,36422,36312,8.518,59.6,36.226,-0.168,104.344,111,8.4808036875,8.477841975,2.9617
67,0.284339,0.430298,2.389,2.31,1.708,0,36684,36550,15.611,72.69,39.292,0.838,127.594,135,8.5011039,8.498253524999999,2.8504
68,0.366787,0.616778,2.051,1.983,1.466,0,36771,36695,15.949,27.017,27.534,0.861,70.499,77,8.5048954625,8.5024478625,2.4476
69,0.20809,0.726881,2.22,2.146,1.587,0,37015,36952,8.78,15.854,33.413,-0.15,58.046,64,8.5407459875,8.5380968875,2.6491
70,0.02017,0.902785,1.299,1.256,0.928,0,37501,37460,0.701,3.744,34.072,-0.088,38.517,42,8.6730930625,8.6715435,1.5496
71,0.364503,0.650116,2.067,1.998,1.478,0,37719,37643,16.933,25.002,29.522,-0.14,71.458,77,8.690056075,8.68759,2.4661
72,0.15555,0.904636,2.001,1.934,1.43,0,38194,38147,5.999,4.066,32.57,-0.135,42.635,48,8.7921361375,8.7897490625,2.3871
73,0.10872,0.699106,1.602,1.549,1.145,0,38261,38212,3.398,13.451,27.855,0.892,44.703,50,8.795947674999999,8.794035825,1.9118
74,0.131426,0.737321,1.298,1.255,0.928,0,38350,38298,4.702,12.745,31.072,0.912,48.518,53,8.8050545375,8.8035051625,1.5494
75,0.077708,0.674973,1.298,1.255,0.928,0,38434,38380,2.702,16.745,32.072,-0.088,51.52,55,8.8115430625,8.8099945625,1.5485
76,0.202769,0.743864,1.342,1.298,0.959,0,39152,39092,8.658,14.702,34.041,-0.091,57.401,61,8.9906375125,8.9890361625,1.6013
77,0.276071,0.53708,2.004,1.938,1.433,0,39285,39166,16.996,53.062,44.567,-0.136,114.625,120,8.9958458,8.9934542,2.3916
78,0.353598,0.655068,1.374,1.329,0.983,0,40429,40320,24.626,36.671,45.017,-0.093,106.314,110,9.271489725,9.26984985,1.6399
79,0.147046,1.051358,2.046,1.978,1.463,0,41122,41078,5.954,-1.978,34.537,0.861,38.514,45,9.4703888125,9.46794765,2.4412
80,0.298138,0.684241,1.766,1.708,1.263,0,42303,42254,9.234,14.292,21.737,-0.12,45.263,50,9.773701475,9.7715937375,2.1077
81,0.281251,0.620187,2.052,1.984,1.467,0,42476,42403,11.948,26.016,30.533,-0.139,68.496,74,9.7900949875,9.7876461625,2.4488
82,0.061964,0.92155,1.217,1.177,0.87,0,43299,43248,2.783,3.823,42.13,-0.082,48.736,52,10.034801612499999,10.033349424999999,1.4522
83,0.355943,0.97641,2.26,2.185,1.616,0,43981,43899,26.74,1.815,48.384,-0.153,76.939,83,10.255089612499999,10.2523929125,2.6967
84,0.274558,0.660692,5.541,5.357,3.961,0,44418,44136,48.459,90.643,128.039,0.625,267.14,283,10.3146007625,10.307988762499999,6.612
85,0.249671,0.917506,3.095,2.993,2.213,0,44670,44602,13.905,5.007,41.787,-0.21,60.699,69,10.350900325,10.347206824999999,3.6935
86,0.150709,0.928975,2.049,1.981,1.465,0,45163,45116,5.951,3.019,33.535,-0.139,42.505,48,10.4782379,10.475792887499999,2.445
87,0.311634,0.576041,1.678,1.622,1.2,0,46177,46116,10.322,24.378,22.8,-0.114,57.5,62,10.7675441375,10.765542049999999,2.0021
88,0.319154,0.542897,2.302,2.226,1.646,0,46649,46559,14.698,38.774,31.354,-0.156,84.825,91,10.8846930125,10.8819456375,2.7474
89,0.429617,0.724243,2.0,1.934,1.43,0,46803,46744,17.0,15.066,22.57,-0.135,54.637,60,10.895741274999999,10.893354975,2.3863
90,0.450764,0.615124,1.417,1.37,1.013,0,47155,47096,15.583,21.63,18.987,-0.096,56.199,60,10.957547524999999,10.955856149999999,1.6914
91,0.317389,0.521231,2.862,2.767,2.046,0,47261,47187,11.138,32.233,23.954,-0.194,67.324,75,10.9679522875,10.9645367625,3.4155
92,0.315583,0.411169,3.938,3.807,2.815,0,50761,50566,24.062,109.193,52.185,-0.267,185.441,196,12.0560926625,12.0513943,4.6984
93,0.296997,0.673399,1.294,1.251,0.925,0,51258,51192,12.706,20.749,30.075,-0.088,63.529,67,12.150839,12.149294475,1.5445
94,0.523547,0.394733,2.006,1.939,1.434,0,51514,51379,26.994,79.061,24.566,-0.136,130.622,136,12.173299287499999,12.1709062125,2.3931
95,0.33749,0.647765,2.852,2.757,2.039,0,52723,52551,36.148,58.243,70.961,-0.193,165.353,173,12.387549049999999,12.384146574999999,3.4025
96,0.258162,0.436651,1.73,1.673,1.237,0,52875,52798,8.27,41.327,23.763,-0.117,73.36,78,12.40985665,12.4077919,2.0647
97,0.260828,0.508333,3.389,3.276,2.423,0,53093,52936,19.611,72.724,55.577,0.771,147.913,158,12.422645274999999,12.4186018875,4.0434
98,0.312349,0.559757,1.762,1.704,1.26,0,53477,53408,11.238,28.296,24.74,0.881,64.274,70,12.4814006375,12.479297687499999,2.103
99,0.175549,1.055881,1.902,1.839,1.359,0,53628,53591,6.098,-1.839,28.641,-0.129,32.9,38,12.522054899999999,12.51978585,2.269
100,0.294908,0.659921,3.699,3.576,2.644,0,55998,55782,40.301,70.424,96.356,-0.25,207.081,217,13.30135585,13.2969425875,4.4133
101,0.254048,0.748984,2.357,2.279,1.685,0,56057,56000,9.643,12.721,28.315,0.84,50.68,58,13.30450385,13.301691725,2.8121
102,0.225704,0.506611,4.066,3.931,2.907,0,56869,56711,16.934,73.069,58.093,-0.275,148.096,159,13.5591039,13.5542521,4.8518
103,0.363001,0.623983,1.761,1.703,1.259,0,57254,57183,15.239,25.297,26.741,-0.119,67.276,72,13.6005412625,13.5984394375,2.1018
104,0.256705,0.668133,1.889,1.826,1.351,0,58948,58850,16.111,31.174,46.649,-0.128,93.934,99,13.9524034,13.9501492625,2.2541
105,0.413047,0.405974,1.639,1.585,1.172,0,59032,58937,15.361,54.415,21.828,-0.111,91.604,96,13.953944649999999,13.951988712499999,1.9559
106,0.143062,0.818042,1.689,1.633,1.207,0,59134,59068,7.311,11.367,43.793,-0.114,62.471,67,13.9603059875,13.958290625,2.0154
107,0.253923,0.485614,2.31,2.233,1.651,0,59537,59437,11.69,48.767,34.349,-0.156,94.806,101,14.0624004625,14.0596446375,2.7558
108,0.15338,0.994617,1.806,1.746,1.291,0,59890,59839,7.194,0.254,39.709,-0.122,47.157,52,14.1280979375,14.1259429,2.155
109,0.072933,0.644363,2.94,2.842,2.102,0,59965,59893,3.06,23.158,38.898,-0.199,65.116,73,14.134052537499999,14.130544675,3.5079
110,0.116564,0.976542,2.047,1.979,1.464,0,60035,59987,4.953,1.021,37.536,-0.139,43.51,49,14.138986099999999,14.136543249999999,2.4428
111,0.28632,0.732882,3.284,3.175,2.347,0,60386,60289,18.716,23.825,46.653,-0.222,89.195,98,14.212055074999999,14.2081371375,3.9179
112,0.243417,0.574695,2.123,2.053,1.518,0,61109,61047,7.877,23.947,24.482,0.856,56.306,63,14.4358866875,14.4333530375,2.5336
113,0.274095,0.702598,0.767,0.742,0.549,0,63801,63752,9.233,14.258,24.451,-0.052,47.942,50,15.1686559,15.167740275,0.9156
114,0.172529,0.591029,2.681,2.592,1.917,0,64919,64792,12.319,49.408,59.083,-0.182,120.81,128,15.4376427,15.434443674999999,3.199
115,0.281862,0.462699,3.145,3.041,2.249,0,65334,65228,12.855,52.959,32.751,-0.213,98.565,107,15.554054362499999,15.55030115,3.7532
116,0.101859,0.970963,1.84,1.778,1.315,0,65550,65504,4.16,1.222,36.685,-0.125,42.067,47,15.616197612499999,15.61400265,2.195
117,0.327689,0.680064,3.042,2.942,2.175,0,66681,66508,36.958,53.058,75.825,-0.206,165.841,174,15.95203755,15.948407224999999,3.6303
118,0.216178,0.590999,3.054,2.953,2.183,0,68307,68174,15.946,51.047,57.817,0.793,124.809,134,16.3968924625,16.393248125,3.6443
119,0.101558,0.691018,1.75,1.692,1.251,0,69180,69130,3.25,14.308,28.749,-0.119,46.306,51,16.5884885,16.586399999999998,2.0885
120,0.333809,0.525948,2.252,2.177,1.61,0,69457,69310,24.748,66.823,49.39,0.848,140.96,148,16.62048565,16.6177983875,2.6873
121,0.365747,0.578445,1.725,1.668,1.233,0,70026,69884,29.275,58.332,50.767,-0.117,138.374,143,16.720848,16.718789887499998,2.0581
122,0.301983,0.625851,1.673,1.618,1.196,0,71864,71790,13.327,26.382,30.804,-0.113,70.512,75,17.199947275,17.197950525,1.9967
123,0.418099,0.571459,1.554,1.503,1.111,0,72728,72656,16.446,29.497,22.889,-0.105,68.832,73,17.4198066875,17.417952212499998,1.8545
124,0.219526,0.694641,1.955,1.89,1.398,0,72788,72731,8.045,16.11,28.602,-0.132,52.757,58,17.423089125,17.4207564875,2.3326
125,0.282208,0.629407,1.974,1.908,1.411,0,74326,74254,12.026,25.092,30.589,-0.134,67.708,73,17.8466067625,17.844251925,2.3548
126,0.312299,0.457181,1.63,1.576,1.166,0,75987,75910,10.37,39.424,22.834,0.89,72.628,78,18.4070473625,18.4051019375,1.9454
127,0.223709,0.436155,2.773,2.681,1.983,0,76613,76512,9.227,53.319,32.017,-0.188,94.563,102,18.567703124999998,18.5643938875,3.3092
128,0.60772,0.455779,1.299,1.255,0.928,0,77333,77263,18.701,36.745,12.072,-0.088,67.518,71,18.7968895625,18.795340125,1.5494
129,0.278695,0.381066,1.632,1.578,1.167,0,78126,78025,10.368,60.422,26.833,-0.111,97.622,102,18.9878376875,18.9858898875,1.9478
130,0.344505,0.429476,1.379,1.333,0.986,0,78295,78207,12.621,48.667,24.014,-0.093,85.302,89,19.0162888125,19.014643324999998,1.6455
131,0.295521,0.716404,2.022,1.955,1.445,0,78989,78928,11.978,16.045,28.555,-0.137,56.579,62,19.1985051,19.196092874999998,2.4122
132,0.332153,0.602397,1.708,1.651,1.221,0,79264,79169,18.292,36.349,36.779,-0.116,91.419,96,19.232136999999998,19.230098875,2.0381
133,0.234079,0.617699,1.455,1.407,1.04,0,79882,79818,8.545,22.593,27.96,1.901,59.098,65,19.4404887,19.4387525625,1.7361
134,0.266141,0.58758,3.558,3.44,2.543,0,80346,80130,32.442,85.56,89.457,-0.241,207.459,217,19.493396287499998,19.489151212499998,4.2451
135,0.329482,0.433396,1.86,1.799,1.33,0,80430,80348,11.14,44.201,22.67,-0.126,78.011,83,19.495855737499998,19.493636,2.2197
136,0.265632,0.47427,3.557,3.439,2.543,0,80685,80408,33.443,139.561,92.457,2.759,265.461,278,19.499445299999998,19.495201124999998,4.2442
137,0.314839,0.43576,1.809,1.749,1.293,0,80900,80800,13.191,54.251,28.707,-0.122,96.149,101,19.52435425,19.5221958625,2.1584
138,0.157779,0.717597,2.897,2.801,2.071,0,81004,80906,10.103,25.199,53.929,1.804,89.231,99,19.528293525,19.524836587499998,3.4569
139,0.318756,0.599374,2.343,2.265,1.675,0,81239,81157,14.657,30.735,31.325,-0.159,76.717,83,19.550895524999998,19.548099887499998,2.7956
140,0.42835,0.49896,1.666,1.611,1.191,0,85263,85141,25.334,59.389,33.809,-0.113,118.531,123,20.5548396375,20.5528512625,1.9884
141,0.289557,0.494808,0.883,0.854,0.631,0,86355,86289,9.117,32.146,22.369,0.94,63.632,67,20.7705468875,20.7694930625,1.0538
142,0.364919,0.616399,1.584,1.531,1.132,0,86413,86359,11.416,19.469,19.868,-0.107,50.752,55,20.773895687499998,20.7720056,1.8901
143,0.289173,0.679895,2.052,1.984,1.467,0,86592,86424,31.948,52.016,78.533,0.861,162.498,169,20.7793416875,20.7768936375,2.448
144,0.357772,0.509664,3.308,3.198,2.365,0,87058,86815,42.692,114.802,76.635,0.776,234.129,244,20.848343375,20.844396075,3.9473
145,0.102476,0.962705,2.713,2.623,1.94,0,87543,87473,6.287,2.377,55.06,-0.184,63.723,71,20.938338062499998,20.935100325,3.2377
146,0.338476,0.673141,1.758,1.7,1.257,0,89347,89272,16.242,23.3,31.743,-0.119,71.285,76,21.486802025,21.4847039125,2.0981
147,0.065286,0.937291,2.566,2.481,1.834,0,89533,89470,3.434,3.519,49.166,0.826,56.119,64,21.5174484125,21.5143866375,3.0618
148,0.349268,0.6343,1.182,1.143,0.845,0,89683,89632,10.818,17.857,20.155,-0.08,48.829,52,21.5445054875,21.5430947375,1.4108
149,0.293523,0.484223,1.944,1.88,1.39,0,90297,90215,11.056,40.12,26.61,-0.132,77.786,83,21.65815645,21.6558366375,2.3198
150,0.139065,0.876926,1.305,1.262,0.933,0,90598,90557,4.695,4.738,29.067,-0.088,38.501,42,21.705306524999997,21.703749575,1.5569
151,0.003568,1.026634,1.887,1.824,1.349,0,91388,91352,0.113,-0.824,31.651,0.872,30.94,37,21.965295525,21.9630443125,2.2512
152,0.541848,0.523849,1.681,1.626,1.202,0,92105,92044,16.319,27.374,13.798,-0.114,57.491,62,22.15615685,22.1541506375,2.0062
153,0.169678,0.729358,2.55,2.466,1.823,0,92534,92371,19.45,42.534,95.177,-0.173,157.16,164,22.24379875,22.2407554875,3.0433
154,0.330309,0.664474,1.963,1.898,1.403,0,92696,92605,19.037,29.102,38.597,-0.133,86.735,92,22.250396787499998,22.248054325,2.3425
155,0.041506,1.006612,2.34,2.263,1.673,0,93893,93847,1.66,-0.263,38.327,0.842,39.724,47,22.6385956,22.6358031,2.7925
156,0.225727,0.572046,2.008,1.941,1.435,0,94202,94096,12.992,43.059,44.565,0.864,100.615,107,22.706593424999998,22.704197587499998,2.3958
157,0.276215,0.518606,1.808,1.748,1.292,0,94832,94757,10.192,34.252,26.708,-0.122,71.152,76,22.870905699999998,22.868748749999998,2.157
158,0.406467,0.548507,2.34,2.263,1.673,0,94939,94859,16.66,33.737,24.327,-0.158,74.724,81,22.87484455,22.8720521375,2.7924
159,0.264206,0.529086,1.273,1.23,0.91,0,95508,95436,9.727,32.77,27.09,-0.086,69.587,73,23.03855445,23.037036025,1.5184
160,0.16145,0.749581,2.442,2.361,1.746,0,95662,95594,7.558,15.639,39.254,-0.165,62.451,69,23.07285455,23.0699404625,2.9141
161,0.114552,0.643043,1.09,1.054,0.779,0,95960,95904,3.91,18.946,30.221,0.926,53.076,57,23.145591987499998,23.144291024999998,1.301
162,0.304745,0.690791,2.056,1.988,1.47,0,96219,96153,12.944,19.012,29.53,-0.139,61.485,67,23.214153562499998,23.2116997875,2.4538
163,0.255867,0.686923,2.648,2.56,1.893,0,96309,96244,10.352,18.44,30.107,-0.179,58.899,66,23.222051999999998,23.21889255,3.1594
164,0.249094,0.530091,2.723,2.633,1.947,0,96656,96533,15.277,54.367,46.053,0.816,115.698,124,23.2778975875,23.2746484875,3.2491
165,0.28749,0.543672,1.554,1.502,1.111,0,97212,97142,10.446,30.498,25.889,-0.105,66.832,71,23.381291075,23.379436737499997,1.8543
166,0.162334,0.503844,2.052,1.984,1.467,0,97616,97550,4.948,30.016,25.533,0.861,60.498,67,23.499791275,23.497342987499998,2.4483
167,0.245459,0.762361,1.679,1.624,1.201,0,97860,97796,11.321,14.376,34.799,-0.114,60.496,65,23.554497962499997,23.552494024999998,2.0039
168,0.271957,0.703835,1.757,1.699,1.256,0,98309,98257,9.243,14.301,24.744,-0.119,48.288,53,23.6760871,23.67399055,2.0966
169,0.287798,0.718239,2.043,1.975,1.46,0,98906,98834,13.957,19.025,34.54,-0.138,67.522,73,23.849842475,23.847405199999997,2.4373
170,0.173944,0.725581,2.598,2.512,1.858,0,99221,99092,15.402,33.488,73.142,0.824,122.032,130,23.9136513375,23.9105509875,3.1004
171,0.489928,0.634373,2.521,2.437,1.802,0,99711,99649,17.479,20.563,18.198,-0.171,56.24,63,24.024143912499998,24.0211359875,3.0079
172,0.31007,0.417341,1.424,1.377,1.018,0,100542,100441,12.576,56.623,27.982,0.904,97.18,102,24.238294624999998,24.2365949875,1.6996
173,0.423279,0.373956,2.896,2.8,2.07,0,100771,100593,27.104,107.2,36.93,-0.196,171.234,179,24.25000245,24.2465472,3.4552
174,0.336545,0.576909,2.069,2.0,1.479,0,101489,101422,11.931,26.0,23.521,0.86,61.452,68,24.4714041125,24.46893575,2.4684
175,0.219616,0.657173,2.49,2.407,1.78,0,102336,102209,17.51,41.593,62.22,-0.169,121.322,128,24.640607024999998,24.637635874999997,2.9711
176,0.183197,0.697668,1.637,1.582,1.17,0,102415,102354,7.363,17.418,32.83,-0.111,57.611,62,24.645643099999997,24.6436901375,1.953
177,0.053049,1.005227,1.307,1.264,0.935,0,103135,103082,2.693,-0.264,48.065,-0.089,50.494,54,24.826852674999998,24.8252927375,1.5599
178,0.206297,0.810317,2.067,1.998,1.477,0,103482,103425,7.933,9.002,30.523,4.86,47.458,58,24.90275265,24.900286675,2.466
179,0.252935,0.834332,2.005,1.939,1.434,0,104567,104520,8.995,7.061,26.566,-0.136,42.622,48,25.2678446,25.2654517,2.3929
180,0.392563,0.613303,2.137,2.066,1.528,0,105428,105319,24.863,39.934,38.472,0.855,103.27,110,25.50379105,25.501241425,2.5496
181,0.32369,0.567566,1.963,1.898,1.403,0,105882,105785,17.037,40.102,35.597,-0.133,92.736,98,25.6215394625,25.619197075,2.3424
182,0.404474,0.685141,2.388,2.309,1.707,0,105975,105888,22.612,25.691,33.293,-0.162,81.596,88,25.6260001625,25.6231508875,2.8493
183,0.44724,0.545662,1.379,1.334,0.986,0,106073,105994,18.621,34.666,23.014,-0.093,76.301,80,25.6298926375,25.62824675,1.6459
184,0.248634,0.593642,1.839,1.778,1.314,0,106166,106100,9.161,25.222,27.686,-0.124,62.069,67,25.635095699999997,25.632901887499997,2.1938
185,0.092853,1.009369,3.093,2.99,2.211,0,106747,106633,9.907,-0.99,96.789,0.791,105.705,115,25.815588875,25.811898225,3.6906
186,0.33349,0.637812,1.544,1.492,1.104,0,107577,107520,11.456,19.508,22.896,-0.105,53.86,58,25.981947537499998,25.980105549999998,1.842
187,0.298085,0.689754,3.146,3.042,2.249,0,107855,107750,19.854,29.958,46.751,0.787,96.563,106,26.0232968375,26.0195428625,3.754
