,E,S,bp,max_rate,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms,max_rate_Dem,max_rate_Aem
15,0.025954,0.951517,0,106202.669,0.315,0.618,11.81,-0.02,12.743,15,0.26828884999999997,0.2678409375,0.4479,107320.834,
16,-0.116787,1.037037,0,191812.036,-2.779,-0.85,26.578,-0.045,22.949,28,0.2827878875,0.2817917375,0.9961,192930.201,
17,0.125554,0.976569,0,95340.184,2.548,0.487,17.745,-0.027,20.78,24,0.29009586249999997,0.289494525,0.6013,73676.53,
18,-0.088022,0.815376,0,67164.949,-1.355,3.485,16.744,-0.027,18.874,22,0.325344425,0.32474044999999996,0.604,68283.114,
19,0.070284,0.781281,0,45781.839,0.668,2.659,8.831,-0.018,12.158,14,0.3254964875,0.32509693749999996,0.3995,,
20,0.836599,0.536902,0,50096.451,9.365,9.656,1.829,-0.018,20.85,22,0.32674264999999997,0.326339125,0.4035,,43693.486
21,0.755594,0.533954,0,173753.001,17.7,20.446,5.725,-0.029,43.872,46,0.3273400625,0.3266912125,0.6488,,134102.625
22,0.944429,0.477765,0,100531.927,27.887,32.276,1.641,-0.038,61.804,64,0.328428,0.32757959999999997,0.8484,,100955.2
23,0.937699,0.512283,0,175205.316,24.925,25.307,1.656,-0.037,51.888,54,0.32919105,0.328378475,0.8126,,151299.077
24,0.95759,0.734605,0,75753.247,17.306,6.529,0.766,-0.025,24.602,26,0.3299440125,0.32939225,0.5518,,76176.521
25,-0.087096,0.897106,0,90201.681,-1.1,1.448,13.726,-0.029,14.075,17,0.5141303125,0.5134836125,0.6467,91188.522,
26,-0.050036,0.942595,0,459886.103,-3.166,3.853,66.431,0.94,67.118,78,0.5712318375,0.5698875125,1.3443,461004.268,
27,0.121778,0.778368,0,133650.788,1.904,4.451,13.728,-0.029,20.082,23,0.5895319375,0.58888825,0.6437,114767.511,
28,-0.023513,1.040681,0,170224.53,-0.361,-0.6,15.702,-0.032,14.742,18,0.7103808625,0.7096779875,0.7029,152540.398,
29,0.006046,1.030135,0,180225.105,0.168,-0.812,27.597,-0.043,26.953,32,0.7110429125,0.7100909875,0.9519,131862.795,
30,0.217638,1.037024,0,45736.392,1.904,-0.312,6.845,-0.016,8.437,10,0.733395175,0.7330290875,0.3661,,
31,0.975543,0.523847,0,91454.783,24.948,23.245,0.625,-0.04,48.818,51,0.7868802874999999,0.7859953875,0.8849,,91878.057
32,0.909496,0.583063,0,46983.848,8.511,6.691,0.847,-0.016,16.049,17,0.879647575,0.8792858375,0.3617,,
33,0.033137,1.0049,0,383768.616,1.624,-0.239,47.385,-0.065,48.77,57,0.8952388,0.8937867125,1.4521,356122.688,
34,0.942276,0.743183,0,74037.21,12.268,4.499,0.752,-0.026,17.519,19,0.9924319374999999,0.9918449874999999,0.587,,68788.989
35,-0.011731,1.023954,0,230174.709,-0.195,-0.389,16.807,-0.02,16.224,19,1.0454478624999999,1.0449924,0.4555,231292.874,
36,0.072737,0.968501,0,166614.105,0.998,0.446,12.725,-0.029,14.17,17,1.0464448375,1.04579595,0.6489,60809.027,
37,0.091942,0.905914,0,152083.141,2.094,2.366,20.685,-0.033,25.146,29,1.0470774125,1.0463341874999998,0.7432,131481.096,
38,0.181087,0.938295,0,59855.338,1.728,0.628,7.815,-0.02,10.171,12,1.0478278625,1.047391425,0.4364,,
39,0.826162,0.423771,0,89600.686,13.057,21.491,2.748,-0.027,37.296,39,1.07422855,1.073632025,0.5965,,73744.392
40,0.801477,0.470488,0,63631.677,10.998,15.444,2.724,-0.029,29.167,31,1.075287325,1.0746358624999999,0.6515,,51276.432
41,0.909748,0.548763,0,44687.975,8.502,7.684,0.843,-0.017,17.03,18,1.07534785,1.074977925,0.3699,,
42,1.018698,0.691108,0,47035.411,10.51,4.611,-0.193,-0.02,14.928,16,1.07549,1.0750342499999999,0.4558,,47458.685
43,0.933834,0.586575,0,54856.164,11.414,8.614,0.809,-0.02,20.837,22,1.0757392749999999,1.075287325,0.452,,52713.107
44,0.910528,0.582796,0,45486.264,8.475,6.663,0.833,-0.018,15.97,17,1.0759889249999999,1.0755938125,0.3951,,
45,0.909791,0.621784,0,102287.244,17.001,11.366,1.686,-0.033,30.053,32,1.0899769125,1.0892342874999998,0.7426,,98229.863
46,1.017342,0.77914,0,48148.002,9.585,2.671,-0.163,-0.017,12.092,13,1.0936840125,1.0932980125,0.386,,48571.276
47,1.017872,0.849884,0,44943.163,9.573,1.661,-0.168,-0.018,11.066,12,1.093977425,1.093580325,0.3971,,45366.437
48,1.01757,0.849598,0,46716.743,9.58,1.667,-0.165,-0.018,11.081,12,1.0939885875,1.0935978124999999,0.3908,,47140.016
49,0.940067,0.666728,0,90717.463,12.361,6.573,0.788,-0.023,19.722,21,1.094182375,1.093681675,0.5007,,79364.732
50,0.938845,0.785332,0,59306.631,12.413,3.614,0.809,-0.02,16.836,18,1.10318995,1.102737725,0.4522,,56915.93
51,1.01235,0.793802,0,57504.599,10.669,2.738,-0.13,-0.014,13.277,14,1.1033391125,1.1030316,0.3075,,57927.872
52,0.813979,0.523644,0,66255.172,12.106,13.53,2.767,-0.025,28.402,30,1.1198379375,1.1192865374999998,0.5514,,39758.12
53,0.881094,0.521521,0,313574.268,47.955,49.935,6.472,-0.056,104.362,108,1.1225466,1.12129855,1.248,,195140.651
54,0.929448,0.525479,0,319099.844,21.951,21.327,1.666,-0.035,44.945,47,1.1240840125,1.123295575,0.7884,,319523.117
55,0.820508,0.605027,0,147365.029,16.74,13.318,3.662,-0.036,33.72,36,1.124533925,1.123735125,0.7988,,105264.814
56,0.264232,0.891396,0,177129.695,3.524,1.625,9.814,-0.02,14.964,17,1.588879025,1.58843965,0.4394,66466.359,
57,1.016013,0.668416,0,65474.268,17.307,8.45,-0.273,-0.029,25.484,27,1.597381975,1.5967375499999998,0.6444,,65897.542
58,0.01374,0.968421,0,261724.707,0.468,1.11,33.558,-0.047,35.135,41,1.6008369,1.5997932874999998,1.0436,146264.785,
59,-0.051983,0.861334,0,80964.685,-0.535,1.657,10.83,-0.018,11.952,14,1.6012384625,1.6008369,0.4016,82082.85,
60,1.016271,0.521088,0,46481.372,9.609,8.69,-0.154,-0.016,18.145,19,1.6182906499999998,1.6179271874999999,0.3635,,46904.646
61,1.014854,0.437481,0,48658.577,11.57,14.659,-0.169,-0.018,26.059,27,1.6330391625,1.6326390874999999,0.4001,,49081.851
62,0.688924,0.773858,0,44442.18,6.27,2.66,2.831,-0.018,11.761,13,1.6369866124999999,1.6365876375,0.399,,
63,-0.077582,0.902792,0,69522.297,-1.137,1.578,15.791,-0.022,16.232,19,1.7512890625,1.7507943,0.4948,62297.228,
64,-0.102476,0.937832,0,79707.768,-2.109,1.364,22.684,1.967,21.94,28,1.7710351999999998,1.770289775,0.7454,80825.933,
65,0.034932,1.024299,0,82085.897,0.429,-0.291,11.855,-0.015,11.993,14,1.77447745,1.7741359125,0.3415,66285.086,
66,0.827813,0.653913,0,226866.841,17.89,11.438,3.721,-0.03,33.05,35,1.8340484625,1.83338995,0.6585,,188399.158
67,0.292697,0.939526,0,82184.359,2.819,0.62,6.811,-0.02,10.25,12,1.8367332625,1.8362877375,0.4455,,
68,0.950319,0.65317,0,229839.617,15.405,8.608,0.805,-0.021,24.818,26,1.8417459749999998,1.8412861125,0.4599,,180648.378
69,0.951151,0.636999,0,315918.879,82.568,49.469,4.241,-0.081,136.278,141,1.8769779,1.8751835874999998,1.7943,,271802.944
70,0.800135,0.54653,0,56361.393,7.439,7.714,1.858,-0.015,17.011,18,1.8787828125,1.878447775,0.335,,
71,-0.022517,0.953248,0,96542.853,-0.542,1.18,24.593,-0.043,25.231,30,1.8951969874999999,1.894235475,0.9615,97661.018,
72,0.171801,1.018868,0,382612.223,5.539,-0.597,26.704,-0.031,31.646,36,1.8969925875,1.8962928,0.6998,350261.658,
73,0.934133,0.468029,0,170825.919,49.261,59.939,3.473,-0.056,112.673,116,1.9568335499999998,1.9555895749999999,1.244,,171249.193
74,0.955657,0.590922,0,128487.005,17.412,12.613,0.808,-0.02,30.832,32,2.2153361874999997,2.2148823749999997,0.4538,,128910.279
75,-0.044524,1.028217,0,191928.936,-0.926,-0.571,21.717,-0.03,20.221,24,2.35169835,2.35102965,0.6687,159496.766,
76,-0.163772,1.037246,0,55261.615,-1.525,-0.334,10.834,-0.018,8.975,11,2.3530401624999997,2.352648375,0.3918,56379.78,
77,-0.1638,0.924014,0,48623.164,-1.386,0.696,9.849,-0.016,9.159,11,2.353184775,2.352828425,0.3563,49741.329,
78,0.045401,1.032086,0,202735.612,0.749,-0.513,15.746,-0.027,15.982,19,2.366193825,2.3655928375,0.601,203853.777,
79,-0.087315,1.028422,0,129070.806,-1.507,-0.477,18.763,-0.025,16.78,20,2.377191,2.3766320624999997,0.5589,119158.191,
80,0.339407,0.928009,0,45310.684,3.003,0.686,5.844,-0.017,9.534,11,2.380697625,2.38033,0.3676,,
81,0.92692,0.51523,0,201375.492,22.156,22.49,1.747,-0.027,46.392,48,2.5046326,2.504034425,0.5982,,201798.766
82,0.094051,1.036316,0,48780.939,0.815,-0.304,7.849,-0.016,8.361,10,2.56339725,2.5630414,0.3558,,
83,0.849874,0.490828,0,69309.884,10.374,12.662,1.832,-0.018,24.868,26,2.5677379625,2.5673421249999997,0.3958,,55155.465
84,0.902459,0.348328,0,158258.811,16.154,33.488,1.746,-0.027,51.388,53,2.568628675,2.568028525,0.6002,,107892.225
85,0.880582,0.695774,0,106438.99,13.301,6.604,1.804,-0.021,21.709,23,2.5850440875,2.584580425,0.4637,,103748.294
86,0.232934,1.03709,0,134570.854,3.265,-0.501,10.751,-0.026,13.515,16,2.8071307,2.8065432125,0.5875,51677.02,
87,-0.033666,1.037052,0,47975.002,-0.288,-0.306,8.848,-0.016,8.254,10,2.8074863999999997,2.8071279625,0.3584,,
88,0.104534,1.025521,0,94771.579,1.842,-0.439,15.782,-0.023,17.186,20,2.8078947999999997,2.80738075,0.514,71640.683,
89,0.089469,1.041107,0,44697.995,0.77,-0.34,7.832,-0.018,8.261,10,2.8569839125,2.8565859,0.398,,
90,0.364256,1.02805,0,62381.853,3.927,-0.294,6.854,-0.015,10.487,12,2.86562975,2.865285,0.3448,,
91,-0.014398,1.024283,0,166481.665,-0.365,-0.601,25.702,-0.032,24.737,29,2.8845895875,2.8838856125,0.704,124017.714,
92,-0.07098,0.957003,0,98131.51,-0.982,0.621,14.812,-0.02,14.452,17,2.8868844625,2.886440725,0.4437,83533.174,
93,0.051831,0.971708,0,120131.565,0.805,0.452,14.728,-0.029,15.986,19,3.5155838624999998,3.514941925,0.6419,105730.317,
94,0.90953,0.846969,0,46665.853,8.509,1.69,0.846,-0.016,11.046,12,3.7807937125,3.7804308874999997,0.3628,,
95,0.952681,0.84184,0,125847.096,30.576,6.03,1.519,-0.051,38.125,41,3.7820772125,3.7809401375,1.1371,,100938.923
96,1.015743,0.668386,0,49934.472,9.621,4.699,-0.149,-0.016,14.171,15,3.7821833375,3.7818310499999996,0.3523,,50357.746
97,1.012912,0.573228,0,83621.569,18.404,13.527,-0.235,-0.025,31.696,33,3.7834389625,3.7828847,0.5543,,84044.842
98,0.99145,0.60047,0,195139.569,47.397,31.808,0.409,-0.063,79.614,83,3.7847302999999997,3.7833334625,1.3968,,182052.985
99,1.015841,0.352541,0,56709.221,12.504,22.607,-0.195,-0.021,34.916,36,3.7850881,3.7846274125,0.4607,,57132.495
100,1.016245,0.415052,0,54549.709,10.571,14.659,-0.169,-0.018,25.061,26,3.7851849874999997,3.7847857874999997,0.3992,,54972.983
101,0.945646,0.558829,0,153384.729,27.774,23.186,1.596,-0.043,52.556,55,3.7884895624999997,3.7875359874999996,0.9536,,153808.003
102,-0.157104,0.984664,0,155861.414,-3.349,0.332,24.669,-0.035,21.651,26,3.9149774625,3.9141946374999996,0.7828,156979.579,
103,0.939142,0.646594,0,339246.634,41.99,24.438,2.721,-0.03,69.149,71,3.9648387374999996,3.9641796124999997,0.6591,,337685.435
104,-0.095397,1.023275,0,232205.822,-2.155,-0.514,24.745,-0.027,22.076,26,4.1108920499999995,4.1102898625,0.6022,233323.987,
105,0.122202,1.035955,0,88358.828,1.912,-0.543,13.731,-0.029,15.099,18,4.1152798,4.1146435375,0.6363,89476.993,
106,0.930404,0.739859,0,82724.526,21.875,8.267,1.636,-0.039,31.778,34,4.1729968875,4.1721376,0.8593,,77399.808
107,1.017686,0.849708,0,46020.987,9.577,1.665,-0.166,-0.018,11.075,12,4.173140275,4.172747075,0.3932,,46444.261
108,0.714079,0.533932,0,105196.387,11.85,14.486,4.745,-0.027,31.081,33,4.453634975,4.453032125,0.6028,,92778.548
109,0.686511,0.682317,0,144710.847,21.288,14.438,9.721,-0.03,45.448,48,4.4561970875,4.455538325,0.6588,26867.674,145134.12
110,0.281686,0.924862,0,65777.379,4.989,1.439,12.722,-0.03,19.149,22,4.551535425,4.55087775,0.6577,48868.162,
111,0.089356,0.763788,0,44422.365,0.768,2.66,7.831,-0.018,11.259,13,4.554128674999999,4.553729625,0.399,,
112,0.089844,1.021954,0,221067.257,2.147,-0.513,21.745,-0.027,23.379,27,4.873243175,4.8726416375,0.6015,162800.394,
113,0.897007,0.591889,0,276719.431,24.11,18.533,2.768,-0.025,45.411,47,5.2006288125,5.2000813875,0.5474,,277142.704
114,0.969812,0.473259,0,109531.106,22.107,25.371,0.688,-0.033,48.167,50,5.204834375,5.2040976,0.7368,,109954.379
115,0.004738,0.962733,0,61818.625,0.061,0.496,12.75,-0.027,13.307,16,5.411834262499999,5.4112434625,0.5908,49643.221,
116,0.111942,1.036325,0,58137.786,1.36,-0.426,10.789,-0.022,11.723,14,5.4120769,5.411577825,0.4991,48600.089,
117,0.732795,0.58103,0,166349.432,15.685,15.434,5.719,0.97,36.838,40,5.4406406375,5.4399775125,0.6631,,162648.467
118,0.86573,0.605483,0,169216.299,29.367,22.102,4.555,-0.047,56.023,59,5.441631,5.440578725,1.0523,,169639.572
119,0.204376,1.031616,0,54564.461,2.521,-0.378,9.813,-0.02,11.955,14,5.4422340375,5.4417910625,0.443,45353.137,
120,1.014397,0.609835,0,53951.495,10.617,6.696,-0.151,-0.016,17.163,18,5.46759655,5.46724055,0.356,,54374.768
121,0.799984,0.593085,0,87076.673,11.177,9.586,2.794,-0.022,23.557,25,5.46843405,5.4679485125,0.4855,,83059.133
122,0.03469,1.029354,0,193878.409,1.027,-0.844,28.581,-0.044,28.764,34,5.5847356,5.583746049999999,0.9895,194996.574,
123,-0.016818,0.98626,0,269186.142,-0.425,0.352,25.678,-0.034,25.606,30,5.58549525,5.5847356,0.7596,247254.745,
124,-0.040686,0.847971,0,61394.937,-0.385,1.697,9.85,0.984,11.161,14,5.6217370749999995,5.6213818,0.3553,50081.777,
125,0.01102,0.955604,0,103514.372,0.154,0.65,13.826,-0.018,14.63,17,5.6580407875,5.657630012499999,0.4108,79516.771,
126,0.239281,0.959168,0,63718.07,3.398,0.605,10.804,-0.021,14.807,17,5.7397912374999995,5.7393278125,0.4634,52473.66,
127,0.800372,0.774513,0,49765.279,7.42,2.699,1.851,-0.016,11.97,13,5.853298025,5.852945225,0.3528,,
128,0.234246,0.943671,0,91373.776,2.706,0.69,8.846,-0.016,12.242,14,5.903941575,5.9035777375,0.3638,,
129,1.014469,0.690289,0,55025.646,10.615,4.695,-0.151,0.984,15.159,17,6.252339425,6.251981724999999,0.3577,,55448.92
130,0.916538,0.655426,0,187360.568,38.296,21.966,3.487,0.946,63.75,68,6.7811937874999995,6.779982475,1.2113,,174416.668
131,0.508743,0.861177,0,58659.859,4.958,1.571,4.787,-0.023,11.315,13,6.782544625,6.782041662499999,0.503,,
132,0.800403,0.774577,0,49003.499,7.417,2.697,1.85,-0.016,11.964,13,6.860840662499999,6.8604855124999995,0.3551,,
133,0.956712,0.581363,0,60903.678,15.094,11.361,0.683,-0.034,27.138,29,6.861341125,6.860592062499999,0.7491,,61326.951
134,0.931184,0.616396,0,71136.281,11.522,7.701,0.852,-0.016,20.075,21,6.8643934374999995,6.8640426375,0.3508,,71559.555
135,0.916726,0.607732,0,80310.461,9.567,6.736,0.869,-0.014,17.172,18,6.878144562499999,6.877835162499999,0.3094,,80733.734
136,0.183831,1.037248,0,50402.397,1.763,-0.344,7.829,-0.018,9.248,11,6.90703485,6.9066311375,0.4037,,
137,0.184256,1.036729,0,45925.742,1.769,-0.34,7.831,-0.018,9.26,11,6.90842915,6.908030537499999,0.3986,,
138,0.187304,1.033028,0,48967.598,1.808,-0.309,7.847,-0.016,9.347,11,6.908496925,6.908135124999999,0.3618,,
139,0.45747,1.039105,0,46088.241,4.076,-0.335,4.834,-0.018,8.574,10,6.9087783875,6.908385425,0.393,,
140,0.022929,0.997813,0,113463.054,0.717,0.068,30.538,-0.049,31.323,37,6.909783825,6.9086921125,1.0917,91848.93,
141,-0.028188,1.032329,0,52608.659,-0.243,-0.27,8.866,-0.014,8.353,10,6.9105465875,6.9102301,0.3165,,
142,0.981047,0.639376,0,80268.609,29.822,17.146,0.576,-0.045,47.544,50,6.926286675,6.925285274999999,1.0014,,80691.882
143,0.695735,0.575847,0,155590.896,10.845,11.482,4.743,-0.027,27.07,29,7.1868918625,7.186284424999999,0.6074,,98245.288
144,0.726416,0.524603,0,114843.359,10.11,12.612,3.808,-0.02,26.53,28,7.187346262499999,7.1868918625,0.4544,,70962.024
145,-0.070882,1.043343,0,56874.041,-0.779,-0.457,11.773,-0.024,10.537,13,7.1972279375,7.196692662499999,0.5353,45454.863,
146,-0.057557,1.039119,0,63039.792,-0.588,-0.385,10.809,-0.02,9.836,12,7.1973895,7.19693855,0.451,64157.958,
147,-0.019376,0.971702,0,71185.834,-0.299,0.449,15.727,-0.029,15.877,19,7.197831249999999,7.197185825,0.6454,57027.355,
148,-0.038981,1.001653,0,163790.517,-1.556,-0.066,41.471,0.944,39.849,48,7.1987430125,7.197493825,1.2492,155674.287,
149,0.895478,0.533353,0,277812.555,22.854,22.33,2.668,-0.035,47.852,50,7.2154812249999996,7.214695925,0.7853,,176857.363
150,0.089564,0.92863,0,44929.662,0.77,0.661,7.832,-0.018,9.263,11,7.2630452624999995,7.2626481125,0.3972,,
151,0.081872,1.02864,0,247195.444,2.723,-0.926,30.541,-0.049,32.338,38,7.515333387499999,7.5142479374999995,1.0854,182329.439,
152,0.051769,1.017022,0,378280.52,0.92,-0.297,16.852,-0.016,17.475,20,7.53002815,7.5296795375,0.3486,224453.747,
153,0.057427,1.03112,0,51707.584,0.6,-0.315,9.844,-0.017,10.128,12,7.756747862499999,7.7563784625,0.3694,48588.826,
154,0.082521,1.025066,0,124442.813,1.598,-0.473,17.765,-0.025,18.889,22,7.759886862499999,7.75933195,0.5549,106653.855,
155,1.010451,0.558501,0,182737.283,22.411,17.533,-0.232,-0.025,39.712,41,7.778128025,7.7775804,0.5476,,183160.556
156,0.926351,0.708028,0,64059.217,10.475,4.663,0.833,-0.018,15.97,17,7.77998445,7.7795894,0.395,,53869.377
157,0.923192,0.553499,0,190997.671,21.199,18.524,1.764,-0.025,41.486,43,7.780936587499999,7.780378349999999,0.5582,,147857.626
158,0.919422,0.688584,0,44795.08,9.467,4.657,0.83,-0.018,14.953,16,7.7810970125,7.7806946125,0.4024,,43977.663
159,0.821864,0.737491,0,45989.196,8.275,3.584,1.793,-0.022,13.652,15,7.781330349999999,7.780842475,0.4879,,
160,0.705262,0.661378,0,57222.679,9.129,6.627,3.815,-0.02,19.572,21,7.7814777625,7.781041087499999,0.4367,,53229.661
161,0.095652,0.924533,0,53975.563,0.831,0.709,7.856,-0.015,9.396,11,7.9078862249999995,7.90754525,0.341,,
162,0.862924,0.665015,0,88905.141,11.264,6.575,1.789,-0.022,19.628,21,8.263545324999999,8.263047475,0.4978,,69196.052
163,0.835569,0.570213,0,139957.566,23.589,21.278,4.642,-0.038,49.509,52,8.264088037499999,8.2632422125,0.8458,,140380.84
164,1.010206,0.624566,0,95915.543,14.625,8.702,-0.148,-0.016,23.179,24,8.285878712499999,8.2855296625,0.3491,,96338.817
165,1.015897,0.624324,0,48876.081,9.618,5.697,-0.15,-0.016,15.164,16,8.286188075,8.285832525,0.3555,,49299.355
166,1.012031,0.495453,0,90890.682,17.472,17.581,-0.208,-0.022,34.846,36,8.2865854125,8.2860947,0.4907,,91313.955
167,0.029111,0.974703,0,102642.185,0.532,0.474,17.739,-0.028,18.745,22,8.4999442,8.499327975,0.6162,60861.798,
168,0.932608,0.58684,0,73443.916,11.464,8.654,0.828,-0.018,20.946,22,8.58859745,8.5881919875,0.4055,,66858.468
169,1.016228,0.778496,0,46745.871,9.61,2.691,-0.153,-0.016,12.147,13,8.5887430375,8.5883804875,0.3626,,47169.144
170,1.013464,0.726843,0,74305.919,12.575,4.663,-0.167,-0.018,17.072,18,8.5889807375,8.588586037499999,0.3947,,74729.192
171,0.936493,0.545141,0,122609.871,23.822,21.225,1.615,0.959,46.662,50,8.6445971,8.643688625,0.9085,,101265.453
172,1.01645,0.848543,0,45413.807,9.605,1.687,-0.155,-0.017,11.136,12,8.6471982375,8.6468309875,0.3672,,45837.081
173,0.821061,0.570833,0,58631.559,8.331,7.628,1.816,-0.02,17.774,19,8.74543415,8.7449984125,0.4357,,
174,0.972572,0.526297,0,165560.389,23.007,21.292,0.649,-0.037,44.948,47,8.747327412499999,8.7464977875,0.8296,,165983.663
175,-0.096489,0.975649,0,93161.136,-1.558,0.403,17.704,-0.031,16.549,20,8.988086825,8.987387125,0.6997,94279.301,
176,-0.034658,1.037911,0,45771.343,-0.296,-0.312,8.845,-0.016,8.237,10,8.9888938875,8.988527925,0.366,,
177,-0.039593,0.980326,0,77843.329,-0.712,0.361,18.683,-0.034,18.332,22,9.020234624999999,9.019485337499999,0.7493,69255.551,
178,0.037321,0.947594,0,51003.717,0.419,0.621,10.812,-0.02,11.852,14,9.020381675,9.01993765,0.444,44803.212,
179,0.077228,0.902022,0,65327.227,1.067,1.501,12.753,-0.026,15.321,18,9.0206809875,9.020096299999999,0.5847,48921.368,
180,0.184611,0.986645,0,191055.612,4.224,0.31,18.658,-0.036,23.192,27,9.0663479,9.0655389,0.809,75858.014,
181,0.242867,0.75324,0,326832.086,4.094,5.522,12.763,-0.025,22.379,25,9.06778915,9.067229337499999,0.5598,93639.043,
182,0.094609,1.035736,0,50474.166,0.82,-0.299,7.852,-0.016,8.373,10,9.2709378,9.270587124999999,0.3507,,
183,0.06377,1.025034,0,135945.135,1.345,-0.515,19.744,-0.027,20.574,24,9.27958825,9.2789846125,0.6036,122111.668,
184,1.016206,0.778484,0,46877.384,9.61,2.691,-0.153,-0.016,12.148,13,9.36974285,9.36938075,0.3621,,47300.658
185,1.013641,0.772166,0,55382.87,12.57,3.659,-0.169,-0.018,16.06,17,9.36988015,9.3694805,0.3996,,55806.143
186,0.851573,0.420998,0,59878.907,10.262,16.574,1.789,-0.022,28.625,30,9.4067299125,9.406230749999999,0.4992,,44034.932
187,0.946727,0.683333,0,57899.446,13.254,6.488,0.746,0.973,20.487,23,9.407178275,9.4065776875,0.6006,,55081.343
188,0.264634,0.911358,0,113092.271,4.24,1.558,11.781,-0.023,17.579,20,9.433296125,9.43277835,0.5178,59778.025,
189,-0.049634,1.02573,0,227602.851,-1.122,-0.567,23.719,-0.03,22.03,26,9.433945075,9.43328075,0.6643,197229.599,
190,0.05756,0.994207,0,187807.674,1.869,0.189,30.598,-0.043,32.656,38,9.4370453,9.436095025,0.9503,108941.046,
191,0.908986,0.665988,0,52430.563,8.528,4.706,0.854,-0.016,14.088,15,9.509540999999999,9.5091959,0.3451,,
192,1.010453,0.535389,0,215849.866,40.924,35.147,-0.423,-0.045,75.647,78,9.510944649999999,9.5099444375,1.0002,,216273.139
193,-0.02765,0.975437,0,153949.329,-0.45,0.409,16.707,-0.031,16.667,20,9.5350323875,9.534340199999999,0.6922,149494.74,
194,-0.086225,1.036601,0,99103.317,-1.25,-0.512,15.746,-0.027,13.984,17,9.5354851125,9.5348852375,0.5999,100221.482,
195,0.035985,1.036181,0,48376.664,0.403,-0.391,10.806,-0.021,10.818,13,9.53869525,9.5382365375,0.4587,49417.082,
196,-0.076209,0.960198,0,64697.435,-1.047,0.57,14.786,-0.023,14.309,17,9.5401347125,9.5396302,0.5045,55880.061,
197,0.338454,0.929078,0,49264.309,2.987,0.674,5.838,-0.017,9.499,11,9.559577449999999,9.5591949875,0.3825,,
198,0.067574,1.021418,0,137983.305,0.717,-0.222,9.89,-0.012,10.384,12,9.563646875,9.563386225,0.2606,66229.507,
199,0.030997,0.985706,0,458890.216,1.048,0.49,32.747,-0.027,34.285,39,9.5651818,9.5645841625,0.5976,460008.381,
200,-0.074268,1.020857,0,164175.806,-1.233,-0.339,17.832,-0.018,16.26,19,9.601485174999999,9.6010877125,0.3975,140359.833,
201,-0.065885,1.039147,0,75697.277,-0.729,-0.417,11.793,-0.022,10.647,13,9.602435674999999,9.601947175,0.4885,70357.527,
202,0.191786,1.027635,0,63459.577,1.868,-0.262,7.87,-0.014,9.476,11,10.295247625,10.294940725,0.3069,,
203,0.162698,0.961757,0,180121.916,3.085,0.754,15.878,-0.013,19.717,22,10.304083087499999,10.3037948375,0.2882,131074.569,
204,1.010627,0.548951,0,69998.915,15.584,12.67,-0.164,-0.017,28.089,29,10.3078839625,10.3074968125,0.3872,,70422.188
205,1.013989,0.494721,0,52797.159,10.627,10.704,-0.147,-0.016,21.185,22,10.3081269,10.307780525,0.3464,,53220.432
206,0.9097,0.621792,0,45109.192,8.503,5.686,0.844,-0.017,15.033,16,10.381445962499999,10.3810776,0.3684,,
