,E,S,bg_a,bg_aa,bg_d,bp,i_end,i_start,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms
59,0.032595,0.976487,11.259,8.714,4.334,0,41642,41564,1.741,1.286,51.666,-0.423,54.693,79,11.2245068625,11.2144036375,10.1032
60,0.141468,0.989591,7.195,5.568,2.769,0,42816,42760,5.805,0.432,35.231,-0.271,41.468,57,11.61065225,11.6041961875,6.4561
61,0.529348,0.603278,12.596,9.749,4.848,0,44799,44568,65.404,81.251,58.152,-0.474,204.806,232,12.13460695,12.1233039375,11.303
62,0.569328,0.80343,5.283,4.089,2.034,0,45301,45229,27.717,11.911,20.966,0.801,60.594,73,12.184439325,12.1796983125,4.741
63,0.044503,1.113037,6.628,5.13,2.551,0,46245,46204,1.372,-3.13,29.449,-0.249,27.69,42,12.512695362499999,12.506747512499999,5.9478
64,0.062635,1.022549,4.853,3.756,1.868,0,47576,47532,2.147,-0.756,32.132,0.817,33.523,45,12.941906312499999,12.937551637499999,4.3547
65,0.074361,0.730629,7.538,5.834,2.901,0,47774,47695,3.462,17.166,43.099,-0.283,63.727,80,12.967554349999999,12.960790574999999,6.7638
66,0.093459,1.015057,7.182,5.558,2.764,0,48580,48462,9.818,-1.558,95.236,-0.27,103.496,119,13.232088225,13.2256438,6.4444
67,0.099813,0.976669,14.995,11.606,5.772,0,48746,48611,10.005,2.394,90.228,0.436,102.627,136,13.253944525,13.240488662499999,13.4559
68,0.155679,1.070229,8.856,6.854,3.409,0,49066,48993,9.144,-3.854,49.591,-0.333,54.881,74,13.342743237499999,13.334796299999999,7.9469
69,0.335129,0.744803,5.468,4.232,2.105,0,50142,50089,10.532,10.768,20.895,-0.206,42.196,54,13.6487936875,13.643887399999999,4.9063
70,0.332935,0.715676,9.358,7.242,3.602,0,51312,51160,31.642,37.758,63.398,-0.352,132.798,153,14.00169405,13.993297024999999,8.397
71,0.16638,1.003872,6.738,5.215,2.594,0,52424,52353,9.262,-0.215,46.406,1.747,55.454,72,14.313537225,14.3074911375,6.0461
72,0.152887,0.94465,4.184,3.238,1.61,0,54250,54173,9.816,3.762,54.39,0.843,67.968,78,14.9120458875,14.908291675,3.7542
73,-0.112288,0.882311,8.029,6.214,3.09,0,58158,58101,-4.029,4.786,39.91,-0.302,40.667,58,16.13225435,16.1250497375,7.2046
74,0.147417,0.952424,6.743,5.219,2.595,0,58315,58263,5.257,1.781,30.405,0.746,37.443,53,16.1690905,16.163039925,6.0506
75,0.209743,0.857327,11.084,8.579,4.267,0,58460,58341,16.916,13.421,63.733,1.583,94.07,120,16.18959395,16.1796475375,9.9464
76,0.545658,0.769482,4.795,3.711,1.846,0,58540,58472,24.205,13.289,20.154,0.82,57.648,69,16.194793725,16.19049105,4.3027
77,0.707877,0.526909,5.681,4.397,2.187,0,58928,58814,38.319,48.603,15.813,-0.214,102.735,115,16.2963971875,16.2912992375,5.0979
78,0.090701,0.899647,8.747,6.77,3.367,0,59258,59188,4.253,5.23,42.633,-0.329,52.115,71,16.39494045,16.3870911,7.8494
79,0.102518,1.003949,14.77,11.431,5.685,0,60398,60256,11.23,-0.431,98.315,1.445,109.114,143,16.7418036,16.7285503375,13.2533
80,0.929887,0.475567,4.358,3.373,1.678,0,62774,62484,123.642,146.627,9.322,1.836,279.591,291,17.2106480375,17.206737337499998,3.9107
81,0.044359,1.00106,13.133,10.164,5.055,0,65961,65779,6.867,-0.164,147.945,-0.494,154.648,183,18.029290975,18.017506625,11.7844
82,0.085166,0.96653,11.038,8.543,4.249,0,66499,66342,10.962,4.457,117.751,0.585,133.17,158,18.143904674999998,18.13399995,9.9047
83,0.474263,0.700509,9.963,7.711,3.835,0,67936,67801,38.037,34.289,42.165,-0.375,114.49,136,18.4411418875,18.43220145,8.9404
84,0.143599,1.023762,1.9,1.471,0.731,0,69668,69603,9.1,-1.471,54.269,-0.071,61.897,66,18.886153937499998,18.88444865,1.7053
85,0.183737,0.908887,5.963,4.615,2.295,0,70329,70269,8.037,4.385,35.705,-0.224,48.127,61,19.1053061125,19.0999553375,5.3508
86,0.148651,0.895037,9.682,7.494,3.727,0,72232,72109,13.318,10.506,76.273,2.636,100.097,124,19.658537024999998,19.649848875,8.6882
87,0.068806,0.811901,9.695,7.503,3.732,0,72380,72283,4.305,14.497,58.268,-0.365,77.071,98,19.682154649999998,19.673455462499998,8.6992
88,0.157311,0.897192,5.688,4.402,2.19,0,72433,72376,6.312,4.598,33.81,0.786,44.72,58,19.6867431875,19.681638875,5.1043
89,0.120083,0.986922,10.403,8.051,4.004,0,72527,72431,8.597,0.949,62.996,1.609,72.542,97,19.695791525,19.686456675,9.3349
90,0.230004,0.675776,10.022,7.757,3.858,0,75674,75557,14.978,31.243,50.142,-0.377,96.364,118,20.5494861,20.5404930125,8.9931
91,0.166849,0.983354,5.625,4.353,2.165,0,75896,75846,6.375,0.647,31.835,-0.212,38.857,51,20.602641012499998,20.5975938375,5.0472
92,0.134197,1.060357,8.295,6.42,3.193,0,75983,75925,5.705,-2.42,36.807,0.688,40.092,59,20.621346624999997,20.6139033,7.4433
93,0.594071,0.706909,9.044,7.0,3.481,0,76455,76358,32.956,23.0,22.519,-0.34,78.475,98,20.7454550625,20.737339487499998,8.1156
94,0.806832,0.640451,9.704,7.51,3.735,0,76800,76492,147.296,102.49,35.265,2.635,285.051,309,20.7658992625,20.7571917875,8.7075
95,0.323509,0.736939,8.475,6.559,3.262,0,77413,77318,18.525,20.441,38.738,-0.319,77.704,96,20.9032470875,20.8956423375,7.6047
96,0.065678,0.955842,7.926,6.135,3.051,0,77523,77442,4.074,2.865,57.949,-0.298,64.888,82,20.9199052875,20.9127926125,7.1127
97,0.014173,0.926323,5.513,4.267,2.122,0,78333,78285,0.487,2.733,33.878,-0.207,37.098,49,21.096286199999998,21.0913392875,4.9469
98,0.318412,0.750526,8.748,6.77,3.367,0,80699,80588,22.252,23.23,47.633,-0.329,93.115,112,21.7436459,21.735796349999998,7.8496
99,0.037958,1.036356,11.197,8.666,4.31,0,80777,80707,1.803,-1.666,45.69,0.579,45.827,71,21.7586439,21.74859625,10.0477
100,0.344996,0.640184,8.302,6.425,3.195,0,82906,82818,15.698,25.575,29.805,-0.312,71.078,89,22.426941924999998,22.4194925375,7.4494
101,0.841829,0.659949,3.349,2.592,1.289,0,83093,82965,67.651,41.408,12.711,-0.126,121.77,129,22.443849375,22.440844175,3.0052
102,0.801561,0.634858,5.165,3.997,1.988,0,83539,83370,80.835,58.003,20.012,-0.194,158.85,170,22.5142366125,22.5096021375,4.6345
103,0.836593,0.660637,3.294,2.549,1.268,0,84533,84446,44.706,27.451,8.732,-0.124,80.889,88,22.758354162499998,22.755398624999998,2.9555
104,0.098544,0.987391,15.895,12.302,6.118,0,85017,84848,13.105,1.698,119.882,0.402,134.685,170,22.85664885,22.8423859,14.263
105,-0.052921,0.973133,6.242,4.831,2.402,0,86923,86867,-2.242,1.169,44.598,-0.235,43.525,57,23.485238924999997,23.479638237499998,5.6007
106,0.074695,1.026368,9.982,7.726,3.842,0,87408,87321,5.018,-1.726,62.158,0.625,65.45,88,23.651806725,23.642849275,8.9574
107,-0.086735,0.997108,10.198,7.893,3.926,0,87986,87927,-3.198,0.107,40.074,0.616,36.983,60,23.815000575,23.8058492125,9.1514
108,0.128087,1.00601,5.557,4.301,2.139,0,88311,88250,6.443,-0.301,43.861,-0.209,50.004,62,23.914741324999998,23.9097552125,4.9861
109,0.051159,1.034837,11.304,8.748,4.351,0,88601,88467,5.696,-3.748,105.649,2.575,107.597,135,23.976437425,23.966294325,10.1431
110,0.139706,0.951878,4.23,3.274,1.628,0,88665,88620,4.77,1.726,29.372,0.841,35.868,46,23.9882450375,23.984449124999998,3.7959
111,0.825225,0.51892,2.573,1.991,0.99,0,89612,89464,61.427,69.009,13.01,-0.097,143.446,149,24.255750374999998,24.25344175,2.3086
112,0.227801,1.003383,9.194,7.116,3.539,0,89737,89684,7.806,-0.116,26.461,-0.346,34.152,54,24.277192975,24.268943049999997,8.2499
113,0.195862,0.969469,8.065,6.242,3.104,0,90005,89929,10.935,1.758,44.896,1.697,57.589,77,24.333786512499998,24.326549699999998,7.2368
114,0.157349,1.068471,5.141,3.979,1.979,0,90552,90513,4.859,-1.979,26.021,-0.193,28.901,40,24.468450224999998,24.463837012499997,4.6132
115,0.182754,0.993843,3.458,2.677,1.331,0,91254,91195,9.542,0.323,42.669,-0.13,52.534,60,24.69889425,24.695791,3.1032
116,0.665124,0.449435,5.068,3.922,1.951,0,91443,91353,23.932,44.078,12.049,-0.191,80.059,91,24.7349872125,24.730439524999998,4.5477
117,0.032998,0.885912,7.391,5.72,2.845,0,91847,91777,1.609,6.28,47.155,-0.278,55.044,71,24.854487324999997,24.847855275,6.632
118,0.024022,1.007169,5.675,4.392,2.185,0,92518,92452,1.325,-0.392,53.815,-0.213,54.747,67,25.040245562499997,25.035152812499998,5.0928
119,0.136409,1.03644,2.968,2.297,1.142,0,94403,94362,5.032,-1.297,31.858,-0.112,35.593,42,25.653854074999998,25.6511908875,2.6632
120,0.062303,1.039181,6.85,5.301,2.637,0,94584,94537,2.15,-1.301,32.363,-0.258,33.212,48,25.7013482875,25.6952018625,6.1464
121,0.074164,0.938509,6.556,5.074,2.524,0,96015,95938,4.444,3.926,55.476,-0.247,63.846,78,26.098086737499997,26.092203787499997,5.8829
122,0.027769,1.115591,4.969,3.846,1.913,0,96222,96178,1.031,-3.846,36.087,0.813,33.272,45,26.146895699999998,26.1424366125,4.4591
123,0.217887,0.981088,10.032,7.764,3.861,0,96391,96303,13.968,1.236,50.139,1.623,65.342,89,26.1593990875,26.1503970375,9.002
124,-0.015976,0.868457,7.739,5.99,2.979,0,97692,97621,-0.739,7.01,47.021,1.709,53.292,72,26.526748025,26.5198032375,6.9448
125,0.767087,0.788565,5.236,4.052,2.015,0,101379,101298,42.764,14.948,12.985,-0.197,70.697,82,27.6183042125,27.61360595,4.6983
126,0.019763,1.095184,3.401,2.632,1.309,0,103159,103124,0.599,-2.632,29.691,0.872,27.657,36,28.1224554625,28.1194032875,3.0522
127,0.02222,0.940362,7.131,5.519,2.745,0,103536,103479,0.869,2.481,38.255,0.732,41.606,58,28.2528362125,28.2464376875,6.3985
128,0.067835,0.980094,7.18,5.557,2.764,0,103610,103522,4.82,1.443,66.236,0.73,72.5,89,28.256145937499998,28.2497032375,6.4427
129,0.25246,1.049655,7.864,6.087,3.027,0,103669,103610,11.136,-2.087,32.973,0.704,42.022,60,28.2632028625,28.256145937499998,7.0569
130,0.461586,0.675189,7.031,5.442,2.707,0,103760,103701,13.969,14.558,16.293,-0.264,44.82,60,28.2773070625,28.2709975,6.3096
131,0.15574,1.022513,2.174,1.682,0.837,0,104395,104360,4.826,-0.682,26.163,0.918,30.307,36,28.4354007625,28.43345025,1.9505
132,0.125851,0.875627,8.259,6.392,3.179,0,104576,104494,6.741,7.608,46.821,3.689,61.17,83,28.4668041125,28.459392875,7.4112
133,0.04159,0.972546,8.982,6.952,3.457,0,104720,104623,3.018,2.048,69.543,3.662,74.609,98,28.485850987499997,28.4777910125,8.06
134,0.291522,0.938347,7.084,5.483,2.727,0,105459,105339,28.916,6.517,70.273,-0.266,105.706,121,28.682547462499997,28.6761905125,6.357
135,0.099091,1.077295,9.921,7.678,3.819,0,105756,105688,5.079,-3.678,46.181,-0.373,47.583,69,28.7788988625,28.7699969,8.902
136,-0.009781,0.980722,5.406,4.184,2.081,0,106139,106086,-0.406,0.816,41.919,-0.203,42.329,54,28.9060919,28.9012408875,4.851
137,0.029543,1.069279,6.924,5.359,2.665,0,106201,106151,1.076,-2.359,35.335,1.74,34.051,51,28.917200474999998,28.910987087499997,6.2134
138,0.10886,0.99488,13.716,10.616,5.28,0,106571,106268,29.284,1.384,239.72,3.484,270.389,304,28.959493875,28.947185887499998,12.308
139,0.106243,1.004407,8.069,6.245,3.106,0,108019,107946,5.931,-0.245,49.894,0.697,55.58,74,29.398586625,29.391346125,7.2405
140,-0.026641,1.017053,5.901,4.567,2.271,0,109214,109169,-0.901,-0.567,34.729,-0.222,33.26,46,29.8020459625,29.7967506625,5.2953
141,0.111011,0.955888,3.294,2.55,1.268,0,111073,110966,10.706,4.45,85.732,-0.124,100.888,108,30.307997949999997,30.305041825,2.9561
142,-0.011821,0.939631,10.525,8.146,4.051,0,111339,111268,-0.525,2.854,44.949,1.604,47.278,72,30.3824929375,30.373048425,9.4445
143,0.093106,1.018811,5.95,4.605,2.29,0,111643,111599,3.05,-0.605,29.71,-0.224,32.155,45,30.468586499999997,30.463247525,5.339
144,-0.143662,1.04997,7.539,5.835,2.902,0,112167,112115,-5.539,-1.835,44.098,-0.284,36.723,53,30.5989532875,30.5921879625,6.7653
145,0.008262,0.951721,7.29,5.642,2.806,0,113532,113427,0.71,4.358,85.194,-0.274,90.261,106,30.9413456,30.934803825,6.5418
146,0.244098,0.858762,5.662,4.382,2.179,0,113920,113869,8.338,5.618,25.821,-0.213,39.777,52,31.064936637499997,31.059856037499998,5.0806
147,0.223523,1.025557,7.787,6.027,2.998,0,113991,113935,9.213,-1.027,32.002,-0.293,40.188,57,31.0753426625,31.0683547125,6.988
148,0.142214,0.913061,6.083,4.708,2.341,0,114553,114502,4.917,3.292,29.659,0.771,37.868,52,31.2461472125,31.2406889,5.4583
149,0.083404,0.98311,5.177,4.006,1.993,0,114630,114560,4.823,0.994,53.007,0.805,58.824,71,31.254490462499998,31.249845287499998,4.6452
150,-0.007617,0.982801,8.263,6.395,3.181,0,115108,115056,-0.263,0.605,34.819,-0.311,35.161,53,31.3969559375,31.3895411,7.4148
151,0.0881,1.078436,8.585,6.645,3.305,0,115176,115111,4.415,-3.645,45.695,0.677,46.466,66,31.4059950375,31.3982911875,7.7038
152,0.022626,0.980362,3.83,2.964,1.474,0,118742,118682,1.17,1.036,50.526,-0.144,52.731,61,32.533338825,32.529901725,3.4371
153,0.075407,1.023395,6.81,5.27,2.621,0,119798,119730,4.19,-1.27,51.379,-0.256,54.299,69,32.8641053,32.8579947625,6.1105
154,-0.061694,0.995389,6.243,4.832,2.403,0,120362,120313,-2.243,0.168,38.597,-0.235,36.523,50,33.00004785,32.994445975,5.6019
155,0.11438,1.032032,16.48,12.754,6.343,0,121810,121626,17.52,-4.754,135.657,0.38,148.423,185,33.399943725,33.385156125,14.7876
156,0.878537,0.606226,3.248,2.514,1.25,0,122675,122523,77.752,57.486,10.75,-0.122,145.987,153,33.6135552875,33.610640374999996,2.9149
157,0.129838,0.889568,7.366,5.701,2.835,0,122767,122685,7.634,7.299,51.165,0.723,66.099,83,33.6225556875,33.615946275,6.6094
158,0.277297,0.491058,5.171,4.002,1.991,0,123102,123027,8.829,32.998,23.009,-0.194,64.836,76,33.722941112499996,33.718300675,4.6404
159,0.060149,0.882235,8.588,6.646,3.305,0,125065,125001,2.412,5.354,37.695,0.677,45.461,65,34.334446737499995,34.3267408375,7.7059
160,0.101529,1.034238,6.284,4.864,2.419,0,126555,126488,5.716,-1.864,50.581,-0.236,54.433,68,34.755938199999996,34.75029915,5.639
161,-0.029652,1.015749,1.9,1.471,0.732,0,127612,127579,-0.9,-0.471,31.268,-0.071,29.897,34,35.086349375,35.0846440375,1.7053
162,0.083874,0.938031,6.482,5.017,2.495,0,128449,128404,2.518,1.983,27.505,-0.244,32.007,46,35.2710055875,35.26518925,5.8163
163,0.104018,1.055706,7.093,5.489,2.73,0,128583,128524,4.907,-2.489,42.27,-0.267,44.688,60,35.30955485,35.3031903625,6.3645
164,0.720801,0.712949,3.176,2.458,1.223,0,128914,128854,27.824,15.542,10.777,-0.119,54.143,61,35.363204075,35.36035405,2.85
165,0.746913,0.519812,3.408,2.637,1.312,0,129051,128971,28.592,35.363,9.688,-0.128,73.643,81,35.37150185,35.3684440375,3.0578
166,0.45513,0.719755,11.132,8.615,4.285,0,129313,129153,44.868,38.385,53.715,-0.419,136.969,161,35.399988674999996,35.3900000375,9.9886
167,-0.045651,0.957615,10.74,8.313,4.134,0,129965,129901,-1.74,1.687,39.866,1.596,39.813,65,35.623444575,35.613806849999996,9.6377
168,0.207934,1.061046,6.117,4.734,2.355,0,130916,130859,9.883,-2.734,37.645,-0.23,44.794,58,35.85808675,35.8525975,5.4892
169,0.127943,0.919257,5.128,3.968,1.974,0,132096,132035,5.872,4.032,40.026,0.807,49.93,62,36.117687575,36.1130864375,4.6011
170,0.063624,1.017864,5.912,4.576,2.276,0,134514,134469,2.088,-0.576,30.724,0.778,32.236,46,36.8159973375,36.810691975,5.3054
171,0.095387,0.815032,5.864,4.538,2.257,0,135216,135164,3.136,7.462,29.743,-0.221,40.341,53,36.9652476125,36.959985912499995,5.2617
172,0.171134,0.642996,6.026,4.664,2.32,0,135524,135384,13.974,45.336,67.68,0.773,126.99,141,37.0171977,37.011790225,5.4075
173,0.122682,0.949967,7.429,5.75,2.86,0,136415,136335,7.571,3.25,54.14,-0.279,64.961,81,37.210556325,37.203889925,6.6664
174,0.582461,0.672774,6.242,4.831,2.403,0,137067,136999,21.758,18.169,15.597,-0.235,55.525,69,37.3162908,37.310689912499996,5.6009
175,0.111303,0.95608,8.919,6.903,3.433,0,137373,137307,5.081,2.097,40.567,-0.335,47.745,67,37.355049324999996,37.3470457875,8.0035
176,0.113236,0.991337,9.709,7.515,3.737,0,137652,137574,6.291,0.485,49.263,1.635,56.039,79,37.432249399999996,37.4235368875,8.7125
177,0.134808,0.615814,10.198,7.892,3.925,0,138315,138199,7.802,36.108,50.075,0.616,93.985,117,37.587047375,37.577896662499995,9.1507
178,0.031029,1.025429,7.751,5.999,2.983,0,140909,140854,1.249,-0.999,39.017,-0.291,39.268,56,38.422404737499996,38.4154499125,6.9548
179,0.076542,1.072855,7.681,5.945,2.957,0,142482,142425,3.319,-2.945,40.043,0.711,40.418,58,38.8449913375,38.838099,6.8923
180,0.132868,1.02459,6.65,5.147,2.56,0,142704,142644,6.35,-1.147,41.44,-0.25,46.643,61,38.90810485,38.902137374999995,5.9675
181,0.056867,1.062464,6.806,5.268,2.62,0,143261,143211,2.194,-2.268,36.38,-0.256,36.306,51,39.0924012625,39.0862936375,6.1076
182,-0.005703,1.044829,7.358,5.695,2.832,0,145132,145056,-0.358,-2.695,63.168,0.723,60.115,77,39.666643125,39.660040375,6.6028
183,-0.05485,1.038006,9.349,7.235,3.598,0,145208,145130,-3.349,-2.235,64.402,-0.352,58.817,79,39.6730860375,39.664697149999995,8.3889
184,0.057472,0.956714,6.406,4.958,2.466,0,148734,148674,2.594,2.042,42.534,-0.241,47.169,61,40.600191224999996,40.5944425625,5.7487
185,-0.025061,0.869459,6.792,5.256,2.614,0,150037,149987,-0.792,4.744,32.386,-0.255,36.337,51,41.075795137499995,41.069700675,6.0945
186,0.538238,0.797073,5.476,4.238,2.108,0,150309,150255,18.524,8.762,15.892,-0.206,43.179,55,41.1565505125,41.151637099999995,4.9134
