,E,S,bg_a,bg_aa,bg_d,bp,i_end,i_start,na,naa,nd,nda,nt,size_raw,t_end,t_start,width_ms
30,0.246571,0.485107,1.994,1.928,1.426,0,15975,15887,10.006,43.072,30.574,-0.135,83.653,89,3.6420236249999998,3.639644325,2.3793
31,0.259888,0.578269,1.559,1.508,1.115,0,16040,15974,9.441,26.492,26.885,-0.106,62.818,67,3.643800175,3.641939575,1.8606
32,0.244659,0.600607,2.753,2.662,1.968,0,16950,16765,26.247,71.338,81.032,-0.186,178.616,186,3.855087975,3.851802625,3.2854
33,0.179677,0.460585,2.101,2.031,1.502,0,17177,17088,6.899,44.969,31.498,0.858,83.366,90,3.8744047249999998,3.87189785,2.5069
34,0.372323,0.411673,1.65,1.595,1.179,0,17742,17658,12.35,47.405,20.821,-0.112,80.576,85,3.9798412749999996,3.97787285,1.9684
35,0.214078,0.474251,2.043,1.976,1.461,0,18943,18870,6.957,36.024,25.539,-0.138,68.52,74,4.31146165,4.309023475,2.4382
36,0.084859,0.774605,1.858,1.796,1.328,0,19103,19035,4.142,14.204,44.672,0.874,63.018,69,4.329706775,4.3274902,2.2166
37,0.34402,0.346319,2.709,2.62,1.937,0,19881,19737,16.291,89.38,31.063,0.817,136.734,145,4.4571995,4.45396655,3.233
38,0.299627,0.348359,1.88,1.817,1.344,0,20001,19900,10.12,63.183,23.656,-0.127,96.959,102,4.4649706125,4.462727849999999,2.2428
39,0.38444,0.473509,2.277,2.201,1.628,0,20583,20508,12.723,36.799,20.372,-0.154,69.895,76,4.5676874125,4.5649708874999995,2.7165
40,0.407609,0.500057,3.972,3.84,2.84,0,20838,20577,51.028,125.16,74.16,0.731,250.348,262,4.5719157374999995,4.5671759624999995,4.7398
41,0.307134,0.340705,3.171,3.065,2.267,0,21030,20832,19.829,124.935,44.733,0.785,189.497,199,4.5753199124999995,4.571536675,3.7832
42,0.255532,0.508769,2.654,2.566,1.897,0,21232,21054,22.346,84.434,65.103,-0.18,171.882,179,4.5836025875,4.5804356625,3.1669
43,0.373239,0.607735,1.233,1.192,0.881,0,21732,21669,13.767,23.808,23.119,-0.083,60.694,64,4.6780956875,4.676624825,1.4709
44,0.229223,0.656882,2.125,2.054,1.519,0,22487,22429,7.875,17.946,26.481,0.856,52.302,59,4.937903325,4.9353680375,2.5353
45,0.251859,0.60452,1.929,1.865,1.379,0,25282,25146,20.071,52.135,59.621,-0.131,131.828,137,5.6944235375,5.692122175,2.3014
46,0.314861,0.428553,3.291,3.182,2.353,0,25535,25307,29.709,125.818,64.647,-0.223,220.175,229,5.7037313874999995,5.6998047,3.9267
47,0.358298,0.41141,2.274,2.198,1.625,0,26874,26769,14.726,58.802,26.375,-0.154,99.903,106,6.059585875,6.0568729375,2.7129
48,0.2442,0.765375,2.139,2.068,1.529,0,27422,27309,19.861,24.932,61.471,1.855,106.265,114,6.1760468625,6.173495125,2.5517
49,0.217446,0.646558,1.383,1.337,0.989,0,27681,27617,8.617,21.663,31.011,-0.094,61.291,65,6.24144835,6.239798137499999,1.6502
50,0.590338,0.284076,1.874,1.812,1.34,0,28022,27891,21.126,90.188,14.66,0.873,125.974,132,6.298914275,6.2966781625,2.2361
51,0.565334,0.346994,4.02,3.887,2.874,0,28228,28043,33.98,113.113,26.126,1.728,173.22,186,6.310227074999999,6.3054304624999995,4.7966
52,0.205531,0.616425,1.563,1.511,1.117,0,32070,32015,6.437,19.489,24.883,0.894,50.809,56,7.395736224999999,7.3938714999999995,1.8647
53,0.20756,0.700722,1.552,1.5,1.109,0,32250,32175,10.448,21.5,39.891,-0.105,71.839,76,7.405414512499999,7.403563075,1.8514
54,0.391512,0.557226,2.856,2.761,2.042,0,32583,32427,32.144,65.239,49.958,1.807,147.341,157,7.479013087499999,7.4756052375,3.4078
55,0.414857,0.533824,1.889,1.826,1.351,0,34106,33975,28.111,59.174,39.649,-0.128,126.934,132,7.9049538749999995,7.902699774999999,2.2541
56,0.3127,0.397074,1.061,1.026,0.758,0,35004,34906,11.939,57.974,26.242,-0.072,96.155,99,8.191193575,8.189927662499999,1.2659
57,0.292983,0.709785,1.742,1.684,1.245,0,36140,36087,10.258,14.316,24.755,-0.118,49.329,54,8.4372462375,8.4351679375,2.0783
58,0.258124,0.379453,3.235,3.128,2.313,0,36458,36320,12.765,80.872,36.687,-0.219,130.324,139,8.4822519375,8.478391499999999,3.8604
59,0.282167,0.419369,2.62,2.533,1.873,0,36687,36550,15.38,75.467,39.127,0.823,129.974,138,8.501379625,8.498253524999999,3.1261
60,0.340608,0.606155,1.617,1.564,1.156,0,36769,36695,14.383,27.436,27.844,0.89,69.663,75,8.50437775,8.5024478625,1.9299
61,0.198982,0.684528,2.811,2.718,2.01,0,37015,36941,9.189,21.282,36.99,-0.19,67.461,75,8.5407459875,8.537391625,3.3544
62,0.02017,0.902785,1.299,1.256,0.928,0,37501,37460,0.701,3.744,34.072,-0.088,38.517,42,8.6730930625,8.6715435,1.5496
63,0.385867,0.62391,1.88,1.818,1.344,0,37720,37649,16.12,25.182,25.656,-0.127,66.958,72,8.6901179125,8.6878745625,2.2434
64,0.160421,0.930378,1.468,1.42,1.05,0,38191,38151,5.532,2.58,28.95,-0.099,37.062,41,8.79190395,8.790151875,1.7521
65,0.12923,0.722887,1.399,1.353,1.0,0,38351,38298,4.601,13.647,31.0,0.905,49.247,54,8.8051749125,8.8035051625,1.6698
66,0.076334,0.662185,1.353,1.308,0.967,0,38434,38379,2.647,17.692,32.033,-0.092,52.372,56,8.8115430625,8.8099289875,1.6141
67,0.201055,0.731599,1.454,1.406,1.039,0,39153,39092,8.546,15.594,33.961,-0.098,58.101,62,8.9907708125,8.9890361625,1.7346
68,0.289941,0.530277,1.459,1.411,1.043,0,39285,39168,17.541,53.589,42.957,-0.099,114.087,118,8.9958458,8.994104575,1.7412
69,0.351748,0.643,1.699,1.643,1.215,0,40429,40318,24.301,38.357,44.785,-0.115,107.444,112,9.271489725,9.269462512499999,2.0272
70,0.120408,1.042353,1.294,1.251,0.925,0,41110,41078,3.706,-1.251,27.075,-0.088,29.531,33,9.469491249999999,9.46794765,1.5436
71,0.240599,0.582533,1.395,1.349,0.998,0,42470,42413,7.605,22.651,24.002,-0.094,54.258,58,9.7898947625,9.7882297625,1.665
72,0.041224,0.917372,1.276,1.234,0.912,0,43295,43247,1.724,3.766,40.088,-0.086,45.577,49,10.034641299999999,10.033118287499999,1.523
73,0.332881,0.994,1.63,1.576,1.166,0,43973,43899,23.37,0.424,46.834,-0.11,70.628,75,10.254338275,10.2523929125,1.9454
74,0.245792,0.628922,2.939,2.842,2.101,0,44301,44132,25.061,60.158,76.899,-0.199,162.118,170,10.310928537499999,10.307421625,3.5069
75,0.27713,0.63965,2.523,2.439,1.803,0,44406,44295,18.477,37.561,48.197,0.829,104.235,112,10.3135003875,10.3104903625,3.01
76,0.295325,0.950573,1.345,1.3,0.961,0,44648,44611,9.655,1.7,23.039,-0.091,34.394,38,10.349497975,10.34789355,1.6044
77,0.093126,0.913682,1.517,1.467,1.085,0,45162,45118,3.483,3.533,33.915,-0.103,40.931,45,10.4779375,10.4761270625,1.8104
78,0.347985,0.586006,1.281,1.238,0.916,0,46175,46120,10.719,21.762,20.084,-0.087,52.565,56,10.767202724999999,10.7656743375,1.5284
79,0.319562,0.493203,3.059,2.958,2.187,0,46658,46556,14.941,48.042,31.813,-0.207,94.796,103,10.8852228,10.881572375,3.6504
80,0.388507,0.593009,1.873,1.811,1.339,0,46797,46736,13.127,23.189,20.661,-0.127,56.976,62,10.895098599999999,10.892863262499999,2.2353
81,0.464288,0.608175,1.402,1.355,1.002,0,47153,47095,15.598,21.645,17.998,-0.095,55.241,59,10.9574434125,10.955770962499999,1.6724
82,0.287717,0.526202,2.106,2.036,1.505,0,47259,47189,9.894,30.964,24.495,-0.143,65.353,71,10.9675426375,10.965029999999999,2.5126
83,0.322365,0.413893,3.502,3.386,2.504,0,50758,50566,24.498,107.614,51.496,-0.237,183.608,193,12.055573025,12.0513943,4.1787
84,0.281975,0.667997,1.148,1.11,0.821,0,51257,51192,11.852,20.89,30.179,-0.078,62.92,66,12.150664825,12.149294475,1.3704
85,0.520835,0.365684,2.925,2.828,2.091,0,51518,51369,27.075,90.172,24.909,-0.198,142.157,150,12.173752375,12.1702626875,3.4897
86,0.33987,0.645177,2.287,2.211,1.635,0,52722,52554,35.713,57.789,69.365,-0.155,162.866,169,12.3871182625,12.3843890125,2.7292
87,0.248423,0.423565,1.397,1.351,0.999,0,52874,52799,7.603,41.649,23.001,-0.095,72.253,76,12.40967865,12.4080113375,1.6673
88,0.258721,0.504225,3.673,3.552,2.626,0,53093,52935,19.327,73.448,55.374,0.751,148.149,159,12.422645274999999,12.418262024999999,4.3832
89,0.279531,0.547595,1.263,1.221,0.903,0,53476,53409,9.737,28.779,25.097,0.915,63.614,68,12.4812990125,12.479792475,1.5065
90,0.292272,0.656579,3.588,3.469,2.565,0,55996,55782,39.412,70.531,95.435,-0.243,205.378,215,13.301223924999999,13.2969425875,4.2813
91,0.209936,0.499938,2.694,2.605,1.926,0,56845,56712,13.306,63.395,50.074,-0.182,126.774,134,13.557691575,13.5544765625,3.215
92,0.356646,0.594347,1.71,1.653,1.223,0,57252,57181,14.29,27.347,25.777,-0.116,67.414,72,13.600407075,13.5983664375,2.0406
93,0.268664,0.660344,1.632,1.578,1.167,0,58936,58846,15.368,29.422,41.833,-0.111,86.623,91,13.9518635375,13.9499160375,1.9475
94,0.397132,0.367862,2.25,2.175,1.608,0,59041,58935,14.75,63.825,22.392,-0.152,100.967,107,13.95437945,13.951694912499999,2.6845
95,0.130628,0.824567,1.556,1.504,1.112,0,59131,59068,6.444,10.496,42.888,-0.105,59.828,64,13.9601471125,13.958290625,1.8565
96,0.30294,0.466021,1.836,1.776,1.313,0,59540,59457,11.164,42.224,25.687,-0.124,79.075,84,14.06262765,14.060436325,2.1913
97,0.15338,0.994617,1.806,1.746,1.291,0,59890,59839,7.194,0.254,39.709,-0.122,47.157,52,14.1280979375,14.1259429,2.155
98,0.143353,0.957977,1.298,1.255,0.928,0,60032,59988,5.702,1.745,34.072,-0.088,41.518,45,14.138338599999999,14.136789349999999,1.5492
99,0.184296,0.931979,1.457,1.409,1.042,0,60386,60345,6.543,2.591,28.958,-0.099,38.092,42,14.212055074999999,14.210316174999999,1.7389
100,0.171527,0.530941,2.989,2.89,2.137,0,61110,61025,7.011,36.11,33.863,0.798,76.984,86,14.435967137499999,14.43240065,3.5665
101,0.26211,0.477031,1.501,1.451,1.073,0,63821,63750,8.499,35.549,23.927,-0.102,67.976,72,15.1695129125,15.167722249999999,1.7907
102,0.178785,0.58806,2.295,2.219,1.64,0,64919,64793,12.705,49.781,58.36,-0.155,120.846,127,15.4376427,15.434904612499999,2.7381
103,0.277325,0.449319,2.691,2.601,1.924,0,65335,65230,12.309,54.399,32.076,-0.182,98.784,106,15.554111362499999,15.5509007375,3.2106
104,0.110593,0.965859,1.672,1.617,1.195,0,65548,65504,4.328,1.383,34.805,-0.113,40.515,45,15.615998012499999,15.61400265,1.9954
105,0.322359,0.66991,2.871,2.776,2.053,0,66683,66509,36.129,55.224,75.947,-0.194,167.3,175,15.952128287499999,15.9487021125,3.4262
106,0.218712,0.578287,3.105,3.002,2.22,0,68309,68176,15.895,52.998,56.78,-0.21,125.673,134,16.3970254125,16.393320437499998,3.705
107,0.101558,0.691018,1.75,1.692,1.251,0,69180,69130,3.25,14.308,28.749,-0.119,46.306,51,16.5884885,16.586399999999998,2.0885
108,0.339173,0.526626,2.112,2.042,1.51,0,69460,69313,24.888,65.958,48.49,2.857,139.335,148,16.620876425,16.6183559125,2.5205
109,0.36495,0.569978,1.895,1.832,1.355,0,70027,69883,29.105,60.168,50.645,-0.128,139.917,145,16.720979749999998,16.7187182375,2.2615
110,0.311615,0.66737,0.621,0.6,0.444,0,71859,71794,13.379,21.4,29.556,-0.042,64.336,66,17.19935585,17.198615425,0.7404
111,0.429669,0.557241,1.457,1.409,1.042,0,72727,72655,16.543,30.591,21.958,-0.099,69.091,73,17.419652387499998,17.4179132875,1.7391
112,0.267614,0.663437,1.769,1.711,1.265,0,74326,74259,11.231,21.289,30.735,-0.12,63.255,68,17.8466067625,17.844495487499998,2.1113
113,0.294917,0.470961,1.372,1.326,0.981,0,75983,75910,9.628,36.674,23.019,0.907,69.322,74,18.406738524999998,18.4051019375,1.6366
114,0.627249,0.450247,0.951,0.92,0.68,0,77333,77264,19.049,37.08,11.32,-0.064,67.449,70,18.7968895625,18.795754625,1.1349
115,0.27484,0.360523,1.904,1.84,1.361,0,78126,78020,10.096,65.16,26.639,-0.129,101.895,107,18.9878376875,18.9855662375,2.2714
116,0.342791,0.423477,1.531,1.481,1.095,0,78297,78207,12.469,49.519,23.905,0.896,85.893,91,19.016470575,19.014643324999998,1.8272
117,0.280071,0.723589,1.841,1.78,1.316,0,78987,78928,11.159,15.22,28.684,-0.125,55.062,60,19.198289974999998,19.196092874999998,2.1971
118,0.320251,0.585144,1.654,1.599,1.183,0,79263,79167,17.346,38.401,36.817,-0.112,92.564,97,19.232043875,19.2300701,1.9738
119,0.242472,0.611261,1.346,1.301,0.962,0,79884,79821,8.654,22.699,27.038,1.909,58.392,64,19.4405736625,19.438968087499997,1.6056
120,0.270215,0.585876,3.136,3.032,2.242,0,80345,80130,32.864,85.968,88.758,-0.212,207.591,216,19.492892925,19.489151212499998,3.7417
121,0.291368,0.469744,4.759,4.601,3.402,0,80687,80349,44.241,171.399,107.598,2.678,323.238,339,19.49971895,19.4940405,5.6784
122,0.314707,0.431205,1.821,1.761,1.302,0,80900,80799,13.179,55.239,28.698,-0.123,97.117,102,19.52435425,19.5221814875,2.1728
123,0.156369,0.719966,2.211,2.137,1.58,0,80998,80913,8.789,21.863,47.42,1.85,78.072,86,19.527928449999997,19.525290612499997,2.6378
124,0.314493,0.640039,1.963,1.898,1.403,0,81237,81163,14.037,25.102,30.597,-0.133,69.736,75,19.5506863375,19.5483440125,2.3423
125,0.412588,0.436261,2.63,2.543,1.88,0,85279,85132,25.37,79.457,36.12,-0.178,140.947,148,20.5553868875,20.55224865,3.1382
126,0.283532,0.462959,1.252,1.211,0.895,0,86356,86286,8.748,35.789,22.105,0.915,66.641,71,20.7705725125,20.769078099999998,1.4944
127,0.288429,0.671714,2.214,2.141,1.583,0,86593,86423,31.786,53.859,78.417,0.85,164.062,171,20.779473212499997,20.7768310875,2.6421
128,0.356087,0.496102,3.825,3.698,2.734,0,87060,86811,42.175,120.302,76.266,0.741,238.743,250,20.84853185,20.843968125,4.5637
129,0.131145,0.929006,1.311,1.268,0.938,0,87540,87499,4.689,2.732,31.062,-0.089,38.483,42,20.9380175375,20.9364527125,1.5648
130,0.311696,0.683092,1.562,1.51,1.116,0,89343,89272,14.438,21.49,31.884,-0.106,67.812,72,21.48656725,21.4847039125,1.8633
131,0.292769,0.477763,2.001,1.935,1.431,0,90298,90215,10.999,41.065,26.569,-0.136,78.633,84,21.658224575,21.6558366375,2.3879
132,0.139065,0.876926,1.305,1.262,0.933,0,90598,90557,4.695,4.738,29.067,-0.088,38.501,42,21.705306524999997,21.703749575,1.5569
133,0.029633,1.002374,1.108,1.071,0.792,0,91386,91353,0.892,-0.071,29.208,0.925,30.028,34,21.964740912499998,21.96341875,1.3222
134,0.624109,0.404704,2.923,2.826,2.09,0,92106,91988,28.077,66.174,16.91,-0.198,111.162,119,22.156167699999997,22.15268015,3.4876
135,0.174886,0.725587,2.018,1.951,1.443,0,92533,92379,18.982,41.049,89.557,-0.137,149.588,155,22.243515012499998,22.241107149999998,2.4079
136,0.329809,0.656936,2.03,1.962,1.451,0,92696,92604,18.97,30.038,38.549,-0.137,87.557,93,22.250396787499998,22.2479751375,2.4216
137,-0.002673,0.969286,1.081,1.045,0.773,0,93880,93847,-0.081,0.955,30.227,-0.073,31.102,34,22.6370924875,22.6358031,1.2894
138,0.187857,0.559724,1.629,1.575,1.165,0,94199,94096,10.371,43.425,44.835,0.89,98.631,104,22.7061414875,22.704197587499998,1.9439
139,0.322421,0.427372,2.76,2.669,1.973,0,94832,94715,15.24,63.331,32.027,-0.187,110.597,118,22.870905699999998,22.8676119625,3.2937
140,0.366233,0.568104,1.927,1.864,1.378,0,94939,94872,13.073,27.136,22.622,-0.131,62.831,68,22.87484455,22.87254465,2.2999
141,0.277645,0.519063,1.707,1.65,1.22,0,95510,95435,10.293,34.35,26.78,-0.116,71.423,76,23.0390500625,23.0370133375,2.0367
142,0.228354,0.813265,1.139,1.101,0.814,0,95634,95595,6.861,6.899,23.186,-0.077,36.947,40,23.0716454875,23.070287,1.3585
143,0.113189,0.631128,1.148,1.11,0.821,0,95960,95903,3.852,19.89,30.179,0.922,53.921,58,23.145591987499998,23.144222125,1.3699
144,0.318182,0.650649,1.301,1.257,0.93,0,96217,96158,11.699,19.743,25.07,-0.088,56.512,60,23.2138237375,23.212271949999998,1.5518
145,0.256136,0.5361,2.41,2.33,1.723,0,96653,96533,15.59,52.67,45.277,0.837,113.538,121,23.2775236,23.2746484875,2.8751
146,0.300635,0.538247,1.189,1.149,0.85,0,97211,97142,10.811,30.851,25.15,-0.08,66.812,70,23.380855112499997,23.379436737499997,1.4184
147,0.243419,0.735809,1.378,1.332,0.985,0,97862,97800,10.622,15.668,33.015,-0.093,59.305,63,23.554526324999998,23.552882162499998,1.6442
148,0.297942,0.71283,1.646,1.591,1.177,0,98905,98834,14.354,19.409,33.823,-0.111,67.586,72,23.8493691875,23.847405199999997,1.964
149,0.159275,0.712178,2.291,2.215,1.638,0,99223,99096,13.709,34.785,72.362,0.845,120.856,128,23.913821175,23.911087525,2.7336
150,0.305604,0.379467,1.805,1.745,1.29,0,100543,100433,12.195,65.255,27.71,0.878,105.159,111,24.2383255,24.2361717125,2.1538
151,0.422619,0.360649,3.049,2.948,2.18,0,100771,100587,26.951,113.052,36.82,-0.206,176.823,185,24.25000245,24.246364162499997,3.6383
152,0.345853,0.560502,2.108,2.038,1.507,0,101490,101423,11.892,26.962,22.493,0.857,61.348,68,24.47148215,24.4689673375,2.5148
153,0.227349,0.656828,2.225,2.151,1.591,0,102333,102209,17.775,40.849,60.409,-0.151,119.034,125,24.640290587499997,24.637635874999997,2.6547
154,0.180187,0.674537,1.812,1.752,1.295,0,102415,102352,7.188,19.248,32.705,-0.123,59.141,64,24.645643099999997,24.643481225,2.1619
155,0.023335,0.998496,0.965,0.933,0.69,0,103128,103082,1.035,0.067,43.31,-0.065,44.412,47,24.826444475,24.8252927375,1.1517
156,0.194748,0.819582,1.856,1.795,1.327,0,103481,103421,8.144,9.205,33.673,4.874,51.022,61,24.902151,24.8999360125,2.215
157,0.388029,0.629559,1.656,1.601,1.184,0,105427,105327,23.344,35.399,36.816,0.888,95.558,101,25.5035736,25.501597224999998,1.9764
158,0.310122,0.556658,2.015,1.948,1.44,0,105883,105786,15.985,41.052,35.56,-0.136,92.597,98,25.6216760875,25.6192718875,2.4042
159,0.404077,0.676934,2.46,2.379,1.759,0,105975,105887,22.54,26.621,33.241,-0.167,82.403,89,25.6260001625,25.623064675,2.9355
160,0.446648,0.538233,1.485,1.435,1.061,0,106074,105994,18.515,35.565,22.939,-0.101,77.018,81,25.630018337499997,25.62824675,1.7716
161,0.229729,0.587267,1.717,1.66,1.227,0,106167,106102,8.283,25.34,27.773,-0.116,61.396,66,25.6351275125,25.6330787625,2.0487
162,0.095446,1.008691,1.8,1.74,1.287,0,106723,106633,8.2,-0.74,77.713,0.878,85.173,91,25.814045937499998,25.811898225,2.1477
163,0.154979,0.404805,2.453,2.371,1.753,0,107329,107235,5.547,52.629,30.247,-0.166,88.423,95,25.956863625,25.9539370125,2.9266
164,0.332695,0.626144,1.607,1.554,1.149,0,107578,107520,11.393,20.446,22.851,-0.109,54.69,59,25.9820234625,25.980105549999998,1.9179
165,0.298085,0.689754,3.146,3.042,2.249,0,107855,107750,19.854,29.958,46.751,0.787,96.563,106,26.0232968375,26.0195428625,3.754
166,0.208768,0.616328,2.364,2.286,1.69,0,108172,108083,10.636,31.714,40.31,0.84,82.66,90,26.0994177125,26.0965967625,2.821
167,0.336246,0.656723,1.3,1.256,0.929,0,109100,109040,12.7,19.744,25.071,-0.088,57.515,61,26.344500675,26.342950074999997,1.5506
168,0.124937,0.759399,1.754,1.695,1.254,0,109348,109289,5.246,13.305,36.746,-0.119,55.298,60,26.377172612499997,26.375080287499998,2.0923
169,0.338108,0.608757,3.567,3.448,2.55,0,109997,109826,33.433,63.552,65.45,-0.242,162.435,172,26.4789528875,26.474697074999998,4.2558
170,0.207102,0.625699,1.964,1.898,1.404,0,110821,110747,9.036,26.102,34.596,-0.133,69.734,75,26.646405174999998,26.6440622125,2.343
171,0.395873,0.627758,1.811,1.751,1.295,0,110894,110825,16.189,24.249,24.705,-0.123,65.143,70,26.649679,26.6475179875,2.161
172,-0.004961,0.912234,1.149,1.111,0.821,0,111164,111129,-0.149,2.889,30.179,-0.078,32.919,36,26.6903132375,26.68894225,1.371
173,0.204141,0.625727,2.226,2.152,1.591,0,111338,111280,6.774,19.848,26.409,-0.151,53.03,59,26.714776287499998,26.712120074999998,2.6562
174,0.217691,0.473134,2.67,2.581,1.909,0,112298,112143,15.33,78.419,55.091,-0.181,148.84,156,26.931901,26.928715174999997,3.1858
175,0.264161,0.622554,1.827,1.767,1.306,0,112629,112545,13.173,30.233,36.694,-0.124,80.1,85,27.017019487499997,27.014839187499998,2.1803
176,0.13314,0.673123,2.174,2.101,1.554,0,113314,113233,6.826,24.899,44.446,-0.147,76.171,82,27.245513562499998,27.242919999999998,2.5936
177,0.369264,0.72986,0.92,0.889,0.657,0,113465,113415,13.08,13.111,22.343,-0.062,48.534,51,27.2742218625,27.273124675,1.0972
178,0.25988,0.740587,1.713,1.656,1.225,0,113570,113461,20.287,27.344,57.775,-0.116,105.406,110,27.275950787499998,27.273906524999997,2.0443
179,0.266761,0.713611,1.959,1.894,1.4,0,113634,113577,10.041,15.106,27.6,-0.133,52.747,58,27.279828575,27.277491112499998,2.3375
180,0.480269,0.387421,1.528,1.477,1.092,0,115106,115008,17.472,57.523,18.908,0.897,93.903,99,27.747723762499998,27.7459007,1.8231
181,0.337341,0.449061,2.659,2.571,1.901,0,116747,116633,16.341,59.429,32.099,-0.18,107.868,115,28.167995787499997,28.16482255,3.1732
182,0.364214,0.614185,0.919,0.889,0.657,0,118162,118111,11.081,19.111,19.343,-0.062,49.534,52,28.5499262375,28.548829187499997,1.097
183,0.138344,0.600728,1.518,1.468,1.085,0,118754,118697,4.482,21.532,27.915,-0.103,53.929,58,28.716541675,28.714730225,1.8114
184,0.191026,0.786196,2.889,2.793,2.065,0,118938,118803,19.111,27.207,80.935,0.804,127.254,136,28.726396299999998,28.72294965,3.4466
185,0.281676,0.598309,1.991,1.925,1.423,0,119256,119127,21.009,50.075,53.577,-0.135,124.661,130,28.802431012499998,28.80005525,2.3758
186,0.28112,0.800026,1.396,1.35,0.998,0,122395,122354,8.604,7.65,22.002,-0.095,38.256,42,29.8104376,29.80877175,1.6658
187,0.273253,0.650552,1.488,1.439,1.064,0,123235,123155,13.512,26.561,35.936,0.899,76.009,81,30.0080238875,30.0062481125,1.7758
